"Plot Title: DRYAS CTL 7"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9702266, SEN S/N: 9702266, LBL: 10 cm)","RH, % (LGR S/N: 9702266, SEN S/N: 9702266, LBL: 10 cm)","Good Battery (LGR S/N: 9702266)","Coupler Detached (LGR S/N: 9702266)","Coupler Attached (LGR S/N: 9702266)","Host Connected (LGR S/N: 9702266)","Stopped (LGR S/N: 9702266)","End Of File (LGR S/N: 9702266)"
437,07/11/22 06:00:00  PM,12.147,64.450,,,,,,
438,07/11/22 06:30:00  PM,11.856,64.661,,,,,,
439,07/11/22 07:00:00  PM,10.516,65.582,,,,,,
440,07/11/22 07:30:00  PM,11.613,66.413,,,,,,
441,07/11/22 08:00:00  PM,11.419,68.302,,,,,,
442,07/11/22 08:30:00  PM,9.756,69.950,,,,,,
443,07/11/22 09:00:00  PM,9.854,71.013,,,,,,
444,07/11/22 09:30:00  PM,7.920,73.670,,,,,,
445,07/11/22 10:00:00  PM,5.796,79.259,,,,,,
446,07/11/22 10:30:00  PM,6.306,79.773,,,,,,
447,07/11/22 11:00:00  PM,6.255,81.998,,,,,,
448,07/11/22 11:30:00  PM,7.770,76.332,,,,,,
449,07/12/22 12:00:00  AM,6.128,80.188,,,,,,
450,07/12/22 12:30:00  AM,6.763,80.811,,,,,,
451,07/12/22 01:00:00  AM,7.116,81.637,,,,,,
452,07/12/22 01:30:00  AM,8.419,78.023,,,,,,
453,07/12/22 02:00:00  AM,7.066,79.405,,,,,,
454,07/12/22 02:30:00  AM,9.706,69.998,,,,,,
455,07/12/22 03:00:00  AM,11.832,61.853,,,,,,
456,07/12/22 03:30:00  AM,11.419,63.887,,,,,,
457,07/12/22 04:00:00  AM,11.346,62.533,,,,,,
458,07/12/22 04:30:00  AM,11.127,62.642,,,,,,
459,07/12/22 05:00:00  AM,12.823,56.218,,,,,,
460,07/12/22 05:30:00  AM,11.783,58.923,,,,,,
461,07/12/22 06:00:00  AM,11.273,60.378,,,,,,
462,07/12/22 06:30:00  AM,11.832,57.682,,,,,,
463,07/12/22 07:00:00  AM,13.064,54.777,,,,,,
464,07/12/22 07:30:00  AM,13.810,53.003,,,,,,
465,07/12/22 08:00:00  AM,15.175,49.255,,,,,,
466,07/12/22 08:30:00  AM,13.666,55.471,,,,,,
467,07/12/22 09:00:00  AM,16.796,46.780,,,,,,
468,07/12/22 09:30:00  AM,11.783,59.042,,,,,,
469,07/12/22 10:00:00  AM,10.736,63.391,,,,,,
470,07/12/22 10:30:00  AM,14.122,58.280,,,,,,
471,07/12/22 11:00:00  AM,10.418,63.453,,,,,,
472,07/12/22 11:30:00  AM,15.103,54.226,,,,,,
473,07/12/22 12:00:00  PM,10.443,63.137,,,,,,
474,07/12/22 12:30:00  PM,8.693,70.394,,,,,,
475,07/12/22 01:00:00  PM,8.494,70.524,,,,,,
476,07/12/22 01:30:00  PM,10.149,83.156,,,,,,
477,07/12/22 02:00:00  PM,10.956,70.350,,,,,,
478,07/12/22 02:30:00  PM,13.185,59.712,,,,,,
479,07/12/22 03:00:00  PM,12.389,63.647,,,,,,
480,07/12/22 03:30:00  PM,11.394,64.812,,,,,,
481,07/12/22 04:00:00  PM,13.425,52.948,,,,,,
482,07/12/22 04:30:00  PM,10.100,63.688,,,,,,
483,07/12/22 05:00:00  PM,10.810,63.782,,,,,,
484,07/12/22 05:30:00  PM,7.845,71.489,,,,,,
485,07/12/22 06:00:00  PM,9.706,64.024,,,,,,
486,07/12/22 06:30:00  PM,8.295,73.164,,,,,,
487,07/12/22 07:00:00  PM,5.924,77.756,,,,,,
488,07/12/22 07:30:00  PM,6.000,78.983,,,,,,
489,07/12/22 08:00:00  PM,7.820,78.977,,,,,,
490,07/12/22 08:30:00  PM,6.306,81.134,,,,,,
491,07/12/22 09:00:00  PM,5.565,82.448,,,,,,
492,07/12/22 09:30:00  PM,6.255,81.282,,,,,,
493,07/12/22 10:00:00  PM,5.591,83.532,,,,,,
494,07/12/22 10:30:00  PM,4.480,84.471,,,,,,
495,07/12/22 11:00:00  PM,4.532,85.779,,,,,,
496,07/12/22 11:30:00  PM,5.334,83.314,,,,,,
497,07/13/22 12:00:00  AM,4.895,84.257,,,,,,
498,07/13/22 12:30:00  AM,4.973,85.627,,,,,,
499,07/13/22 01:00:00  AM,5.360,84.654,,,,,,
500,07/13/22 01:30:00  AM,4.272,86.593,,,,,,
501,07/13/22 02:00:00  AM,4.141,86.561,,,,,,
502,07/13/22 02:30:00  AM,4.688,85.946,,,,,,
503,07/13/22 03:00:00  AM,4.376,88.283,,,,,,
504,07/13/22 03:30:00  AM,5.437,83.600,,,,,,
505,07/13/22 04:00:00  AM,4.973,84.796,,,,,,
506,07/13/22 04:30:00  AM,5.745,83.358,,,,,,
507,07/13/22 05:00:00  AM,6.712,78.789,,,,,,
508,07/13/22 05:30:00  AM,6.737,77.661,,,,,,
509,07/13/22 06:00:00  AM,7.945,74.888,,,,,,
510,07/13/22 06:30:00  AM,6.128,80.721,,,,,,
511,07/13/22 07:00:00  AM,6.914,78.456,,,,,,
512,07/13/22 07:30:00  AM,8.020,73.856,,,,,,
513,07/13/22 08:00:00  AM,7.594,75.392,,,,,,
514,07/13/22 08:30:00  AM,8.195,75.407,,,,,,
515,07/13/22 09:00:00  AM,8.593,71.048,,,,,,
516,07/13/22 09:30:00  AM,14.146,52.287,,,,,,
517,07/13/22 10:00:00  AM,13.978,52.721,,,,,,
518,07/13/22 10:30:00  AM,12.727,58.359,,,,,,
519,07/13/22 11:00:00  AM,14.314,53.075,,,,,,
520,07/13/22 11:30:00  AM,14.840,54.918,,,,,,
521,07/13/22 12:00:00  PM,12.509,59.069,,,,,,
522,07/13/22 12:30:00  PM,9.903,65.386,,,,,,
523,07/13/22 01:00:00  PM,10.663,65.666,,,,,,
524,07/13/22 01:30:00  PM,10.320,65.259,,,,,,
525,07/13/22 02:00:00  PM,9.977,65.514,,,,,,
526,07/13/22 02:30:00  PM,9.509,68.232,,,,,,
527,07/13/22 03:00:00  PM,10.198,66.187,,,,,,
528,07/13/22 03:30:00  PM,8.717,68.877,,,,,,
529,07/13/22 04:00:00  PM,11.467,65.318,,,,,,
530,07/13/22 04:30:00  PM,12.074,58.613,,,,,,
531,07/13/22 05:00:00  PM,8.668,69.517,,,,,,
532,07/13/22 05:30:00  PM,11.710,62.683,,,,,,
533,07/13/22 06:00:00  PM,9.114,68.385,,,,,,
534,07/13/22 06:30:00  PM,7.920,72.645,,,,,,
535,07/13/22 07:00:00  PM,7.920,73.697,,,,,,
536,07/13/22 07:30:00  PM,8.817,72.378,,,,,,
537,07/13/22 08:00:00  PM,8.220,73.260,,,,,,
538,07/13/22 08:30:00  PM,6.611,78.498,,,,,,
539,07/13/22 09:00:00  PM,6.864,79.361,,,,,,
540,07/13/22 09:30:00  PM,6.357,80.959,,,,,,
541,07/13/22 10:00:00  PM,5.024,83.739,,,,,,
542,07/13/22 10:30:00  PM,6.153,81.418,,,,,,
543,07/13/22 11:00:00  PM,4.921,85.148,,,,,,
544,07/13/22 11:30:00  PM,4.973,82.811,,,,,,
545,07/14/22 12:00:00  AM,5.128,83.397,,,,,,
546,07/14/22 12:30:00  AM,6.306,80.094,,,,,,
547,07/14/22 01:00:00  AM,4.844,89.546,,,,,,
548,07/14/22 01:30:00  AM,4.973,94.300,,,,,,
549,07/14/22 02:00:00  AM,4.350,94.009,,,,,,
550,07/14/22 02:30:00  AM,3.906,94.236,,,,,,
551,07/14/22 03:00:00  AM,3.880,95.239,,,,,,
552,07/14/22 03:30:00  AM,4.376,96.869,,,,,,
553,07/14/22 04:00:00  AM,3.827,97.131,,,,,,
554,07/14/22 04:30:00  AM,4.610,97.690,,,,,,
555,07/14/22 05:00:00  AM,5.205,96.878,,,,,,
556,07/14/22 05:30:00  AM,5.128,96.366,,,,,,
557,07/14/22 06:00:00  AM,5.308,96.047,,,,,,
558,07/14/22 06:30:00  AM,5.179,95.420,,,,,,
559,07/14/22 07:00:00  AM,5.462,96.581,,,,,,
560,07/14/22 07:30:00  AM,6.153,92.714,,,,,,
561,07/14/22 08:00:00  AM,7.142,92.062,,,,,,
562,07/14/22 08:30:00  AM,7.167,87.039,,,,,,
563,07/14/22 09:00:00  AM,7.116,87.079,,,,,,
564,07/14/22 09:30:00  AM,7.192,85.507,,,,,,
565,07/14/22 10:00:00  AM,7.393,83.530,,,,,,
566,07/14/22 10:30:00  AM,6.661,85.276,,,,,,
567,07/14/22 11:00:00  AM,6.204,85.194,,,,,,
568,07/14/22 11:30:00  AM,6.204,85.767,,,,,,
569,07/14/22 12:00:00  PM,8.020,80.825,,,,,,
570,07/14/22 12:30:00  PM,8.295,80.483,,,,,,
571,07/14/22 01:00:00  PM,7.820,80.539,,,,,,
572,07/14/22 01:30:00  PM,7.695,79.382,,,,,,
573,07/14/22 02:00:00  PM,8.070,77.105,,,,,,
574,07/14/22 02:30:00  PM,8.419,78.810,,,,,,
575,07/14/22 03:00:00  PM,9.139,73.833,,,,,,
576,07/14/22 03:30:00  PM,7.066,78.246,,,,,,
577,07/14/22 04:00:00  PM,6.585,80.103,,,,,,
578,07/14/22 04:30:00  PM,7.544,77.672,,,,,,
579,07/14/22 05:00:00  PM,4.895,84.101,,,,,,
580,07/14/22 05:30:00  PM,5.050,81.670,,,,,,
581,07/14/22 06:00:00  PM,5.693,82.266,,,,,,
582,07/14/22 06:30:00  PM,4.818,84.343,,,,,,
583,07/14/22 07:00:00  PM,4.947,86.525,,,,,,
584,07/14/22 07:30:00  PM,4.506,86.289,,,,,,
585,07/14/22 08:00:00  PM,4.636,87.247,,,,,,
586,07/14/22 08:30:00  PM,5.076,85.704,,,,,,
587,07/14/22 09:00:00  PM,4.999,87.130,,,,,,
588,07/14/22 09:30:00  PM,4.532,87.606,,,,,,
589,07/14/22 10:00:00  PM,3.538,88.150,,,,,,
590,07/14/22 10:30:00  PM,2.850,90.200,,,,,,
591,07/14/22 11:00:00  PM,2.530,90.818,,,,,,
592,07/14/22 11:30:00  PM,1.832,94.804,,,,,,
593,07/15/22 12:00:00  AM,1.697,96.079,,,,,,
594,07/15/22 12:30:00  AM,2.236,97.123,,,,,,
595,07/15/22 01:00:00  AM,2.289,97.090,,,,,,
596,07/15/22 01:30:00  AM,1.805,97.292,,,,,,
597,07/15/22 02:00:00  AM,2.074,98.064,,,,,,
598,07/15/22 02:30:00  AM,1.697,98.029,,,,,,
599,07/15/22 03:00:00  AM,2.128,98.822,,,,,,
600,07/15/22 03:30:00  AM,1.425,98.406,,,,,,
601,07/15/22 04:00:00  AM,1.697,98.531,,,,,,
602,07/15/22 04:30:00  AM,1.913,98.282,,,,,,
603,07/15/22 05:00:00  AM,2.289,99.011,,,,,,
604,07/15/22 05:30:00  AM,2.370,98.316,,,,,,
605,07/15/22 06:00:00  AM,2.690,98.455,,,,,,
606,07/15/22 06:30:00  AM,3.248,97.841,,,,,,
607,07/15/22 07:00:00  AM,3.670,98.298,,,,,,
608,07/15/22 07:30:00  AM,4.636,95.124,,,,,,
609,07/15/22 08:00:00  AM,7.116,92.258,,,,,,
610,07/15/22 08:30:00  AM,5.693,91.838,,,,,,
611,07/15/22 09:00:00  AM,5.154,93.652,,,,,,
612,07/15/22 09:30:00  AM,6.965,89.467,,,,,,
613,07/15/22 10:00:00  AM,9.410,81.593,,,,,,
614,07/15/22 10:30:00  AM,8.369,83.863,,,,,,
615,07/15/22 11:00:00  AM,9.731,80.290,,,,,,
616,07/15/22 11:30:00  AM,10.051,79.301,,,,,,
617,07/15/22 12:00:00  PM,10.810,73.250,,,,,,
618,07/15/22 12:30:00  PM,8.965,76.446,,,,,,
619,07/15/22 01:00:00  PM,8.941,78.435,,,,,,
620,07/15/22 01:30:00  PM,8.444,79.870,,,,,,
621,07/15/22 02:00:00  PM,13.714,67.400,,,,,,
622,07/15/22 02:30:00  PM,12.606,67.025,,,,,,
623,07/15/22 03:00:00  PM,13.570,63.909,,,,,,
624,07/15/22 03:30:00  PM,14.266,63.470,,,,,,
625,07/15/22 04:00:00  PM,14.601,62.643,,,,,,
626,07/15/22 04:30:00  PM,14.433,62.821,,,,,,
627,07/15/22 05:00:00  PM,13.882,65.396,,,,,,
628,07/15/22 05:30:00  PM,13.930,65.929,,,,,,
629,07/15/22 06:00:00  PM,15.127,66.025,,,,,,
630,07/15/22 06:30:00  PM,13.233,67.139,,,,,,
631,07/15/22 07:00:00  PM,13.305,68.018,,,,,,
632,07/15/22 07:30:00  PM,12.944,69.760,,,,,,
633,07/15/22 08:00:00  PM,12.340,70.757,,,,,,
634,07/15/22 08:30:00  PM,11.686,70.887,,,,,,
635,07/15/22 09:00:00  PM,11.565,71.853,,,,,,
636,07/15/22 09:30:00  PM,10.516,74.697,,,,,,
637,07/15/22 10:00:00  PM,9.903,71.388,,,,,,
638,07/15/22 10:30:00  PM,8.419,79.000,,,,,,
639,07/15/22 11:00:00  PM,8.767,76.679,,,,,,
640,07/15/22 11:30:00  PM,6.737,79.842,,,,,,
641,07/16/22 12:00:00  AM,5.898,83.393,,,,,,
642,07/16/22 12:30:00  AM,5.179,84.481,,,,,,
643,07/16/22 01:00:00  AM,5.796,82.422,,,,,,
644,07/16/22 01:30:00  AM,6.509,81.499,,,,,,
645,07/16/22 02:00:00  AM,7.444,78.247,,,,,,
646,07/16/22 02:30:00  AM,7.318,77.352,,,,,,
647,07/16/22 03:00:00  AM,7.419,77.808,,,,,,
648,07/16/22 03:30:00  AM,6.965,76.217,,,,,,
649,07/16/22 04:00:00  AM,7.217,75.478,,,,,,
650,07/16/22 04:30:00  AM,8.693,72.270,,,,,,
651,07/16/22 05:00:00  AM,9.410,69.319,,,,,,
652,07/16/22 05:30:00  AM,8.817,69.376,,,,,,
653,07/16/22 06:00:00  AM,8.891,67.833,,,,,,
654,07/16/22 06:30:00  AM,9.312,67.398,,,,,,
655,07/16/22 07:00:00  AM,8.866,65.832,,,,,,
656,07/16/22 07:30:00  AM,9.139,65.508,,,,,,
657,07/16/22 08:00:00  AM,10.443,62.904,,,,,,
658,07/16/22 08:30:00  AM,11.127,61.501,,,,,,
659,07/16/22 09:00:00  AM,12.147,59.337,,,,,,
660,07/16/22 09:30:00  AM,11.783,59.249,,,,,,
661,07/16/22 10:00:00  AM,12.364,58.451,,,,,,
662,07/16/22 10:30:00  AM,13.858,54.622,,,,,,
663,07/16/22 11:00:00  AM,12.437,59.503,,,,,,
664,07/16/22 11:30:00  AM,12.509,60.463,,,,,,
665,07/16/22 12:00:00  PM,14.074,57.912,,,,,,
666,07/16/22 12:30:00  PM,13.209,57.807,,,,,,
667,07/16/22 01:00:00  PM,13.546,58.697,,,,,,
668,07/16/22 01:30:00  PM,14.098,57.736,,,,,,
669,07/16/22 02:00:00  PM,13.762,59.030,,,,,,
670,07/16/22 02:30:00  PM,14.457,57.280,,,,,,
671,07/16/22 03:00:00  PM,14.026,57.605,,,,,,
672,07/16/22 03:30:00  PM,13.449,59.398,,,,,,
673,07/16/22 04:00:00  PM,13.522,59.469,,,,,,
674,07/16/22 04:30:00  PM,14.337,58.912,,,,,,
675,07/16/22 05:00:00  PM,13.546,60.543,,,,,,
676,07/16/22 05:30:00  PM,12.896,63.236,,,,,,
677,07/16/22 06:00:00  PM,13.786,62.033,,,,,,
678,07/16/22 06:30:00  PM,12.703,66.204,,,,,,
679,07/16/22 07:00:00  PM,12.243,65.397,,,,,,
680,07/16/22 07:30:00  PM,12.364,67.788,,,,,,
681,07/16/22 08:00:00  PM,11.686,68.466,,,,,,
682,07/16/22 08:30:00  PM,10.932,68.611,,,,,,
683,07/16/22 09:00:00  PM,11.200,69.687,,,,,,
684,07/16/22 09:30:00  PM,9.657,69.677,,,,,,
685,07/16/22 10:00:00  PM,9.238,72.629,,,,,,
686,07/16/22 10:30:00  PM,10.198,70.826,,,,,,
687,07/16/22 11:00:00  PM,9.583,75.032,,,,,,
688,07/16/22 11:30:00  PM,9.361,73.545,,,,,,
689,07/17/22 12:00:00  AM,11.102,71.707,,,,,,
690,07/17/22 12:30:00  AM,9.608,72.227,,,,,,
691,07/17/22 01:00:00  AM,9.509,70.721,,,,,,
692,07/17/22 01:30:00  AM,7.091,78.008,,,,,,
693,07/17/22 02:00:00  AM,6.484,79.518,,,,,,
694,07/17/22 02:30:00  AM,7.970,75.662,,,,,,
695,07/17/22 03:00:00  AM,9.410,71.965,,,,,,
696,07/17/22 03:30:00  AM,9.188,71.557,,,,,,
697,07/17/22 04:00:00  AM,10.907,68.035,,,,,,
698,07/17/22 04:30:00  AM,10.614,66.175,,,,,,
699,07/17/22 05:00:00  AM,11.078,65.191,,,,,,
700,07/17/22 05:30:00  AM,11.953,61.874,,,,,,
701,07/17/22 06:00:00  AM,11.953,60.991,,,,,,
702,07/17/22 06:30:00  AM,12.558,59.967,,,,,,
703,07/17/22 07:00:00  AM,13.786,57.357,,,,,,
704,07/17/22 07:30:00  AM,15.151,54.386,,,,,,
705,07/17/22 08:00:00  AM,14.505,55.869,,,,,,
706,07/17/22 08:30:00  AM,15.796,52.919,,,,,,
707,07/17/22 09:00:00  AM,17.130,50.945,,,,,,
708,07/17/22 09:30:00  AM,15.700,55.015,,,,,,
709,07/17/22 10:00:00  AM,15.819,52.277,,,,,,
710,07/17/22 10:30:00  AM,16.082,52.037,,,,,,
711,07/17/22 11:00:00  AM,17.653,51.792,,,,,,
712,07/17/22 11:30:00  AM,16.606,54.292,,,,,,
713,07/17/22 12:00:00  PM,18.818,48.610,,,,,,
714,07/17/22 12:30:00  PM,16.939,52.002,,,,,,
715,07/17/22 01:00:00  PM,16.511,52.343,,,,,,
716,07/17/22 01:30:00  PM,16.892,53.198,,,,,,
717,07/17/22 02:00:00  PM,18.105,50.985,,,,,,
718,07/17/22 02:30:00  PM,17.510,51.617,,,,,,
719,07/17/22 03:00:00  PM,17.034,53.956,,,,,,
720,07/17/22 03:30:00  PM,17.772,51.994,,,,,,
721,07/17/22 04:00:00  PM,16.344,54.805,,,,,,
722,07/17/22 04:30:00  PM,15.843,56.677,,,,,,
723,07/17/22 05:00:00  PM,15.485,58.012,,,,,,
724,07/17/22 05:30:00  PM,15.270,59.390,,,,,,
725,07/17/22 06:00:00  PM,14.074,61.045,,,,,,
726,07/17/22 06:30:00  PM,13.546,62.553,,,,,,
727,07/17/22 07:00:00  PM,12.098,65.082,,,,,,
728,07/17/22 07:30:00  PM,12.025,63.934,,,,,,
729,07/17/22 08:00:00  PM,10.222,67.709,,,,,,
730,07/17/22 08:30:00  PM,9.040,70.236,,,,,,
731,07/17/22 09:00:00  PM,9.410,68.270,,,,,,
732,07/17/22 09:30:00  PM,9.064,70.382,,,,,,
733,07/17/22 10:00:00  PM,8.618,70.801,,,,,,
734,07/17/22 10:30:00  PM,8.742,72.865,,,,,,
735,07/17/22 11:00:00  PM,8.295,72.107,,,,,,
736,07/17/22 11:30:00  PM,7.770,72.836,,,,,,
737,07/18/22 12:00:00  AM,6.914,75.852,,,,,,
738,07/18/22 12:30:00  AM,5.949,78.676,,,,,,
739,07/18/22 01:00:00  AM,3.221,86.899,,,,,,
740,07/18/22 01:30:00  AM,4.402,83.984,,,,,,
741,07/18/22 02:00:00  AM,5.334,82.104,,,,,,
742,07/18/22 02:30:00  AM,6.357,79.731,,,,,,
743,07/18/22 03:00:00  AM,5.975,77.983,,,,,,
744,07/18/22 03:30:00  AM,6.687,81.140,,,,,,
745,07/18/22 04:00:00  AM,5.898,79.683,,,,,,
746,07/18/22 04:30:00  AM,5.231,80.599,,,,,,
747,07/18/22 05:00:00  AM,6.051,76.296,,,,,,
748,07/18/22 05:30:00  AM,6.408,77.266,,,,,,
749,07/18/22 06:00:00  AM,7.720,73.463,,,,,,
750,07/18/22 06:30:00  AM,8.245,70.420,,,,,,
751,07/18/22 07:00:00  AM,8.891,68.910,,,,,,
752,07/18/22 07:30:00  AM,8.990,68.759,,,,,,
753,07/18/22 08:00:00  AM,8.643,71.618,,,,,,
754,07/18/22 08:30:00  AM,11.394,63.999,,,,,,
755,07/18/22 09:00:00  AM,13.040,61.732,,,,,,
756,07/18/22 09:30:00  AM,15.342,52.885,,,,,,
757,07/18/22 10:00:00  AM,15.939,51.153,,,,,,
758,07/18/22 10:30:00  AM,14.002,55.279,,,,,,
759,07/18/22 11:00:00  AM,13.305,55.538,,,,,,
760,07/18/22 11:30:00  AM,12.630,62.222,,,,,,
761,07/18/22 12:00:00  PM,17.891,49.272,,,,,,
762,07/18/22 12:30:00  PM,18.343,47.574,,,,,,
763,07/18/22 01:00:00  PM,14.816,55.158,,,,,,
764,07/18/22 01:30:00  PM,13.714,54.661,,,,,,
765,07/18/22 02:00:00  PM,11.759,62.164,,,,,,
766,07/18/22 02:30:00  PM,13.497,57.732,,,,,,
767,07/18/22 03:00:00  PM,14.745,56.359,,,,,,
768,07/18/22 03:30:00  PM,14.745,56.480,,,,,,
769,07/18/22 04:00:00  PM,13.594,59.748,,,,,,
770,07/18/22 04:30:00  PM,14.481,59.593,,,,,,
771,07/18/22 05:00:00  PM,12.944,64.064,,,,,,
772,07/18/22 05:30:00  PM,12.389,66.350,,,,,,
773,07/18/22 06:00:00  PM,12.001,64.134,,,,,,
774,07/18/22 06:30:00  PM,9.805,68.997,,,,,,
775,07/18/22 07:00:00  PM,11.953,69.173,,,,,,
776,07/18/22 07:30:00  PM,10.394,70.892,,,,,,
777,07/18/22 08:00:00  PM,11.370,70.684,,,,,,
778,07/18/22 08:30:00  PM,6.102,82.122,,,,,,
779,07/18/22 09:00:00  PM,9.262,75.849,,,,,,
780,07/18/22 09:30:00  PM,9.287,70.734,,,,,,
781,07/18/22 10:00:00  PM,6.940,79.108,,,,,,
782,07/18/22 10:30:00  PM,8.120,75.858,,,,,,
783,07/18/22 11:00:00  PM,7.569,77.297,,,,,,
784,07/18/22 11:30:00  PM,7.569,76.399,,,,,,
785,07/19/22 12:00:00  AM,7.645,76.442,,,,,,
786,07/19/22 12:30:00  AM,6.914,79.372,,,,,,
787,07/19/22 01:00:00  AM,6.940,78.893,,,,,,
788,07/19/22 01:30:00  AM,3.985,87.649,,,,,,
789,07/19/22 02:00:00  AM,5.437,81.811,,,,,,
790,07/19/22 02:30:00  AM,7.318,73.878,,,,,,
791,07/19/22 03:00:00  AM,7.293,76.803,,,,,,
792,07/19/22 03:30:00  AM,7.770,71.446,,,,,,
793,07/19/22 04:00:00  AM,8.070,70.499,,,,,,
794,07/19/22 04:30:00  AM,8.841,66.998,,,,,,
795,07/19/22 05:00:00  AM,8.369,69.742,,,,,,
796,07/19/22 05:30:00  AM,8.070,68.614,,,,,,
797,07/19/22 06:00:00  AM,10.541,62.746,,,,,,
798,07/19/22 06:30:00  AM,10.687,61.105,,,,,,
799,07/19/22 07:00:00  AM,9.163,67.570,,,,,,
800,07/19/22 07:30:00  AM,10.247,63.045,,,,,,
801,07/19/22 08:00:00  AM,7.419,72.711,,,,,,
802,07/19/22 08:30:00  AM,12.050,60.653,,,,,,
803,07/19/22 09:00:00  AM,12.340,58.953,,,,,,
804,07/19/22 09:30:00  AM,9.608,66.424,,,,,,
805,07/19/22 10:00:00  AM,12.268,57.421,,,,,,
806,07/19/22 10:30:00  AM,9.928,66.080,,,,,,
807,07/19/22 11:00:00  AM,9.287,68.786,,,,,,
808,07/19/22 11:30:00  AM,10.663,67.704,,,,,,
809,07/19/22 12:00:00  PM,13.329,57.526,,,,,,
810,07/19/22 12:30:00  PM,11.662,61.942,,,,,,
811,07/19/22 01:00:00  PM,12.389,59.109,,,,,,
812,07/19/22 01:30:00  PM,10.296,64.995,,,,,,
813,07/19/22 02:00:00  PM,8.693,70.451,,,,,,
814,07/19/22 02:30:00  PM,9.903,69.979,,,,,,
815,07/19/22 03:00:00  PM,10.247,66.396,,,,,,
816,07/19/22 03:30:00  PM,14.337,56.418,,,,,,
817,07/19/22 04:00:00  PM,9.509,67.463,,,,,,
818,07/19/22 04:30:00  PM,10.712,69.821,,,,,,
819,07/19/22 05:00:00  PM,11.273,66.323,,,,,,
820,07/19/22 05:30:00  PM,10.492,66.556,,,,,,
821,07/19/22 06:00:00  PM,9.805,68.002,,,,,,
822,07/19/22 06:30:00  PM,7.494,72.670,,,,,,
823,07/19/22 07:00:00  PM,6.661,76.805,,,,,,
824,07/19/22 07:30:00  PM,6.000,79.839,,,,,,
825,07/19/22 08:00:00  PM,4.506,84.165,,,,,,
826,07/19/22 08:30:00  PM,4.740,83.986,,,,,,
827,07/19/22 09:00:00  PM,6.153,79.445,,,,,,
828,07/19/22 09:30:00  PM,5.437,80.911,,,,,,
829,07/19/22 10:00:00  PM,4.350,85.167,,,,,,
830,07/19/22 10:30:00  PM,4.532,84.276,,,,,,
831,07/19/22 11:00:00  PM,3.906,85.886,,,,,,
832,07/19/22 11:30:00  PM,4.141,85.220,,,,,,
833,07/20/22 12:00:00  AM,5.050,82.513,,,,,,
834,07/20/22 12:30:00  AM,4.973,83.178,,,,,,
835,07/20/22 01:00:00  AM,4.298,83.856,,,,,,
836,07/20/22 01:30:00  AM,3.670,85.468,,,,,,
837,07/20/22 02:00:00  AM,3.880,86.317,,,,,,
838,07/20/22 02:30:00  AM,3.775,86.343,,,,,,
839,07/20/22 03:00:00  AM,4.246,85.400,,,,,,
840,07/20/22 03:30:00  AM,4.921,83.794,,,,,,
841,07/20/22 04:00:00  AM,4.844,83.174,,,,,,
842,07/20/22 04:30:00  AM,5.308,80.776,,,,,,
843,07/20/22 05:00:00  AM,5.591,80.654,,,,,,
844,07/20/22 05:30:00  AM,4.558,83.526,,,,,,
845,07/20/22 06:00:00  AM,5.179,83.068,,,,,,
846,07/20/22 06:30:00  AM,5.949,79.961,,,,,,
847,07/20/22 07:00:00  AM,5.847,79.725,,,,,,
848,07/20/22 07:30:00  AM,5.796,80.460,,,,,,
849,07/20/22 08:00:00  AM,6.661,77.591,,,,,,
850,07/20/22 08:30:00  AM,6.433,77.974,,,,,,
851,07/20/22 09:00:00  AM,6.255,79.869,,,,,,
852,07/20/22 09:30:00  AM,7.419,75.848,,,,,,
853,07/20/22 10:00:00  AM,8.095,72.902,,,,,,
854,07/20/22 10:30:00  AM,8.220,71.702,,,,,,
855,07/20/22 11:00:00  AM,7.645,72.950,,,,,,
856,07/20/22 11:30:00  AM,7.695,75.687,,,,,,
857,07/20/22 12:00:00  PM,7.343,76.187,,,,,,
858,07/20/22 12:30:00  PM,7.594,74.871,,,,,,
859,07/20/22 01:00:00  PM,7.619,74.023,,,,,,
860,07/20/22 01:30:00  PM,6.864,78.553,,,,,,
861,07/20/22 02:00:00  PM,6.255,84.892,,,,,,
862,07/20/22 02:30:00  PM,5.924,89.640,,,,,,
863,07/20/22 03:00:00  PM,5.898,90.143,,,,,,
864,07/20/22 03:30:00  PM,6.281,88.424,,,,,,
865,07/20/22 04:00:00  PM,6.026,86.399,,,,,,
866,07/20/22 04:30:00  PM,6.331,86.421,,,,,,
867,07/20/22 05:00:00  PM,5.514,86.275,,,,,,
868,07/20/22 05:30:00  PM,5.360,90.539,,,,,,
869,07/20/22 06:00:00  PM,4.895,92.509,,,,,,
870,07/20/22 06:30:00  PM,5.360,92.104,,,,,,
871,07/20/22 07:00:00  PM,5.693,91.864,,,,,,
872,07/20/22 07:30:00  PM,5.565,90.490,,,,,,
873,07/20/22 08:00:00  PM,5.334,90.406,,,,,,
874,07/20/22 08:30:00  PM,5.745,91.448,,,,,,
875,07/20/22 09:00:00  PM,4.869,90.844,,,,,,
876,07/20/22 09:30:00  PM,4.532,90.757,,,,,,
877,07/20/22 10:00:00  PM,4.376,92.173,,,,,,
878,07/20/22 10:30:00  PM,4.115,92.380,,,,,,
879,07/20/22 11:00:00  PM,3.433,93.591,,,,,,
880,07/20/22 11:30:00  PM,2.797,94.651,,,,,,
