site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+17.2   ,+12.211 ,+2.0841 ,+416.81,+.76506 ,+12.241 ,+16.671 ,+26.978 ,-72.247 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+18.2   ,+12.211 ,+2.0834 ,+416.67,+.76610 ,+12.258 ,+16.671 ,+18.029 ,-82.001 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+19.2   ,+12.213 ,+2.0879 ,+417.58,+.76644 ,+12.263 ,+16.671 ,+23.328 ,-76.361 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+20.2   ,+12.213 ,+2.0882 ,+417.64,+.76644 ,+12.263 ,+16.671 ,+23.974 ,-71.536 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+21.2   ,+12.213 ,+2.0886 ,+417.71,+.76714 ,+12.274 ,+16.671 ,+22.117 ,-75.168 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+22.2   ,+12.213 ,+2.0924 ,+418.48,+.76714 ,+12.274 ,+16.671 ,+40.757 ,-69.484 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+23.2   ,+12.213 ,+2.0872 ,+417.44,+.76714 ,+12.274 ,+16.671 ,+24.502 ,-76.212 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+24.2   ,+12.211 ,+2.0868 ,+417.37,+.76748 ,+12.280 ,+16.671 ,+55.706 ,-53.704 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+25.2   ,+12.213 ,+2.0854 ,+417.09,+.76783 ,+12.285 ,+16.671 ,+47.115 ,-63.332 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+26.2   ,+12.207 ,+2.0896 ,+417.92,+.76783 ,+12.285 ,+16.671 ,+10.034 ,-86.407 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+27.2   ,+12.189 ,+2.0903 ,+418.06,+.76818 ,+12.291 ,+16.671 ,+22.459 ,-76.997 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+28.2   ,+12.257 ,+2.0861 ,+417.23,+.76818 ,+12.291 ,+16.671 ,+26.554 ,-111.24 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+29.2   ,+12.259 ,+2.0903 ,+418.06,+.76852 ,+12.296 ,+16.671 ,+24.331 ,-66.582 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+30.2   ,+12.257 ,+2.0848 ,+416.95,+.76852 ,+12.296 ,+16.671 ,+20.769 ,-137.05 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+31.2   ,+12.259 ,+2.0837 ,+416.74,+.76852 ,+12.296 ,+16.671 ,+22.578 ,+26.369 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+32.2   ,+12.259 ,+2.0903 ,+418.06,+.76887 ,+12.302 ,+16.671 ,+25.639 ,+12.168 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+33.2   ,+12.255 ,+2.0896 ,+417.92,+.76991 ,+12.319 ,+16.671 ,+24.263 ,+12.168 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+34.2   ,+12.257 ,+2.0872 ,+417.44,+.76922 ,+12.307 ,+16.671 ,+18.989 ,+12.168 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+35.2   ,+12.255 ,+2.0834 ,+416.67,+.76991 ,+12.319 ,+16.671 ,+11.648 ,+12.203 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+36.2   ,+12.255 ,+2.0868 ,+417.37,+.76991 ,+12.319 ,+16.671 ,+11.648 ,+12.237 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+37.2   ,+12.227 ,+2.0841 ,+416.81,+.77095 ,+12.335 ,+16.671 ,+11.613 ,+12.271 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+38.2   ,+12.013 ,+2.0439 ,+408.77,+.71583 ,+11.453 ,+16.671 ,+11.596 ,+12.306 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+39.2   ,+11.985 ,+2.0716 ,+414.32,+.67250 ,+10.760 ,+16.671 ,+11.648 ,+12.376 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+40.2   ,+12.092 ,+2.1558 ,+431.16,+.73629 ,+11.781 ,+16.671 ,+11.700 ,+12.428 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+41.2   ,+11.985 ,+2.1822 ,+436.43,+.75119 ,+12.019 ,+16.671 ,+11.735 ,+12.479 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+42.2   ,+12.136 ,+2.0941 ,+418.82,+.73282 ,+11.725 ,+16.671 ,+11.770 ,+12.531 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+43.2   ,+12.016 ,+2.0792 ,+415.84,+.70821 ,+11.331 ,+16.671 ,+11.770 ,+12.583 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+44.2   ,+12.095 ,+2.0827 ,+416.54,+.67527 ,+10.804 ,+16.671 ,+11.787 ,+12.653 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+45.2   ,+11.996 ,+2.1582 ,+431.65,+.62952 ,+10.072 ,+16.671 ,+11.839 ,+12.687 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+46.2   ,+12.037 ,+2.3371 ,+467.42,+.59624 ,+9.5398 ,+16.671 ,+11.891 ,+12.756 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+47.2   ,+12.134 ,+2.1988 ,+439.76,+.57336 ,+9.1738 ,+16.671 ,+11.925 ,+12.791 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+48.2   ,+11.987 ,+2.1399 ,+427.97,+.55187 ,+8.8299 ,+16.671 ,+11.977 ,+12.860 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+49.2   ,+12.141 ,+2.1350 ,+427.00,+.53453 ,+8.5526 ,+16.671 ,+12.029 ,+12.895 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+50.2   ,+12.112 ,+2.1021 ,+420.42,+.52552 ,+8.4084 ,+16.671 ,+12.081 ,+12.929 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+51.2   ,+12.059 ,+2.2324 ,+446.49,+.51859 ,+8.2974 ,+16.671 ,+12.116 ,+12.964 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+52.2   ,+12.029 ,+2.3045 ,+460.91,+.51790 ,+8.2863 ,+16.671 ,+12.168 ,+13.033 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+53.2   ,+12.038 ,+2.2459 ,+449.19,+.51720 ,+8.2752 ,+16.671 ,+12.254 ,+13.050 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+54.2   ,+11.999 ,+2.1350 ,+427.00,+.51235 ,+8.1976 ,+16.671 ,+12.324 ,+13.085 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+55.2   ,+12.016 ,+2.0331 ,+406.62,+.50680 ,+8.1088 ,+16.671 ,+12.376 ,+13.102 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+56.2   ,+12.029 ,+2.0154 ,+403.09,+.50334 ,+8.0534 ,+16.671 ,+12.393 ,+13.137 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+57.2   ,+12.093 ,+2.0144 ,+402.88,+.49848 ,+7.9757 ,+16.671 ,+12.427 ,+13.171 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+58.2   ,+12.106 ,+2.0210 ,+404.19,+.49502 ,+7.9203 ,+16.671 ,+12.462 ,+13.206 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1033.  ,+59.2   ,+12.155 ,+2.0175 ,+403.50,+.49571 ,+7.9314 ,+16.671 ,+12.514 ,+13.240 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+.2     ,+12.128 ,+2.0272 ,+405.44,+.49328 ,+7.8925 ,+16.671 ,+12.566 ,+13.240 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+1.2    ,+11.972 ,+2.0168 ,+403.36,+.49328 ,+7.8925 ,+16.671 ,+12.601 ,+13.275 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+2.2    ,+12.015 ,+2.0133 ,+402.67,+.49224 ,+7.8759 ,+16.671 ,+12.601 ,+13.310 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+3.2    ,+12.125 ,+2.0175 ,+403.50,+.48878 ,+7.8204 ,+16.671 ,+12.601 ,+13.310 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+4.2    ,+12.024 ,+2.0120 ,+402.39,+.48531 ,+7.7650 ,+16.671 ,+12.618 ,+13.344 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+5.2    ,+11.974 ,+2.0189 ,+403.78,+.48808 ,+7.8093 ,+16.671 ,+12.601 ,+13.344 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+6.2    ,+12.126 ,+2.0113 ,+402.25,+.48808 ,+7.8093 ,+16.671 ,+12.583 ,+13.378 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+7.2    ,+11.944 ,+2.0075 ,+401.49,+.49640 ,+7.9425 ,+16.671 ,+12.583 ,+13.379 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+8.2    ,+12.060 ,+2.0154 ,+403.09,+.49918 ,+7.9868 ,+16.671 ,+12.618 ,+13.413 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+9.2    ,+12.095 ,+2.0133 ,+402.67,+.50750 ,+8.1199 ,+16.671 ,+12.618 ,+13.413 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+10.2   ,+11.952 ,+2.0120 ,+402.39,+.50888 ,+8.1421 ,+16.671 ,+12.583 ,+13.413 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+11.2   ,+12.153 ,+2.0057 ,+401.14,+.50403 ,+8.0645 ,+16.671 ,+12.601 ,+13.448 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+12.2   ,+12.147 ,+2.0120 ,+402.39,+.49987 ,+7.9979 ,+16.671 ,+12.618 ,+13.448 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+13.2   ,+12.013 ,+2.0043 ,+400.87,+.49710 ,+7.9535 ,+16.671 ,+12.653 ,+13.448 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+14.2   ,+12.005 ,+2.0165 ,+403.29,+.49848 ,+7.9757 ,+16.671 ,+12.635 ,+13.482 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+15.2   ,+12.065 ,+2.0127 ,+402.53,+.49502 ,+7.9203 ,+16.671 ,+12.669 ,+13.482 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+16.2   ,+12.163 ,+2.0099 ,+401.98,+.49294 ,+7.8870 ,+16.671 ,+12.687 ,+13.482 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+17.2   ,+12.046 ,+2.0061 ,+401.21,+.49432 ,+7.9092 ,+16.671 ,+12.653 ,+13.482 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+18.2   ,+12.152 ,+2.0120 ,+402.39,+.49640 ,+7.9425 ,+16.671 ,+12.722 ,+13.517 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+19.2   ,+11.980 ,+2.0081 ,+401.63,+.49883 ,+7.9813 ,+16.671 ,+12.756 ,+13.517 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+20.2   ,+12.147 ,+2.0054 ,+401.07,+.49848 ,+7.9757 ,+16.659 ,+12.779 ,+13.505 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+21.2   ,+12.117 ,+2.0137 ,+402.74,+.49779 ,+7.9646 ,+16.671 ,+12.791 ,+13.517 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+22.2   ,+11.994 ,+2.0075 ,+401.49,+.48600 ,+7.7761 ,+16.671 ,+12.860 ,+13.534 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+23.2   ,+12.117 ,+2.0182 ,+403.64,+.48739 ,+7.7982 ,+16.659 ,+12.865 ,+13.539 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+24.2   ,+11.946 ,+2.0127 ,+402.53,+.48254 ,+7.7206 ,+16.671 ,+12.877 ,+13.552 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+25.2   ,+12.111 ,+2.0113 ,+402.25,+.48184 ,+7.7095 ,+16.659 ,+12.831 ,+13.540 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+26.2   ,+12.020 ,+2.0061 ,+401.21,+.48046 ,+7.6873 ,+16.659 ,+12.796 ,+13.540 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+27.2   ,+12.075 ,+2.0137 ,+402.74,+.47976 ,+7.6762 ,+16.659 ,+12.761 ,+13.557 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+28.2   ,+12.108 ,+2.0120 ,+402.39,+.48635 ,+7.7816 ,+16.659 ,+12.709 ,+13.574 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+29.2   ,+11.965 ,+2.0075 ,+401.49,+.48878 ,+7.8204 ,+16.659 ,+12.675 ,+13.574 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+30.2   ,+12.089 ,+2.0140 ,+402.81,+.49432 ,+7.9092 ,+16.659 ,+12.641 ,+13.574 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+31.2   ,+12.068 ,+2.0147 ,+402.95,+.50195 ,+8.0312 ,+16.659 ,+12.623 ,+13.574 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+32.2   ,+11.939 ,+1.9991 ,+399.83,+.50992 ,+8.1588 ,+16.659 ,+12.606 ,+13.574 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+33.2   ,+12.163 ,+2.0064 ,+401.28,+.50958 ,+8.1532 ,+16.659 ,+12.606 ,+13.574 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+34.2   ,+11.987 ,+2.0127 ,+402.53,+.51166 ,+8.1865 ,+16.659 ,+12.640 ,+13.608 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+35.2   ,+12.161 ,+2.0043 ,+400.87,+.50126 ,+8.0201 ,+16.659 ,+12.692 ,+13.609 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+36.2   ,+12.056 ,+2.0168 ,+403.36,+.49502 ,+7.9203 ,+16.659 ,+12.727 ,+13.608 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+37.2   ,+12.150 ,+2.0140 ,+402.81,+.48600 ,+7.7761 ,+16.659 ,+12.727 ,+13.609 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+38.2   ,+12.106 ,+2.0092 ,+401.84,+.48427 ,+7.7483 ,+16.659 ,+12.744 ,+13.609 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+39.2   ,+12.015 ,+2.0099 ,+401.98,+.48254 ,+7.7206 ,+16.659 ,+12.744 ,+13.609 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+40.2   ,+12.139 ,+2.0064 ,+401.28,+.48323 ,+7.7317 ,+16.659 ,+12.710 ,+13.609 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+41.2   ,+12.018 ,+2.0127 ,+402.53,+.48254 ,+7.7206 ,+16.659 ,+12.744 ,+13.608 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+42.2   ,+12.148 ,+2.0144 ,+402.88,+.47768 ,+7.6429 ,+16.659 ,+12.744 ,+13.608 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+43.2   ,+12.024 ,+2.0182 ,+403.64,+.48531 ,+7.7650 ,+16.659 ,+12.779 ,+13.609 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+44.2   ,+12.046 ,+2.0099 ,+401.98,+.48739 ,+7.7982 ,+16.659 ,+12.848 ,+13.626 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+45.2   ,+11.963 ,+2.0185 ,+403.71,+.48462 ,+7.7539 ,+16.659 ,+12.935 ,+13.643 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+46.2   ,+12.114 ,+2.0088 ,+401.77,+.48184 ,+7.7095 ,+16.659 ,+12.969 ,+13.626 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+47.2   ,+11.931 ,+2.0137 ,+402.74,+.48115 ,+7.6984 ,+16.671 ,+12.998 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+48.2   ,+12.075 ,+2.0133 ,+402.67,+.48115 ,+7.6984 ,+16.671 ,+13.015 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+49.2   ,+11.994 ,+2.0036 ,+400.73,+.48150 ,+7.7040 ,+16.671 ,+13.016 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+50.2   ,+12.073 ,+2.0106 ,+402.11,+.47976 ,+7.6762 ,+16.671 ,+12.981 ,+13.638 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+51.2   ,+11.985 ,+2.0161 ,+403.22,+.48358 ,+7.7372 ,+16.671 ,+13.033 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+52.2   ,+12.108 ,+2.0085 ,+401.70,+.47976 ,+7.6762 ,+16.659 ,+13.021 ,+13.643 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+53.2   ,+12.059 ,+2.0182 ,+403.64,+.47630 ,+7.6208 ,+16.671 ,+13.033 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+54.2   ,+11.947 ,+2.0106 ,+402.11,+.47214 ,+7.5542 ,+16.671 ,+13.016 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+55.2   ,+12.062 ,+2.0147 ,+402.95,+.47214 ,+7.5542 ,+16.671 ,+12.998 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+56.2   ,+12.139 ,+2.0133 ,+402.67,+.46590 ,+7.4544 ,+16.659 ,+13.004 ,+13.643 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+57.2   ,+12.018 ,+2.0165 ,+403.29,+.47144 ,+7.5431 ,+16.671 ,+13.033 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+58.2   ,+12.009 ,+2.0085 ,+401.70,+.47144 ,+7.5431 ,+16.671 ,+13.016 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1034.  ,+59.2   ,+12.145 ,+2.0182 ,+403.64,+.46798 ,+7.4876 ,+16.671 ,+12.964 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+.2     ,+12.089 ,+2.0182 ,+403.64,+.46520 ,+7.4433 ,+16.671 ,+12.981 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+1.2    ,+12.007 ,+2.0133 ,+402.67,+.46243 ,+7.3989 ,+16.671 ,+12.981 ,+13.638 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+2.2    ,+12.089 ,+2.0106 ,+402.11,+.46798 ,+7.4876 ,+16.671 ,+12.929 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+3.2    ,+12.142 ,+2.0099 ,+401.98,+.47144 ,+7.5431 ,+16.671 ,+12.877 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+4.2    ,+12.057 ,+2.0154 ,+403.09,+.47144 ,+7.5431 ,+16.671 ,+12.860 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+5.2    ,+12.104 ,+2.0057 ,+401.14,+.47422 ,+7.5875 ,+16.671 ,+12.791 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+6.2    ,+11.952 ,+2.0109 ,+402.18,+.48808 ,+7.8093 ,+16.671 ,+12.756 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+7.2    ,+12.115 ,+2.0147 ,+402.95,+.48462 ,+7.7539 ,+16.671 ,+12.774 ,+13.638 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+8.2    ,+11.983 ,+2.0075 ,+401.49,+.48323 ,+7.7317 ,+16.671 ,+12.774 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+9.2    ,+12.084 ,+2.0078 ,+401.56,+.48323 ,+7.7317 ,+16.671 ,+12.756 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+10.2   ,+11.979 ,+2.0109 ,+402.18,+.48254 ,+7.7206 ,+16.671 ,+12.773 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+11.2   ,+12.065 ,+2.0092 ,+401.84,+.48046 ,+7.6873 ,+16.671 ,+12.722 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+12.2   ,+12.013 ,+2.0147 ,+402.95,+.48462 ,+7.7539 ,+16.671 ,+12.704 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+13.2   ,+12.049 ,+2.0085 ,+401.70,+.48462 ,+7.7539 ,+16.671 ,+12.687 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+14.2   ,+11.966 ,+2.0040 ,+400.80,+.48531 ,+7.7650 ,+16.671 ,+12.670 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+15.2   ,+12.095 ,+2.0064 ,+401.28,+.49016 ,+7.8426 ,+16.671 ,+12.653 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+16.2   ,+11.996 ,+2.0175 ,+403.50,+.49155 ,+7.8648 ,+16.671 ,+12.618 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+17.2   ,+12.159 ,+2.0050 ,+401.01,+.48808 ,+7.8093 ,+16.671 ,+12.618 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+18.2   ,+11.979 ,+2.0255 ,+405.10,+.48184 ,+7.7095 ,+16.671 ,+12.635 ,+13.672 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+19.2   ,+12.145 ,+2.0411 ,+408.22,+.48462 ,+7.7539 ,+16.671 ,+12.583 ,+13.689 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+20.2   ,+12.016 ,+2.0255 ,+405.10,+.48323 ,+7.7317 ,+16.671 ,+12.583 ,+13.690 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+21.2   ,+12.153 ,+2.1156 ,+423.12,+.48254 ,+7.7206 ,+16.671 ,+12.566 ,+13.690 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+22.2   ,+12.057 ,+2.1028 ,+420.56,+.47838 ,+7.6540 ,+16.671 ,+12.583 ,+13.689 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+23.2   ,+12.016 ,+2.0393 ,+407.87,+.47422 ,+7.5875 ,+16.671 ,+12.583 ,+13.690 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+24.2   ,+12.153 ,+2.0293 ,+405.86,+.47768 ,+7.6429 ,+16.671 ,+12.566 ,+13.690 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+25.2   ,+12.128 ,+2.0109 ,+402.18,+.48046 ,+7.6873 ,+16.671 ,+12.635 ,+13.689 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+26.2   ,+11.996 ,+2.0127 ,+402.53,+.48531 ,+7.7650 ,+16.671 ,+12.739 ,+13.690 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+27.2   ,+12.010 ,+2.0068 ,+401.35,+.48323 ,+7.7317 ,+16.671 ,+12.808 ,+13.690 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+28.2   ,+12.087 ,+2.0078 ,+401.56,+.48046 ,+7.6873 ,+16.671 ,+12.895 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+29.2   ,+12.100 ,+2.0137 ,+402.74,+.47907 ,+7.6651 ,+16.671 ,+12.912 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+30.2   ,+11.999 ,+2.0113 ,+402.25,+.47491 ,+7.5986 ,+16.671 ,+12.929 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+31.2   ,+11.952 ,+2.0109 ,+402.18,+.47144 ,+7.5431 ,+16.671 ,+12.998 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+32.2   ,+12.032 ,+2.0161 ,+403.22,+.46971 ,+7.5154 ,+16.671 ,+13.050 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+33.2   ,+12.109 ,+2.0036 ,+400.73,+.47976 ,+7.6762 ,+16.671 ,+13.068 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+34.2   ,+12.064 ,+2.0113 ,+402.25,+.47976 ,+7.6762 ,+16.671 ,+13.068 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+35.2   ,+11.947 ,+2.0127 ,+402.53,+.47838 ,+7.6540 ,+16.671 ,+13.050 ,+13.724 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+36.2   ,+12.018 ,+2.0158 ,+403.15,+.47907 ,+7.6651 ,+16.671 ,+13.033 ,+13.742 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+37.2   ,+12.086 ,+2.0102 ,+402.05,+.47630 ,+7.6208 ,+16.671 ,+12.998 ,+13.742 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+38.2   ,+12.139 ,+2.0154 ,+403.09,+.47630 ,+7.6208 ,+16.671 ,+12.964 ,+13.742 
DRYAS,NA,NA,NA,+2022.  ,+207.   ,+1035.  ,+39.2   ,+12.043 ,+2.0099 ,+401.98,+.47699 ,+7.6319 ,+16.671 ,+12.947 ,+13.742 
