"Plot Title: MEAD_7T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20548182, SEN S/N: 20548182)","Host Connected (LGR S/N: 20548182)","Coupler Attached (LGR S/N: 20548182)","Stopped (LGR S/N: 20548182)","End Of File (LGR S/N: 20548182)"
549,07/06/22 07:00:00  AM,4.727,,,,
550,07/06/22 07:15:00  AM,4.727,,,,
551,07/06/22 07:30:00  AM,4.727,,,,
552,07/06/22 07:45:00  AM,4.934,,,,
553,07/06/22 08:00:00  AM,5.450,,,,
554,07/06/22 08:15:00  AM,6.064,,,,
555,07/06/22 08:30:00  AM,6.978,,,,
556,07/06/22 08:45:00  AM,6.775,,,,
557,07/06/22 09:00:00  AM,6.370,,,,
558,07/06/22 09:15:00  AM,6.370,,,,
559,07/06/22 09:30:00  AM,6.775,,,,
560,07/06/22 09:45:00  AM,7.280,,,,
561,07/06/22 10:00:00  AM,7.983,,,,
562,07/06/22 10:15:00  AM,7.782,,,,
563,07/06/22 10:30:00  AM,7.882,,,,
564,07/06/22 10:45:00  AM,8.282,,,,
565,07/06/22 11:00:00  AM,8.282,,,,
566,07/06/22 11:15:00  AM,8.182,,,,
567,07/06/22 11:30:00  AM,8.182,,,,
568,07/06/22 11:45:00  AM,8.182,,,,
569,07/06/22 12:00:00  PM,8.581,,,,
570,07/06/22 12:15:00  PM,8.879,,,,
571,07/06/22 12:30:00  PM,8.382,,,,
572,07/06/22 12:45:00  PM,7.983,,,,
573,07/06/22 01:00:00  PM,7.983,,,,
574,07/06/22 01:15:00  PM,7.882,,,,
575,07/06/22 01:30:00  PM,7.983,,,,
576,07/06/22 01:45:00  PM,7.983,,,,
577,07/06/22 02:00:00  PM,7.882,,,,
578,07/06/22 02:15:00  PM,8.182,,,,
579,07/06/22 02:30:00  PM,8.779,,,,
580,07/06/22 02:45:00  PM,8.978,,,,
581,07/06/22 03:00:00  PM,9.571,,,,
582,07/06/22 03:15:00  PM,9.669,,,,
583,07/06/22 03:30:00  PM,9.768,,,,
584,07/06/22 03:45:00  PM,9.275,,,,
585,07/06/22 04:00:00  PM,9.077,,,,
586,07/06/22 04:15:00  PM,8.978,,,,
587,07/06/22 04:30:00  PM,8.581,,,,
588,07/06/22 04:45:00  PM,8.581,,,,
589,07/06/22 05:00:00  PM,8.779,,,,
590,07/06/22 05:15:00  PM,8.779,,,,
591,07/06/22 05:30:00  PM,8.481,,,,
592,07/06/22 05:45:00  PM,8.182,,,,
593,07/06/22 06:00:00  PM,8.382,,,,
594,07/06/22 06:15:00  PM,8.581,,,,
595,07/06/22 06:30:00  PM,8.481,,,,
596,07/06/22 06:45:00  PM,8.779,,,,
597,07/06/22 07:00:00  PM,8.879,,,,
598,07/06/22 07:15:00  PM,8.779,,,,
599,07/06/22 07:30:00  PM,8.779,,,,
600,07/06/22 07:45:00  PM,8.182,,,,
601,07/06/22 08:00:00  PM,7.882,,,,
602,07/06/22 08:15:00  PM,7.983,,,,
603,07/06/22 08:30:00  PM,7.983,,,,
604,07/06/22 08:45:00  PM,7.481,,,,
605,07/06/22 09:00:00  PM,7.079,,,,
606,07/06/22 09:15:00  PM,7.079,,,,
607,07/06/22 09:30:00  PM,7.179,,,,
608,07/06/22 09:45:00  PM,7.280,,,,
609,07/06/22 10:00:00  PM,6.775,,,,
610,07/06/22 10:15:00  PM,6.573,,,,
611,07/06/22 10:30:00  PM,6.471,,,,
612,07/06/22 10:45:00  PM,6.471,,,,
613,07/06/22 11:00:00  PM,6.268,,,,
614,07/06/22 11:15:00  PM,6.166,,,,
615,07/06/22 11:30:00  PM,6.166,,,,
616,07/06/22 11:45:00  PM,5.962,,,,
617,07/07/22 12:00:00  AM,6.064,,,,
618,07/07/22 12:15:00  AM,6.166,,,,
619,07/07/22 12:30:00  AM,5.860,,,,
620,07/07/22 12:45:00  AM,5.552,,,,
621,07/07/22 01:00:00  AM,5.655,,,,
622,07/07/22 01:15:00  AM,5.860,,,,
623,07/07/22 01:30:00  AM,6.166,,,,
624,07/07/22 01:45:00  AM,5.962,,,,
625,07/07/22 02:00:00  AM,6.064,,,,
626,07/07/22 02:15:00  AM,6.573,,,,
627,07/07/22 02:30:00  AM,6.978,,,,
628,07/07/22 02:45:00  AM,7.179,,,,
629,07/07/22 03:00:00  AM,8.581,,,,
630,07/07/22 03:15:00  AM,10.161,,,,
631,07/07/22 03:30:00  AM,10.651,,,,
632,07/07/22 03:45:00  AM,10.553,,,,
633,07/07/22 04:00:00  AM,10.651,,,,
634,07/07/22 04:15:00  AM,12.497,,,,
635,07/07/22 04:30:00  AM,13.173,,,,
636,07/07/22 04:45:00  AM,11.431,,,,
637,07/07/22 05:00:00  AM,10.748,,,,
638,07/07/22 05:15:00  AM,10.357,,,,
639,07/07/22 05:30:00  AM,10.748,,,,
640,07/07/22 05:45:00  AM,10.748,,,,
641,07/07/22 06:00:00  AM,10.748,,,,
642,07/07/22 06:15:00  AM,11.722,,,,
643,07/07/22 06:30:00  AM,11.528,,,,
644,07/07/22 06:45:00  AM,11.528,,,,
645,07/07/22 07:00:00  AM,11.625,,,,
646,07/07/22 07:15:00  AM,11.916,,,,
647,07/07/22 07:30:00  AM,12.497,,,,
648,07/07/22 07:45:00  AM,12.401,,,,
649,07/07/22 08:00:00  AM,12.497,,,,
650,07/07/22 08:15:00  AM,12.304,,,,
651,07/07/22 08:30:00  AM,11.625,,,,
652,07/07/22 08:45:00  AM,11.041,,,,
653,07/07/22 09:00:00  AM,11.236,,,,
654,07/07/22 09:15:00  AM,11.722,,,,
655,07/07/22 09:30:00  AM,12.304,,,,
656,07/07/22 09:45:00  AM,12.690,,,,
657,07/07/22 10:00:00  AM,12.690,,,,
658,07/07/22 10:15:00  AM,12.594,,,,
659,07/07/22 10:30:00  AM,12.787,,,,
660,07/07/22 10:45:00  AM,13.269,,,,
661,07/07/22 11:00:00  AM,13.750,,,,
662,07/07/22 11:15:00  AM,13.942,,,,
663,07/07/22 11:30:00  AM,13.365,,,,
664,07/07/22 11:45:00  AM,13.173,,,,
665,07/07/22 12:00:00  PM,13.558,,,,
666,07/07/22 12:15:00  PM,14.134,,,,
667,07/07/22 12:30:00  PM,14.804,,,,
668,07/07/22 12:45:00  PM,14.996,,,,
669,07/07/22 01:00:00  PM,14.421,,,,
670,07/07/22 01:15:00  PM,14.421,,,,
671,07/07/22 01:30:00  PM,13.846,,,,
672,07/07/22 01:45:00  PM,13.558,,,,
673,07/07/22 02:00:00  PM,13.750,,,,
674,07/07/22 02:15:00  PM,13.846,,,,
675,07/07/22 02:30:00  PM,13.846,,,,
676,07/07/22 02:45:00  PM,13.846,,,,
677,07/07/22 03:00:00  PM,12.980,,,,
678,07/07/22 03:15:00  PM,12.401,,,,
679,07/07/22 03:30:00  PM,12.401,,,,
680,07/07/22 03:45:00  PM,12.980,,,,
681,07/07/22 04:00:00  PM,13.558,,,,
682,07/07/22 04:15:00  PM,13.365,,,,
683,07/07/22 04:30:00  PM,13.076,,,,
684,07/07/22 04:45:00  PM,12.304,,,,
685,07/07/22 05:00:00  PM,11.625,,,,
686,07/07/22 05:15:00  PM,11.431,,,,
687,07/07/22 05:30:00  PM,11.139,,,,
688,07/07/22 05:45:00  PM,11.431,,,,
689,07/07/22 06:00:00  PM,11.236,,,,
690,07/07/22 06:15:00  PM,11.431,,,,
691,07/07/22 06:30:00  PM,11.722,,,,
692,07/07/22 06:45:00  PM,10.944,,,,
693,07/07/22 07:00:00  PM,10.161,,,,
694,07/07/22 07:15:00  PM,10.455,,,,
695,07/07/22 07:30:00  PM,10.553,,,,
696,07/07/22 07:45:00  PM,10.161,,,,
697,07/07/22 08:00:00  PM,9.866,,,,
698,07/07/22 08:15:00  PM,10.357,,,,
699,07/07/22 08:30:00  PM,9.866,,,,
700,07/07/22 08:45:00  PM,8.879,,,,
701,07/07/22 09:00:00  PM,8.680,,,,
702,07/07/22 09:15:00  PM,9.077,,,,
703,07/07/22 09:30:00  PM,9.275,,,,
704,07/07/22 09:45:00  PM,9.176,,,,
705,07/07/22 10:00:00  PM,8.481,,,,
706,07/07/22 10:15:00  PM,8.382,,,,
707,07/07/22 10:30:00  PM,8.382,,,,
708,07/07/22 10:45:00  PM,8.779,,,,
709,07/07/22 11:00:00  PM,9.373,,,,
710,07/07/22 11:15:00  PM,10.161,,,,
711,07/07/22 11:30:00  PM,10.651,,,,
712,07/07/22 11:45:00  PM,9.866,,,,
713,07/08/22 12:00:00  AM,8.978,,,,
714,07/08/22 12:15:00  AM,9.176,,,,
715,07/08/22 12:30:00  AM,9.373,,,,
716,07/08/22 12:45:00  AM,9.373,,,,
717,07/08/22 01:00:00  AM,9.472,,,,
718,07/08/22 01:15:00  AM,9.472,,,,
719,07/08/22 01:30:00  AM,9.669,,,,
720,07/08/22 01:45:00  AM,10.357,,,,
721,07/08/22 02:00:00  AM,10.944,,,,
722,07/08/22 02:15:00  AM,10.944,,,,
723,07/08/22 02:30:00  AM,9.768,,,,
724,07/08/22 02:45:00  AM,10.161,,,,
725,07/08/22 03:00:00  AM,10.748,,,,
726,07/08/22 03:15:00  AM,10.063,,,,
727,07/08/22 03:30:00  AM,9.768,,,,
728,07/08/22 03:45:00  AM,10.063,,,,
729,07/08/22 04:00:00  AM,10.748,,,,
730,07/08/22 04:15:00  AM,10.846,,,,
731,07/08/22 04:30:00  AM,11.722,,,,
732,07/08/22 04:45:00  AM,12.594,,,,
733,07/08/22 05:00:00  AM,12.013,,,,
734,07/08/22 05:15:00  AM,10.846,,,,
735,07/08/22 05:30:00  AM,11.528,,,,
736,07/08/22 05:45:00  AM,12.690,,,,
737,07/08/22 06:00:00  AM,14.517,,,,
738,07/08/22 06:15:00  AM,13.173,,,,
739,07/08/22 06:30:00  AM,12.207,,,,
740,07/08/22 06:45:00  AM,12.787,,,,
741,07/08/22 07:00:00  AM,15.569,,,,
742,07/08/22 07:15:00  AM,14.038,,,,
743,07/08/22 07:30:00  AM,11.041,,,,
744,07/08/22 07:45:00  AM,12.207,,,,
745,07/08/22 08:00:00  AM,12.787,,,,
746,07/08/22 08:15:00  AM,13.654,,,,
747,07/08/22 08:30:00  AM,12.207,,,,
748,07/08/22 08:45:00  AM,10.651,,,,
749,07/08/22 09:00:00  AM,12.787,,,,
750,07/08/22 09:15:00  AM,15.664,,,,
751,07/08/22 09:30:00  AM,13.942,,,,
752,07/08/22 09:45:00  AM,13.846,,,,
753,07/08/22 10:00:00  AM,12.980,,,,
754,07/08/22 10:15:00  AM,12.304,,,,
755,07/08/22 10:30:00  AM,11.431,,,,
756,07/08/22 10:45:00  AM,12.883,,,,
757,07/08/22 11:00:00  AM,13.654,,,,
758,07/08/22 11:15:00  AM,12.883,,,,
759,07/08/22 11:30:00  AM,12.980,,,,
760,07/08/22 11:45:00  AM,14.230,,,,
761,07/08/22 12:00:00  PM,15.282,,,,
762,07/08/22 12:15:00  PM,16.903,,,,
763,07/08/22 12:30:00  PM,14.996,,,,
764,07/08/22 12:45:00  PM,15.664,,,,
765,07/08/22 01:00:00  PM,14.804,,,,
766,07/08/22 01:15:00  PM,12.497,,,,
767,07/08/22 01:30:00  PM,12.497,,,,
768,07/08/22 01:45:00  PM,11.236,,,,
769,07/08/22 02:00:00  PM,9.768,,,,
770,07/08/22 02:15:00  PM,9.275,,,,
771,07/08/22 02:30:00  PM,8.879,,,,
772,07/08/22 02:45:00  PM,8.680,,,,
773,07/08/22 03:00:00  PM,8.382,,,,
774,07/08/22 03:15:00  PM,7.882,,,,
775,07/08/22 03:30:00  PM,7.582,,,,
776,07/08/22 03:45:00  PM,7.582,,,,
777,07/08/22 04:00:00  PM,7.582,,,,
778,07/08/22 04:15:00  PM,7.381,,,,
779,07/08/22 04:30:00  PM,6.674,,,,
780,07/08/22 04:45:00  PM,7.179,,,,
781,07/08/22 05:00:00  PM,7.782,,,,
782,07/08/22 05:15:00  PM,8.481,,,,
783,07/08/22 05:30:00  PM,8.978,,,,
784,07/08/22 05:45:00  PM,8.879,,,,
785,07/08/22 06:00:00  PM,8.581,,,,
786,07/08/22 06:15:00  PM,7.882,,,,
787,07/08/22 06:30:00  PM,7.983,,,,
788,07/08/22 06:45:00  PM,9.373,,,,
789,07/08/22 07:00:00  PM,11.819,,,,
790,07/08/22 07:15:00  PM,12.497,,,,
791,07/08/22 07:30:00  PM,11.139,,,,
792,07/08/22 07:45:00  PM,9.472,,,,
793,07/08/22 08:00:00  PM,8.581,,,,
794,07/08/22 08:15:00  PM,7.983,,,,
795,07/08/22 08:30:00  PM,7.782,,,,
796,07/08/22 08:45:00  PM,7.481,,,,
797,07/08/22 09:00:00  PM,7.079,,,,
798,07/08/22 09:15:00  PM,7.079,,,,
799,07/08/22 09:30:00  PM,7.381,,,,
800,07/08/22 09:45:00  PM,6.877,,,,
801,07/08/22 10:00:00  PM,7.079,,,,
802,07/08/22 10:15:00  PM,7.179,,,,
803,07/08/22 10:30:00  PM,6.166,,,,
804,07/08/22 10:45:00  PM,5.757,,,,
805,07/08/22 11:00:00  PM,5.860,,,,
806,07/08/22 11:15:00  PM,5.141,,,,
807,07/08/22 11:30:00  PM,5.141,,,,
808,07/08/22 11:45:00  PM,5.552,,,,
809,07/09/22 12:00:00  AM,5.655,,,,
810,07/09/22 12:15:00  AM,5.347,,,,
811,07/09/22 12:30:00  AM,5.347,,,,
812,07/09/22 12:45:00  AM,6.166,,,,
813,07/09/22 01:00:00  AM,6.573,,,,
814,07/09/22 01:15:00  AM,6.775,,,,
815,07/09/22 01:30:00  AM,7.381,,,,
816,07/09/22 01:45:00  AM,6.674,,,,
817,07/09/22 02:00:00  AM,6.573,,,,
818,07/09/22 02:15:00  AM,6.877,,,,
819,07/09/22 02:30:00  AM,7.682,,,,
820,07/09/22 02:45:00  AM,7.882,,,,
821,07/09/22 03:00:00  AM,8.282,,,,
822,07/09/22 03:15:00  AM,7.481,,,,
823,07/09/22 03:30:00  AM,8.481,,,,
824,07/09/22 03:45:00  AM,10.063,,,,
825,07/09/22 04:00:00  AM,11.139,,,,
826,07/09/22 04:15:00  AM,12.013,,,,
827,07/09/22 04:30:00  AM,13.461,,,,
828,07/09/22 04:45:00  AM,13.558,,,,
829,07/09/22 05:00:00  AM,11.722,,,,
830,07/09/22 05:15:00  AM,10.651,,,,
831,07/09/22 05:30:00  AM,10.161,,,,
832,07/09/22 05:45:00  AM,9.768,,,,
833,07/09/22 06:00:00  AM,9.965,,,,
834,07/09/22 06:15:00  AM,10.357,,,,
835,07/09/22 06:30:00  AM,11.334,,,,
836,07/09/22 06:45:00  AM,12.207,,,,
837,07/09/22 07:00:00  AM,11.722,,,,
838,07/09/22 07:15:00  AM,11.625,,,,
839,07/09/22 07:30:00  AM,11.431,,,,
840,07/09/22 07:45:00  AM,11.528,,,,
841,07/09/22 08:00:00  AM,14.613,,,,
842,07/09/22 08:15:00  AM,15.569,,,,
843,07/09/22 08:30:00  AM,14.134,,,,
844,07/09/22 08:45:00  AM,14.134,,,,
845,07/09/22 09:00:00  AM,14.421,,,,
846,07/09/22 09:15:00  AM,14.517,,,,
847,07/09/22 09:30:00  AM,15.187,,,,
848,07/09/22 09:45:00  AM,15.187,,,,
849,07/09/22 10:00:00  AM,13.558,,,,
850,07/09/22 10:15:00  AM,12.401,,,,
851,07/09/22 10:30:00  AM,12.013,,,,
852,07/09/22 10:45:00  AM,13.461,,,,
853,07/09/22 11:00:00  AM,14.900,,,,
854,07/09/22 11:15:00  AM,14.325,,,,
855,07/09/22 11:30:00  AM,14.804,,,,
856,07/09/22 11:45:00  AM,16.427,,,,
857,07/09/22 12:00:00  PM,15.855,,,,
858,07/09/22 12:15:00  PM,15.282,,,,
859,07/09/22 12:30:00  PM,14.900,,,,
860,07/09/22 12:45:00  PM,15.091,,,,
861,07/09/22 01:00:00  PM,13.654,,,,
862,07/09/22 01:15:00  PM,14.996,,,,
863,07/09/22 01:30:00  PM,15.473,,,,
864,07/09/22 01:45:00  PM,16.046,,,,
865,07/09/22 02:00:00  PM,15.855,,,,
866,07/09/22 02:15:00  PM,15.282,,,,
867,07/09/22 02:30:00  PM,15.282,,,,
868,07/09/22 02:45:00  PM,14.996,,,,
869,07/09/22 03:00:00  PM,14.134,,,,
870,07/09/22 03:15:00  PM,13.076,,,,
871,07/09/22 03:30:00  PM,11.916,,,,
872,07/09/22 03:45:00  PM,11.819,,,,
873,07/09/22 04:00:00  PM,12.594,,,,
874,07/09/22 04:15:00  PM,12.980,,,,
875,07/09/22 04:30:00  PM,12.110,,,,
876,07/09/22 04:45:00  PM,10.259,,,,
877,07/09/22 05:00:00  PM,8.779,,,,
878,07/09/22 05:15:00  PM,8.779,,,,
879,07/09/22 05:30:00  PM,11.236,,,,
880,07/09/22 05:45:00  PM,10.553,,,,
881,07/09/22 06:00:00  PM,8.879,,,,
882,07/09/22 06:15:00  PM,10.651,,,,
883,07/09/22 06:30:00  PM,11.916,,,,
884,07/09/22 06:45:00  PM,10.063,,,,
885,07/09/22 07:00:00  PM,8.680,,,,
886,07/09/22 07:15:00  PM,7.983,,,,
887,07/09/22 07:30:00  PM,9.571,,,,
888,07/09/22 07:45:00  PM,10.063,,,,
889,07/09/22 08:00:00  PM,8.481,,,,
890,07/09/22 08:15:00  PM,8.182,,,,
891,07/09/22 08:30:00  PM,7.179,,,,
892,07/09/22 08:45:00  PM,5.962,,,,
893,07/09/22 09:00:00  PM,6.268,,,,
894,07/09/22 09:15:00  PM,8.182,,,,
895,07/09/22 09:30:00  PM,7.782,,,,
896,07/09/22 09:45:00  PM,5.860,,,,
897,07/09/22 10:00:00  PM,5.655,,,,
898,07/09/22 10:15:00  PM,7.381,,,,
899,07/09/22 10:30:00  PM,8.978,,,,
900,07/09/22 10:45:00  PM,7.782,,,,
901,07/09/22 11:00:00  PM,6.674,,,,
902,07/09/22 11:15:00  PM,6.166,,,,
903,07/09/22 11:30:00  PM,7.381,,,,
904,07/09/22 11:45:00  PM,9.176,,,,
905,07/10/22 12:00:00  AM,10.455,,,,
906,07/10/22 12:15:00  AM,9.768,,,,
907,07/10/22 12:30:00  AM,6.674,,,,
908,07/10/22 12:45:00  AM,5.552,,,,
909,07/10/22 01:00:00  AM,6.064,,,,
910,07/10/22 01:15:00  AM,7.079,,,,
911,07/10/22 01:30:00  AM,5.962,,,,
912,07/10/22 01:45:00  AM,6.471,,,,
913,07/10/22 02:00:00  AM,7.983,,,,
914,07/10/22 02:15:00  AM,9.373,,,,
915,07/10/22 02:30:00  AM,7.782,,,,
916,07/10/22 02:45:00  AM,8.581,,,,
917,07/10/22 03:00:00  AM,10.553,,,,
918,07/10/22 03:15:00  AM,8.879,,,,
919,07/10/22 03:30:00  AM,9.965,,,,
920,07/10/22 03:45:00  AM,10.063,,,,
921,07/10/22 04:00:00  AM,10.063,,,,
922,07/10/22 04:15:00  AM,8.481,,,,
923,07/10/22 04:30:00  AM,8.978,,,,
924,07/10/22 04:45:00  AM,9.176,,,,
925,07/10/22 05:00:00  AM,12.207,,,,
926,07/10/22 05:15:00  AM,10.846,,,,
927,07/10/22 05:30:00  AM,10.357,,,,
928,07/10/22 05:45:00  AM,8.978,,,,
929,07/10/22 06:00:00  AM,9.669,,,,
930,07/10/22 06:15:00  AM,9.669,,,,
931,07/10/22 06:30:00  AM,10.846,,,,
932,07/10/22 06:45:00  AM,9.768,,,,
933,07/10/22 07:00:00  AM,8.481,,,,
934,07/10/22 07:15:00  AM,8.282,,,,
935,07/10/22 07:30:00  AM,8.481,,,,
936,07/10/22 07:45:00  AM,8.879,,,,
937,07/10/22 08:00:00  AM,9.965,,,,
938,07/10/22 08:15:00  AM,8.581,,,,
939,07/10/22 08:30:00  AM,8.481,,,,
940,07/10/22 08:45:00  AM,9.571,,,,
941,07/10/22 09:00:00  AM,9.669,,,,
942,07/10/22 09:15:00  AM,11.041,,,,
943,07/10/22 09:30:00  AM,11.916,,,,
944,07/10/22 09:45:00  AM,11.236,,,,
945,07/10/22 10:00:00  AM,8.978,,,,
946,07/10/22 10:15:00  AM,8.680,,,,
947,07/10/22 10:30:00  AM,8.680,,,,
948,07/10/22 10:45:00  AM,8.978,,,,
949,07/10/22 11:00:00  AM,9.275,,,,
950,07/10/22 11:15:00  AM,9.768,,,,
951,07/10/22 11:30:00  AM,9.768,,,,
952,07/10/22 11:45:00  AM,9.373,,,,
953,07/10/22 12:00:00  PM,8.779,,,,
954,07/10/22 12:15:00  PM,8.282,,,,
955,07/10/22 12:30:00  PM,9.176,,,,
956,07/10/22 12:45:00  PM,9.768,,,,
957,07/10/22 01:00:00  PM,11.139,,,,
958,07/10/22 01:15:00  PM,10.259,,,,
959,07/10/22 01:30:00  PM,10.161,,,,
960,07/10/22 01:45:00  PM,12.304,,,,
961,07/10/22 02:00:00  PM,14.230,,,,
962,07/10/22 02:15:00  PM,12.013,,,,
963,07/10/22 02:30:00  PM,11.431,,,,
964,07/10/22 02:45:00  PM,10.944,,,,
965,07/10/22 03:00:00  PM,12.013,,,,
966,07/10/22 03:15:00  PM,13.461,,,,
967,07/10/22 03:30:00  PM,15.473,,,,
968,07/10/22 03:45:00  PM,13.269,,,,
969,07/10/22 04:00:00  PM,14.134,,,,
970,07/10/22 04:15:00  PM,14.134,,,,
971,07/10/22 04:30:00  PM,16.618,,,,
972,07/10/22 04:45:00  PM,15.378,,,,
973,07/10/22 05:00:00  PM,13.558,,,,
974,07/10/22 05:15:00  PM,13.365,,,,
975,07/10/22 05:30:00  PM,13.461,,,,
976,07/10/22 05:45:00  PM,12.980,,,,
977,07/10/22 06:00:00  PM,14.038,,,,
978,07/10/22 06:15:00  PM,14.613,,,,
979,07/10/22 06:30:00  PM,13.750,,,,
980,07/10/22 06:45:00  PM,13.076,,,,
981,07/10/22 07:00:00  PM,11.916,,,,
982,07/10/22 07:15:00  PM,11.334,,,,
983,07/10/22 07:30:00  PM,12.401,,,,
984,07/10/22 07:45:00  PM,12.690,,,,
985,07/10/22 08:00:00  PM,11.722,,,,
986,07/10/22 08:15:00  PM,11.625,,,,
987,07/10/22 08:30:00  PM,11.431,,,,
988,07/10/22 08:45:00  PM,10.748,,,,
989,07/10/22 09:00:00  PM,10.846,,,,
990,07/10/22 09:15:00  PM,10.161,,,,
991,07/10/22 09:30:00  PM,9.669,,,,
992,07/10/22 09:45:00  PM,8.978,,,,
993,07/10/22 10:00:00  PM,8.182,,,,
994,07/10/22 10:15:00  PM,7.280,,,,
995,07/10/22 10:30:00  PM,7.280,,,,
996,07/10/22 10:45:00  PM,6.674,,,,
997,07/10/22 11:00:00  PM,7.280,,,,
998,07/10/22 11:15:00  PM,7.280,,,,
999,07/10/22 11:30:00  PM,6.775,,,,
1000,07/10/22 11:45:00  PM,6.674,,,,
1001,07/11/22 12:00:00  AM,5.962,,,,
1002,07/11/22 12:15:00  AM,5.655,,,,
1003,07/11/22 12:30:00  AM,5.347,,,,
1004,07/11/22 12:45:00  AM,6.268,,,,
1005,07/11/22 01:00:00  AM,6.471,,,,
1006,07/11/22 01:15:00  AM,6.268,,,,
1007,07/11/22 01:30:00  AM,6.573,,,,
1008,07/11/22 01:45:00  AM,6.877,,,,
1009,07/11/22 02:00:00  AM,7.682,,,,
1010,07/11/22 02:15:00  AM,8.779,,,,
1011,07/11/22 02:30:00  AM,9.768,,,,
1012,07/11/22 02:45:00  AM,9.373,,,,
1013,07/11/22 03:00:00  AM,10.455,,,,
1014,07/11/22 03:15:00  AM,9.571,,,,
1015,07/11/22 03:30:00  AM,9.373,,,,
1016,07/11/22 03:45:00  AM,9.866,,,,
1017,07/11/22 04:00:00  AM,9.866,,,,
1018,07/11/22 04:15:00  AM,10.259,,,,
1019,07/11/22 04:30:00  AM,11.625,,,,
1020,07/11/22 04:45:00  AM,11.819,,,,
1021,07/11/22 05:00:00  AM,12.497,,,,
1022,07/11/22 05:15:00  AM,11.916,,,,
1023,07/11/22 05:30:00  AM,11.139,,,,
1024,07/11/22 05:45:00  AM,10.259,,,,
1025,07/11/22 06:00:00  AM,10.748,,,,
1026,07/11/22 06:15:00  AM,10.357,,,,
1027,07/11/22 06:30:00  AM,8.779,,,,
1028,07/11/22 06:45:00  AM,9.866,,,,
1029,07/11/22 07:00:00  AM,10.357,,,,
1030,07/11/22 07:15:00  AM,11.139,,,,
1031,07/11/22 07:30:00  AM,12.594,,,,
1032,07/11/22 07:45:00  AM,12.497,,,,
1033,07/11/22 08:00:00  AM,11.625,,,,
1034,07/11/22 08:15:00  AM,11.236,,,,
1035,07/11/22 08:30:00  AM,10.455,,,,
1036,07/11/22 08:45:00  AM,10.455,,,,
1037,07/11/22 09:00:00  AM,11.334,,,,
1038,07/11/22 09:15:00  AM,11.528,,,,
1039,07/11/22 09:30:00  AM,11.819,,,,
1040,07/11/22 09:45:00  AM,12.497,,,,
1041,07/11/22 10:00:00  AM,12.787,,,,
1042,07/11/22 10:15:00  AM,12.883,,,,
1043,07/11/22 10:30:00  AM,13.076,,,,
1044,07/11/22 10:45:00  AM,13.076,,,,
1045,07/11/22 11:00:00  AM,13.269,,,,
1046,07/11/22 11:15:00  AM,13.558,,,,
1047,07/11/22 11:30:00  AM,13.846,,,,
1048,07/11/22 11:45:00  AM,13.173,,,,
1049,07/11/22 12:00:00  PM,12.594,,,,
1050,07/11/22 12:15:00  PM,12.110,,,,
1051,07/11/22 12:30:00  PM,11.916,,,,
1052,07/11/22 12:45:00  PM,12.497,,,,
1053,07/11/22 01:00:00  PM,12.207,,,,
1054,07/11/22 01:15:00  PM,12.594,,,,
1055,07/11/22 01:30:00  PM,12.110,,,,
1056,07/11/22 01:45:00  PM,11.431,,,,
1057,07/11/22 02:00:00  PM,11.819,,,,
1058,07/11/22 02:15:00  PM,12.013,,,,
1059,07/11/22 02:30:00  PM,12.207,,,,
1060,07/11/22 02:45:00  PM,11.916,,,,
1061,07/11/22 03:00:00  PM,10.846,,,,
1062,07/11/22 03:15:00  PM,9.275,,,,
1063,07/11/22 03:30:00  PM,10.651,,,,
1064,07/11/22 03:45:00  PM,11.528,,,,
1065,07/11/22 04:00:00  PM,11.334,,,,
1066,07/11/22 04:15:00  PM,10.944,,,,
1067,07/11/22 04:30:00  PM,10.063,,,,
1068,07/11/22 04:45:00  PM,9.768,,,,
1069,07/11/22 05:00:00  PM,9.965,,,,
1070,07/11/22 05:15:00  PM,9.669,,,,
1071,07/11/22 05:30:00  PM,10.455,,,,
1072,07/11/22 05:45:00  PM,9.965,,,,
1073,07/11/22 06:00:00  PM,9.669,,,,
1074,07/11/22 06:15:00  PM,9.768,,,,
1075,07/11/22 06:30:00  PM,9.768,,,,
1076,07/11/22 06:45:00  PM,8.978,,,,
1077,07/11/22 07:00:00  PM,8.879,,,,
1078,07/11/22 07:15:00  PM,9.077,,,,
1079,07/11/22 07:30:00  PM,9.571,,,,
1080,07/11/22 07:45:00  PM,9.176,,,,
1081,07/11/22 08:00:00  PM,9.669,,,,
1082,07/11/22 08:15:00  PM,8.680,,,,
1083,07/11/22 08:30:00  PM,8.182,,,,
1084,07/11/22 08:45:00  PM,9.275,,,,
1085,07/11/22 09:00:00  PM,9.176,,,,
1086,07/11/22 09:15:00  PM,9.077,,,,
1087,07/11/22 09:30:00  PM,9.077,,,,
1088,07/11/22 09:45:00  PM,7.079,,,,
1089,07/11/22 10:00:00  PM,6.166,,,,
1090,07/11/22 10:15:00  PM,5.655,,,,
1091,07/11/22 10:30:00  PM,6.370,,,,
1092,07/11/22 10:45:00  PM,6.573,,,,
1093,07/11/22 11:00:00  PM,6.064,,,,
1094,07/11/22 11:15:00  PM,6.674,,,,
1095,07/11/22 11:30:00  PM,7.782,,,,
1096,07/11/22 11:45:00  PM,8.182,,,,
1097,07/12/22 12:00:00  AM,6.775,,,,
1098,07/12/22 12:15:00  AM,6.268,,,,
