"Plot Title: HOBO_021_ALE_Meadow_3T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10923426, SEN S/N: 10923426, LBL: T_021)","RH, % (LGR S/N: 10923426, SEN S/N: 10923426, LBL: RH_021)","Coupler Detached (LGR S/N: 10923426)","Coupler Attached (LGR S/N: 10923426)","Host Connected (LGR S/N: 10923426)","Stopped (LGR S/N: 10923426)","End Of File (LGR S/N: 10923426)"
452,07/20/22 07:00:00  AM,7.619,71.194,,,,,
453,07/20/22 08:00:00  AM,8.817,67.904,,,,,
454,07/20/22 09:00:00  AM,8.220,72.037,,,,,
455,07/20/22 10:00:00  AM,11.029,63.762,,,,,
456,07/20/22 11:00:00  AM,10.173,65.290,,,,,
457,07/20/22 12:00:00  PM,10.247,64.553,,,,,
458,07/20/22 01:00:00  PM,10.271,63.949,,,,,
459,07/20/22 02:00:00  PM,7.695,79.678,,,,,
460,07/20/22 03:00:00  PM,7.268,86.674,,,,,
461,07/20/22 04:00:00  PM,7.444,80.482,,,,,
462,07/20/22 05:00:00  PM,6.839,80.801,,,,,
463,07/20/22 06:00:00  PM,6.102,85.274,,,,,
464,07/20/22 07:00:00  PM,6.864,88.465,,,,,
465,07/20/22 08:00:00  PM,6.611,86.073,,,,,
466,07/20/22 09:00:00  PM,5.719,85.390,,,,,
467,07/20/22 10:00:00  PM,5.205,86.252,,,,,
468,07/20/22 11:00:00  PM,4.194,87.957,,,,,
469,07/21/22 12:00:00  AM,2.956,90.428,,,,,
470,07/21/22 01:00:00  AM,3.696,89.913,,,,,
471,07/21/22 02:00:00  AM,4.063,89.652,,,,,
472,07/21/22 03:00:00  AM,5.154,86.962,,,,,
473,07/21/22 04:00:00  AM,6.230,83.628,,,,,
474,07/21/22 05:00:00  AM,5.847,82.539,,,,,
475,07/21/22 06:00:00  AM,7.569,80.268,,,,,
476,07/21/22 07:00:00  AM,6.687,79.214,,,,,
477,07/21/22 08:00:00  AM,11.370,66.801,,,,,
478,07/21/22 09:00:00  AM,9.928,68.736,,,,,
479,07/21/22 10:00:00  AM,20.507,44.540,,,,,
480,07/21/22 11:00:00  AM,19.579,41.029,,,,,
481,07/21/22 12:00:00  PM,13.137,57.467,,,,,
482,07/21/22 01:00:00  PM,10.418,64.670,,,,,
483,07/21/22 02:00:00  PM,8.070,69.600,,,,,
484,07/21/22 03:00:00  PM,9.064,67.267,,,,,
485,07/21/22 04:00:00  PM,8.469,67.925,,,,,
486,07/21/22 05:00:00  PM,7.795,70.025,,,,,
487,07/21/22 06:00:00  PM,5.102,77.013,,,,,
488,07/21/22 07:00:00  PM,6.204,76.979,,,,,
489,07/21/22 08:00:00  PM,6.204,76.654,,,,,
490,07/21/22 09:00:00  PM,6.128,77.044,,,,,
491,07/21/22 10:00:00  PM,4.063,82.521,,,,,
492,07/21/22 11:00:00  PM,4.688,85.920,,,,,
493,07/22/22 12:00:00  AM,4.532,89.111,,,,,
494,07/22/22 01:00:00  AM,4.584,92.903,,,,,
495,07/22/22 02:00:00  AM,4.973,94.250,,,,,
496,07/22/22 03:00:00  AM,5.154,94.646,,,,,
497,07/22/22 04:00:00  AM,5.128,94.936,,,,,
498,07/22/22 05:00:00  AM,5.437,95.217,,,,,
499,07/22/22 06:00:00  AM,6.204,95.599,,,,,
500,07/22/22 07:00:00  AM,6.433,95.611,,,,,
501,07/22/22 08:00:00  AM,7.645,95.740,,,,,
502,07/22/22 09:00:00  AM,6.102,95.348,,,,,
503,07/22/22 10:00:00  AM,5.719,95.690,,,,,
504,07/22/22 11:00:00  AM,6.458,95.667,,,,,
505,07/22/22 12:00:00  PM,7.745,95.991,,,,,
506,07/22/22 01:00:00  PM,9.435,95.671,,,,,
507,07/22/22 02:00:00  PM,9.534,95.345,,,,,
508,07/22/22 03:00:00  PM,9.928,94.565,,,,,
509,07/22/22 04:00:00  PM,10.296,95.144,,,,,
510,07/22/22 05:00:00  PM,10.883,90.969,,,,,
511,07/22/22 06:00:00  PM,10.810,92.292,,,,,
512,07/22/22 07:00:00  PM,8.095,92.258,,,,,
513,07/22/22 08:00:00  PM,6.839,94.649,,,,,
514,07/22/22 09:00:00  PM,6.585,94.307,,,,,
515,07/22/22 10:00:00  PM,5.360,95.073,,,,,
516,07/22/22 11:00:00  PM,4.298,95.844,,,,,
517,07/23/22 12:00:00  AM,3.880,95.926,,,,,
518,07/23/22 01:00:00  AM,4.532,96.227,,,,,
519,07/23/22 02:00:00  AM,4.818,96.404,,,,,
520,07/23/22 03:00:00  AM,4.194,96.306,,,,,
521,07/23/22 04:00:00  AM,5.745,96.634,,,,,
522,07/23/22 05:00:00  AM,6.408,96.569,,,,,
523,07/23/22 06:00:00  AM,7.242,96.377,,,,,
524,07/23/22 07:00:00  AM,7.318,95.826,,,,,
525,07/23/22 08:00:00  AM,7.167,95.536,,,,,
526,07/23/22 09:00:00  AM,8.444,94.928,,,,,
527,07/23/22 10:00:00  AM,10.736,95.286,,,,,
528,07/23/22 11:00:00  AM,9.534,95.320,,,,,
529,07/23/22 12:00:00  PM,11.127,96.049,,,,,
530,07/23/22 01:00:00  PM,10.785,94.359,,,,,
531,07/23/22 02:00:00  PM,9.608,94.354,,,,,
532,07/23/22 03:00:00  PM,10.173,95.086,,,,,
533,07/23/22 04:00:00  PM,11.613,94.654,,,,,
534,07/23/22 05:00:00  PM,10.075,92.155,,,,,
535,07/23/22 06:00:00  PM,8.568,94.684,,,,,
536,07/23/22 07:00:00  PM,7.845,94.140,,,,,
537,07/23/22 08:00:00  PM,7.770,94.848,,,,,
538,07/23/22 09:00:00  PM,7.995,94.356,,,,,
539,07/23/22 10:00:00  PM,7.167,94.412,,,,,
540,07/23/22 11:00:00  PM,7.318,93.975,,,,,
541,07/24/22 12:00:00  AM,5.282,95.250,,,,,
542,07/24/22 01:00:00  AM,5.514,94.842,,,,,
543,07/24/22 02:00:00  AM,4.947,95.233,,,,,
544,07/24/22 03:00:00  AM,4.063,95.338,,,,,
545,07/24/22 04:00:00  AM,4.298,95.451,,,,,
546,07/24/22 05:00:00  AM,3.854,95.576,,,,,
547,07/24/22 06:00:00  AM,4.141,95.997,,,,,
548,07/24/22 07:00:00  AM,3.301,96.133,,,,,
549,07/24/22 08:00:00  AM,5.076,96.916,,,,,
550,07/24/22 09:00:00  AM,6.408,96.223,,,,,
551,07/24/22 10:00:00  AM,7.745,94.942,,,,,
552,07/24/22 11:00:00  AM,7.820,93.453,,,,,
553,07/24/22 12:00:00  PM,11.953,88.256,,,,,
554,07/24/22 01:00:00  PM,18.985,52.380,,,,,
555,07/24/22 02:00:00  PM,12.268,65.981,,,,,
556,07/24/22 03:00:00  PM,11.856,67.206,,,,,
557,07/24/22 04:00:00  PM,10.001,71.492,,,,,
558,07/24/22 05:00:00  PM,10.614,71.921,,,,,
559,07/24/22 06:00:00  PM,9.608,72.703,,,,,
560,07/24/22 07:00:00  PM,8.469,79.200,,,,,
561,07/24/22 08:00:00  PM,8.120,77.796,,,,,
562,07/24/22 09:00:00  PM,7.820,82.755,,,,,
563,07/24/22 10:00:00  PM,9.854,78.878,,,,,
564,07/24/22 11:00:00  PM,6.788,84.258,,,,,
565,07/25/22 12:00:00  AM,6.990,82.961,,,,,
566,07/25/22 01:00:00  AM,7.695,81.474,,,,,
567,07/25/22 02:00:00  AM,9.262,74.994,,,,,
568,07/25/22 03:00:00  AM,8.394,81.418,,,,,
569,07/25/22 04:00:00  AM,10.222,73.161,,,,,
570,07/25/22 05:00:00  AM,11.977,69.092,,,,,
571,07/25/22 06:00:00  AM,17.130,51.069,,,,,
572,07/25/22 07:00:00  AM,20.412,44.881,,,,,
573,07/25/22 08:00:00  AM,19.484,43.716,,,,,
574,07/25/22 09:00:00  AM,19.103,45.232,,,,,
575,07/25/22 10:00:00  AM,20.436,41.931,,,,,
576,07/25/22 11:00:00  AM,20.746,42.514,,,,,
577,07/25/22 12:00:00  PM,20.603,42.723,,,,,
578,07/25/22 01:00:00  PM,21.342,42.550,,,,,
579,07/25/22 02:00:00  PM,16.177,51.957,,,,,
580,07/25/22 03:00:00  PM,16.677,52.428,,,,,
581,07/25/22 04:00:00  PM,16.034,53.444,,,,,
582,07/25/22 05:00:00  PM,15.199,54.697,,,,,
583,07/25/22 06:00:00  PM,7.469,76.732,,,,,
584,07/25/22 07:00:00  PM,7.116,80.489,,,,,
585,07/25/22 08:00:00  PM,10.394,65.675,,,,,
586,07/25/22 09:00:00  PM,10.296,68.122,,,,,
587,07/25/22 10:00:00  PM,9.706,71.827,,,,,
588,07/25/22 11:00:00  PM,9.854,72.836,,,,,
589,07/26/22 12:00:00  AM,8.344,74.364,,,,,
590,07/26/22 01:00:00  AM,9.435,73.532,,,,,
591,07/26/22 02:00:00  AM,9.854,69.460,,,,,
592,07/26/22 03:00:00  AM,9.435,72.947,,,,,
593,07/26/22 04:00:00  AM,11.856,64.952,,,,,
594,07/26/22 05:00:00  AM,11.492,62.441,,,,,
595,07/26/22 06:00:00  AM,16.677,49.049,,,,,
596,07/26/22 07:00:00  AM,18.129,43.078,,,,,
597,07/26/22 08:00:00  AM,19.318,42.287,,,,,
598,07/26/22 09:00:00  AM,19.413,39.687,,,,,
599,07/26/22 10:00:00  AM,20.293,39.489,,,,,
600,07/26/22 11:00:00  AM,20.388,40.504,,,,,
601,07/26/22 12:00:00  PM,20.746,40.511,,,,,
602,07/26/22 01:00:00  PM,20.746,41.966,,,,,
603,07/26/22 02:00:00  PM,17.201,46.579,,,,,
604,07/26/22 03:00:00  PM,16.034,50.455,,,,,
605,07/26/22 04:00:00  PM,16.415,49.606,,,,,
606,07/26/22 05:00:00  PM,16.296,49.404,,,,,
607,07/26/22 06:00:00  PM,15.008,51.764,,,,,
608,07/26/22 07:00:00  PM,13.882,53.531,,,,,
609,07/26/22 08:00:00  PM,13.233,54.923,,,,,
610,07/26/22 09:00:00  PM,12.122,57.966,,,,,
611,07/26/22 10:00:00  PM,9.829,66.865,,,,,
612,07/26/22 11:00:00  PM,7.469,76.214,,,,,
613,07/27/22 12:00:00  AM,6.560,74.328,,,,,
614,07/27/22 01:00:00  AM,6.864,79.575,,,,,
615,07/27/22 02:00:00  AM,7.268,74.088,,,,,
616,07/27/22 03:00:00  AM,8.120,72.768,,,,,
617,07/27/22 04:00:00  AM,9.558,71.461,,,,,
618,07/27/22 05:00:00  AM,6.839,78.494,,,,,
619,07/27/22 06:00:00  AM,8.519,73.929,,,,,
620,07/27/22 07:00:00  AM,12.437,61.660,,,,,
621,07/27/22 08:00:00  AM,15.724,53.705,,,,,
622,07/27/22 09:00:00  AM,19.841,41.961,,,,,
623,07/27/22 10:00:00  AM,20.984,37.900,,,,,
624,07/27/22 11:00:00  AM,22.178,38.776,,,,,
625,07/27/22 12:00:00  PM,18.200,39.814,,,,,
626,07/27/22 01:00:00  PM,19.008,42.668,,,,,
627,07/27/22 02:00:00  PM,13.930,54.450,,,,,
628,07/27/22 03:00:00  PM,15.557,52.578,,,,,
629,07/27/22 04:00:00  PM,16.654,50.384,,,,,
630,07/27/22 05:00:00  PM,13.834,57.695,,,,,
631,07/27/22 06:00:00  PM,12.074,64.117,,,,,
632,07/27/22 07:00:00  PM,12.025,64.953,,,,,
633,07/27/22 08:00:00  PM,12.074,66.352,,,,,
634,07/27/22 09:00:00  PM,10.614,68.210,,,,,
635,07/27/22 10:00:00  PM,10.296,69.118,,,,,
636,07/27/22 11:00:00  PM,8.891,71.695,,,,,
637,07/28/22 12:00:00  AM,8.419,73.992,,,,,
638,07/28/22 01:00:00  AM,7.217,78.252,,,,,
639,07/28/22 02:00:00  AM,6.611,79.787,,,,,
640,07/28/22 03:00:00  AM,7.318,79.164,,,,,
641,07/28/22 04:00:00  AM,7.469,77.548,,,,,
642,07/28/22 05:00:00  AM,8.095,76.099,,,,,
643,07/28/22 06:00:00  AM,9.163,69.950,,,,,
644,07/28/22 07:00:00  AM,10.026,70.849,,,,,
645,07/28/22 08:00:00  AM,14.649,60.276,,,,,
646,07/28/22 09:00:00  AM,15.700,52.844,,,,,
647,07/28/22 10:00:00  AM,18.771,42.865,,,,,
648,07/28/22 11:00:00  AM,17.938,48.558,,,,,
649,07/28/22 12:00:00  PM,15.891,50.528,,,,,
650,07/28/22 01:00:00  PM,14.745,55.360,,,,,
651,07/28/22 02:00:00  PM,16.511,50.612,,,,,
652,07/28/22 03:00:00  PM,14.768,54.999,,,,,
653,07/28/22 04:00:00  PM,13.497,55.929,,,,,
654,07/28/22 05:00:00  PM,12.944,56.056,,,,,
655,07/28/22 06:00:00  PM,11.832,58.545,,,,,
656,07/28/22 07:00:00  PM,11.321,62.587,,,,,
657,07/28/22 08:00:00  PM,9.558,67.558,,,,,
658,07/28/22 09:00:00  PM,7.870,72.496,,,,,
659,07/28/22 10:00:00  PM,6.813,75.393,,,,,
660,07/28/22 11:00:00  PM,4.636,82.890,,,,,
661,07/29/22 12:00:00  AM,4.480,84.081,,,,,
662,07/29/22 01:00:00  AM,1.588,87.462,,,,,
663,07/29/22 02:00:00  AM,3.116,91.619,,,,,
664,07/29/22 03:00:00  AM,4.792,83.345,,,,,
665,07/29/22 04:00:00  AM,5.385,83.221,,,,,
666,07/29/22 05:00:00  AM,5.488,80.710,,,,,
667,07/29/22 06:00:00  AM,5.128,81.318,,,,,
668,07/29/22 07:00:00  AM,6.763,80.276,,,,,
669,07/29/22 08:00:00  AM,6.661,77.537,,,,,
670,07/29/22 09:00:00  AM,8.618,76.044,,,,,
671,07/29/22 10:00:00  AM,10.980,65.924,,,,,
672,07/29/22 11:00:00  AM,10.638,67.700,,,,,
673,07/29/22 12:00:00  PM,11.053,64.318,,,,,
674,07/29/22 01:00:00  PM,12.001,60.527,,,,,
675,07/29/22 02:00:00  PM,12.147,61.935,,,,,
676,07/29/22 03:00:00  PM,13.112,56.893,,,,,
677,07/29/22 04:00:00  PM,11.662,61.267,,,,,
678,07/29/22 05:00:00  PM,10.320,65.749,,,,,
679,07/29/22 06:00:00  PM,9.558,68.667,,,,,
680,07/29/22 07:00:00  PM,8.817,70.699,,,,,
681,07/29/22 08:00:00  PM,7.544,72.930,,,,,
682,07/29/22 09:00:00  PM,6.509,77.450,,,,,
683,07/29/22 10:00:00  PM,5.488,80.179,,,,,
684,07/29/22 11:00:00  PM,4.506,83.487,,,,,
685,07/30/22 12:00:00  AM,3.880,85.261,,,,,
686,07/30/22 01:00:00  AM,3.932,85.118,,,,,
687,07/30/22 02:00:00  AM,4.662,86.121,,,,,
688,07/30/22 03:00:00  AM,4.636,84.872,,,,,
689,07/30/22 04:00:00  AM,5.024,90.302,,,,,
690,07/30/22 05:00:00  AM,6.408,90.629,,,,,
691,07/30/22 06:00:00  AM,6.051,88.007,,,,,
692,07/30/22 07:00:00  AM,9.879,71.383,,,,,
693,07/30/22 08:00:00  AM,11.637,64.478,,,,,
694,07/30/22 09:00:00  AM,12.847,61.493,,,,,
695,07/30/22 10:00:00  AM,14.266,58.392,,,,,
696,07/30/22 11:00:00  AM,14.745,58.257,,,,,
697,07/30/22 12:00:00  PM,13.353,58.547,,,,,
698,07/30/22 01:00:00  PM,13.954,59.777,,,,,
699,07/30/22 02:00:00  PM,11.589,63.334,,,,,
700,07/30/22 03:00:00  PM,15.055,55.345,,,,,
701,07/30/22 04:00:00  PM,14.912,55.506,,,,,
702,07/30/22 05:00:00  PM,10.834,65.234,,,,,
703,07/30/22 06:00:00  PM,7.670,76.010,,,,,
704,07/30/22 07:00:00  PM,6.788,79.290,,,,,
705,07/30/22 08:00:00  PM,4.999,85.062,,,,,
706,07/30/22 09:00:00  PM,4.818,85.952,,,,,
707,07/30/22 10:00:00  PM,2.584,88.292,,,,,
708,07/30/22 11:00:00  PM,1.371,91.462,,,,,
709,07/31/22 12:00:00  AM,1.208,92.702,,,,,
710,07/31/22 01:00:00  AM,3.512,93.859,,,,,
711,07/31/22 02:00:00  AM,3.036,90.398,,,,,
712,07/31/22 03:00:00  AM,5.334,87.521,,,,,
713,07/31/22 04:00:00  AM,6.712,83.267,,,,,
714,07/31/22 05:00:00  AM,11.127,68.876,,,,,
715,07/31/22 06:00:00  AM,15.366,53.959,,,,,
716,07/31/22 07:00:00  AM,11.565,64.378,,,,,
717,07/31/22 08:00:00  AM,16.939,49.520,,,,,
718,07/31/22 09:00:00  AM,18.747,43.565,,,,,
719,07/31/22 10:00:00  AM,18.818,44.816,,,,,
720,07/31/22 11:00:00  AM,20.246,42.360,,,,,
721,07/31/22 12:00:00  PM,20.150,43.602,,,,,
722,07/31/22 01:00:00  PM,18.271,44.751,,,,,
723,07/31/22 02:00:00  PM,15.796,53.379,,,,,
724,07/31/22 03:00:00  PM,16.153,53.031,,,,,
725,07/31/22 04:00:00  PM,16.963,52.252,,,,,
726,07/31/22 05:00:00  PM,15.915,53.212,,,,,
727,07/31/22 06:00:00  PM,13.642,57.845,,,,,
728,07/31/22 07:00:00  PM,11.540,61.393,,,,,
729,07/31/22 08:00:00  PM,10.467,67.468,,,,,
730,07/31/22 09:00:00  PM,7.619,75.013,,,,,
731,07/31/22 10:00:00  PM,8.990,75.820,,,,,
732,07/31/22 11:00:00  PM,7.870,77.742,,,,,
733,08/01/22 12:00:00  AM,7.519,78.452,,,,,
734,08/01/22 01:00:00  AM,7.268,79.369,,,,,
735,08/01/22 02:00:00  AM,7.970,78.035,,,,,
736,08/01/22 03:00:00  AM,7.393,81.006,,,,,
737,08/01/22 04:00:00  AM,13.281,66.656,,,,,
738,08/01/22 05:00:00  AM,15.008,56.217,,,,,
739,08/01/22 06:00:00  AM,12.847,63.081,,,,,
740,08/01/22 07:00:00  AM,16.654,55.400,,,,,
741,08/01/22 08:00:00  AM,20.365,38.391,,,,,
742,08/01/22 09:00:00  AM,16.487,44.599,,,,,
743,08/01/22 10:00:00  AM,22.011,37.809,,,,,
744,08/01/22 11:00:00  AM,20.365,40.534,,,,,
745,08/01/22 12:00:00  PM,18.580,41.850,,,,,
746,08/01/22 01:00:00  PM,18.319,43.100,,,,,
747,08/01/22 02:00:00  PM,16.630,48.388,,,,,
748,08/01/22 03:00:00  PM,17.011,50.618,,,,,
749,08/01/22 04:00:00  PM,17.272,50.778,,,,,
750,08/01/22 05:00:00  PM,16.749,49.962,,,,,
751,08/01/22 06:00:00  PM,15.366,52.182,,,,,
752,08/01/22 07:00:00  PM,12.847,56.852,,,,,
753,08/01/22 08:00:00  PM,11.053,59.487,,,,,
754,08/01/22 09:00:00  PM,10.026,65.178,,,,,
755,08/01/22 10:00:00  PM,8.469,65.875,,,,,
756,08/01/22 11:00:00  PM,7.670,71.789,,,,,
757,08/02/22 12:00:00  AM,7.343,72.474,,,,,
758,08/02/22 01:00:00  AM,8.070,70.611,,,,,
759,08/02/22 02:00:00  AM,8.519,67.877,,,,,
760,08/02/22 03:00:00  AM,7.945,69.098,,,,,
761,08/02/22 04:00:00  AM,10.932,60.116,,,,,
762,08/02/22 05:00:00  AM,13.209,56.547,,,,,
763,08/02/22 06:00:00  AM,17.748,43.671,,,,,
764,08/02/22 07:00:00  AM,20.079,39.888,,,,,
765,08/02/22 08:00:00  AM,21.199,37.267,,,,,
766,08/02/22 09:00:00  AM,20.603,40.106,,,,,
767,08/02/22 10:00:00  AM,20.484,39.672,,,,,
768,08/02/22 11:00:00  AM,20.436,38.561,,,,,
769,08/02/22 12:00:00  PM,20.079,40.826,,,,,
770,08/02/22 01:00:00  PM,20.341,40.240,,,,,
771,08/02/22 02:00:00  PM,17.391,47.295,,,,,
772,08/02/22 03:00:00  PM,16.844,49.040,,,,,
773,08/02/22 04:00:00  PM,16.201,50.849,,,,,
774,08/02/22 05:00:00  PM,15.461,52.779,,,,,
775,08/02/22 06:00:00  PM,13.786,54.672,,,,,
776,08/02/22 07:00:00  PM,11.710,61.186,,,,,
777,08/02/22 08:00:00  PM,9.657,69.479,,,,,
778,08/02/22 09:00:00  PM,9.361,72.011,,,,,
779,08/02/22 10:00:00  PM,8.494,74.588,,,,,
780,08/02/22 11:00:00  PM,6.509,79.229,,,,,
781,08/03/22 12:00:00  AM,6.153,79.713,,,,,
782,08/03/22 01:00:00  AM,7.015,78.829,,,,,
783,08/03/22 02:00:00  AM,7.619,74.848,,,,,
784,08/03/22 03:00:00  AM,6.965,76.516,,,,,
785,08/03/22 04:00:00  AM,9.064,70.072,,,,,
786,08/03/22 05:00:00  AM,11.565,61.720,,,,,
787,08/03/22 06:00:00  AM,15.223,53.174,,,,,
788,08/03/22 07:00:00  AM,17.368,44.673,,,,,
789,08/03/22 08:00:00  AM,18.509,43.729,,,,,
790,08/03/22 09:00:00  AM,18.889,42.911,,,,,
791,08/03/22 10:00:00  AM,19.246,41.797,,,,,
792,08/03/22 11:00:00  AM,19.627,41.808,,,,,
793,08/03/22 12:00:00  PM,19.841,41.187,,,,,
794,08/03/22 01:00:00  PM,19.127,42.490,,,,,
795,08/03/22 02:00:00  PM,15.796,51.504,,,,,
796,08/03/22 03:00:00  PM,15.652,49.876,,,,,
797,08/03/22 04:00:00  PM,14.888,51.993,,,,,
798,08/03/22 05:00:00  PM,13.618,55.252,,,,,
799,08/03/22 06:00:00  PM,11.029,62.509,,,,,
800,08/03/22 07:00:00  PM,9.682,66.466,,,,,
801,08/03/22 08:00:00  PM,7.720,73.131,,,,,
802,08/03/22 09:00:00  PM,8.120,73.710,,,,,
803,08/03/22 10:00:00  PM,7.015,77.694,,,,,
804,08/03/22 11:00:00  PM,5.693,81.685,,,,,
805,08/04/22 12:00:00  AM,5.437,83.102,,,,,
806,08/04/22 01:00:00  AM,5.591,82.796,,,,,
807,08/04/22 02:00:00  AM,6.712,80.238,,,,,
808,08/04/22 03:00:00  AM,6.661,80.868,,,,,
809,08/04/22 04:00:00  AM,8.070,77.077,,,,,
810,08/04/22 05:00:00  AM,11.613,64.561,,,,,
811,08/04/22 06:00:00  AM,14.960,57.086,,,,,
812,08/04/22 07:00:00  AM,18.081,46.500,,,,,
813,08/04/22 08:00:00  AM,18.295,45.958,,,,,
814,08/04/22 09:00:00  AM,19.246,41.861,,,,,
815,08/04/22 10:00:00  AM,20.365,39.529,,,,,
816,08/04/22 11:00:00  AM,21.939,40.251,,,,,
817,08/04/22 12:00:00  PM,21.891,40.668,,,,,
818,08/04/22 01:00:00  PM,22.250,41.714,,,,,
819,08/04/22 02:00:00  PM,18.224,49.191,,,,,
820,08/04/22 03:00:00  PM,16.534,50.243,,,,,
821,08/04/22 04:00:00  PM,9.460,70.289,,,,,
822,08/04/22 05:00:00  PM,14.361,53.631,,,,,
823,08/04/22 06:00:00  PM,15.867,53.848,,,,,
824,08/04/22 07:00:00  PM,14.625,55.796,,,,,
825,08/04/22 08:00:00  PM,13.185,60.247,,,,,
826,08/04/22 09:00:00  PM,11.492,61.943,,,,,
827,08/04/22 10:00:00  PM,9.952,78.899,,,,,
828,08/04/22 11:00:00  PM,9.460,72.785,,,,,
829,08/05/22 12:00:00  AM,8.120,77.905,,,,,
830,08/05/22 01:00:00  AM,8.444,75.569,,,,,
831,08/05/22 02:00:00  AM,8.494,76.676,,,,,
832,08/05/22 03:00:00  AM,8.568,72.858,,,,,
833,08/05/22 04:00:00  AM,9.336,68.881,,,,,
834,08/05/22 05:00:00  AM,12.389,61.535,,,,,
835,08/05/22 06:00:00  AM,15.891,50.342,,,,,
836,08/05/22 07:00:00  AM,18.794,42.900,,,,,
837,08/05/22 08:00:00  AM,19.365,39.293,,,,,
838,08/05/22 09:00:00  AM,19.888,36.383,,,,,
839,08/05/22 10:00:00  AM,20.698,38.132,,,,,
840,08/05/22 11:00:00  AM,21.032,36.201,,,,,
841,08/05/22 12:00:00  PM,20.936,37.339,,,,,
842,08/05/22 01:00:00  PM,19.793,41.665,,,,,
843,08/05/22 02:00:00  PM,15.366,52.612,,,,,
844,08/05/22 03:00:00  PM,15.605,49.374,,,,,
845,08/05/22 04:00:00  PM,15.223,51.609,,,,,
846,08/05/22 05:00:00  PM,14.505,54.990,,,,,
847,08/05/22 06:00:00  PM,13.257,57.904,,,,,
848,08/05/22 07:00:00  PM,12.461,58.764,,,,,
849,08/05/22 08:00:00  PM,10.443,64.876,,,,,
850,08/05/22 09:00:00  PM,5.539,82.679,,,,,
851,08/05/22 10:00:00  PM,3.906,90.420,,,,,
852,08/05/22 11:00:00  PM,4.714,91.408,,,,,
853,08/06/22 12:00:00  AM,5.102,89.865,,,,,
854,08/06/22 01:00:00  AM,4.818,89.793,,,,,
855,08/06/22 02:00:00  AM,4.037,91.158,,,,,
856,08/06/22 03:00:00  AM,3.617,90.396,,,,,
857,08/06/22 04:00:00  AM,3.827,91.179,,,,,
858,08/06/22 05:00:00  AM,9.188,77.370,,,,,
859,08/06/22 06:00:00  AM,14.553,57.355,,,,,
860,08/06/22 07:00:00  AM,17.629,48.706,,,,,
861,08/06/22 08:00:00  AM,19.793,43.944,,,,,
862,08/06/22 09:00:00  AM,11.321,62.675,,,,,
863,08/06/22 10:00:00  AM,10.638,66.438,,,,,
864,08/06/22 11:00:00  AM,11.516,64.660,,,,,
865,08/06/22 12:00:00  PM,11.686,66.253,,,,,
866,08/06/22 01:00:00  PM,12.703,61.085,,,,,
867,08/06/22 02:00:00  PM,12.195,63.380,,,,,
868,08/06/22 03:00:00  PM,12.389,64.464,,,,,
869,08/06/22 04:00:00  PM,10.100,66.341,,,,,
870,08/06/22 05:00:00  PM,9.460,70.796,,,,,
871,08/06/22 06:00:00  PM,9.312,73.869,,,,,
872,08/06/22 07:00:00  PM,9.312,72.811,,,,,
873,08/06/22 08:00:00  PM,9.114,77.682,,,,,
874,08/06/22 09:00:00  PM,11.248,70.151,,,,,
875,08/06/22 10:00:00  PM,8.145,79.723,,,,,
876,08/06/22 11:00:00  PM,7.167,83.372,,,,,
877,08/07/22 12:00:00  AM,8.543,79.568,,,,,
878,08/07/22 01:00:00  AM,6.357,84.498,,,,,
879,08/07/22 02:00:00  AM,6.230,83.970,,,,,
880,08/07/22 03:00:00  AM,5.128,85.405,,,,,
881,08/07/22 04:00:00  AM,4.350,86.997,,,,,
882,08/07/22 05:00:00  AM,6.560,85.592,,,,,
883,08/07/22 06:00:00  AM,7.795,78.891,,,,,
884,08/07/22 07:00:00  AM,7.670,75.161,,,,,
885,08/07/22 08:00:00  AM,8.419,74.020,,,,,
886,08/07/22 09:00:00  AM,8.643,75.830,,,,,
887,08/07/22 10:00:00  AM,10.198,68.588,,,,,
888,08/07/22 11:00:00  AM,10.026,80.002,,,,,
889,08/07/22 12:00:00  PM,10.638,77.788,,,,,
890,08/07/22 01:00:00  PM,11.467,77.442,,,,,
891,08/07/22 02:00:00  PM,12.268,78.136,,,,,
892,08/07/22 03:00:00  PM,13.666,76.738,,,,,
893,08/07/22 03:43:33  PM,,,,Logged,,,
894,08/07/22 03:43:41  PM,,,,,Logged,,
895,08/07/22 03:43:47  PM,,,,,,Logged,Logged
