"Plot Title: WILL_7T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10139946, SEN S/N: 10139946, LBL: 10_cm)","Good Battery (LGR S/N: 10139946)","Coupler Attached (LGR S/N: 10139946)","Host Connected (LGR S/N: 10139946)","Stopped (LGR S/N: 10139946)","End Of File (LGR S/N: 10139946)"
526,07/01/22 11:15:00  PM,5.757,,,,,
527,07/01/22 11:30:00  PM,5.757,,,,,
528,07/01/22 11:45:00  PM,5.655,,,,,
529,07/02/22 12:00:00  AM,5.655,,,,,
530,07/02/22 12:15:00  AM,6.471,,,,,
531,07/02/22 12:30:00  AM,7.280,,,,,
532,07/02/22 12:45:00  AM,7.983,,,,,
533,07/02/22 01:00:00  AM,6.573,,,,,
534,07/02/22 01:15:00  AM,5.962,,,,,
535,07/02/22 01:30:00  AM,5.552,,,,,
536,07/02/22 01:45:00  AM,5.450,,,,,
537,07/02/22 02:00:00  AM,4.831,,,,,
538,07/02/22 02:15:00  AM,5.141,,,,,
539,07/02/22 02:30:00  AM,5.037,,,,,
540,07/02/22 02:45:00  AM,4.831,,,,,
541,07/02/22 03:00:00  AM,5.860,,,,,
542,07/02/22 03:15:00  AM,7.079,,,,,
543,07/02/22 03:30:00  AM,7.179,,,,,
544,07/02/22 03:45:00  AM,7.179,,,,,
545,07/02/22 04:00:00  AM,7.381,,,,,
546,07/02/22 04:15:00  AM,7.882,,,,,
547,07/02/22 04:30:00  AM,7.782,,,,,
548,07/02/22 04:45:00  AM,8.082,,,,,
549,07/02/22 05:00:00  AM,8.282,,,,,
550,07/02/22 05:15:00  AM,8.879,,,,,
551,07/02/22 05:30:00  AM,8.779,,,,,
552,07/02/22 05:45:00  AM,8.182,,,,,
553,07/02/22 06:00:00  AM,8.680,,,,,
554,07/02/22 06:15:00  AM,7.682,,,,,
555,07/02/22 06:30:00  AM,6.370,,,,,
556,07/02/22 06:45:00  AM,6.268,,,,,
557,07/02/22 07:00:00  AM,6.674,,,,,
558,07/02/22 07:15:00  AM,6.370,,,,,
559,07/02/22 07:30:00  AM,6.573,,,,,
560,07/02/22 07:45:00  AM,6.877,,,,,
561,07/02/22 08:00:00  AM,7.782,,,,,
562,07/02/22 08:15:00  AM,7.782,,,,,
563,07/02/22 08:30:00  AM,8.082,,,,,
564,07/02/22 08:45:00  AM,8.680,,,,,
565,07/02/22 09:00:00  AM,9.669,,,,,
566,07/02/22 09:15:00  AM,11.041,,,,,
567,07/02/22 09:30:00  AM,11.722,,,,,
568,07/02/22 09:45:00  AM,12.110,,,,,
569,07/02/22 10:00:00  AM,12.980,,,,,
570,07/02/22 10:15:00  AM,13.461,,,,,
571,07/02/22 10:30:00  AM,14.517,,,,,
572,07/02/22 10:45:00  AM,15.951,,,,,
573,07/02/22 11:00:00  AM,16.618,,,,,
574,07/02/22 11:15:00  AM,16.237,,,,,
575,07/02/22 11:30:00  AM,17.094,,,,,
576,07/02/22 11:45:00  AM,17.284,,,,,
577,07/02/22 12:00:00  PM,18.045,,,,,
578,07/02/22 12:15:00  PM,18.236,,,,,
579,07/02/22 12:30:00  PM,17.855,,,,,
580,07/02/22 12:45:00  PM,17.855,,,,,
581,07/02/22 01:00:00  PM,17.094,,,,,
582,07/02/22 01:15:00  PM,16.237,,,,,
583,07/02/22 01:30:00  PM,16.237,,,,,
584,07/02/22 01:45:00  PM,15.091,,,,,
585,07/02/22 02:00:00  PM,15.378,,,,,
586,07/02/22 02:15:00  PM,15.855,,,,,
587,07/02/22 02:30:00  PM,16.427,,,,,
588,07/02/22 02:45:00  PM,14.996,,,,,
589,07/02/22 03:00:00  PM,14.230,,,,,
590,07/02/22 03:15:00  PM,14.421,,,,,
591,07/02/22 03:30:00  PM,15.091,,,,,
592,07/02/22 03:45:00  PM,15.855,,,,,
593,07/02/22 04:00:00  PM,15.760,,,,,
594,07/02/22 04:15:00  PM,14.421,,,,,
595,07/02/22 04:30:00  PM,13.269,,,,,
596,07/02/22 04:45:00  PM,13.461,,,,,
597,07/02/22 05:00:00  PM,12.497,,,,,
598,07/02/22 05:15:00  PM,12.110,,,,,
599,07/02/22 05:30:00  PM,13.076,,,,,
600,07/02/22 05:45:00  PM,12.013,,,,,
601,07/02/22 06:00:00  PM,10.259,,,,,
602,07/02/22 06:15:00  PM,9.373,,,,,
603,07/02/22 06:30:00  PM,10.846,,,,,
604,07/02/22 06:45:00  PM,9.768,,,,,
605,07/02/22 07:00:00  PM,9.571,,,,,
606,07/02/22 07:15:00  PM,9.077,,,,,
607,07/02/22 07:30:00  PM,9.275,,,,,
608,07/02/22 07:45:00  PM,8.879,,,,,
609,07/02/22 08:00:00  PM,9.176,,,,,
610,07/02/22 08:15:00  PM,8.779,,,,,
611,07/02/22 08:30:00  PM,8.282,,,,,
612,07/02/22 08:45:00  PM,7.481,,,,,
613,07/02/22 09:00:00  PM,8.082,,,,,
614,07/02/22 09:15:00  PM,7.682,,,,,
615,07/02/22 09:30:00  PM,7.882,,,,,
616,07/02/22 09:45:00  PM,7.682,,,,,
617,07/02/22 10:00:00  PM,7.582,,,,,
618,07/02/22 10:15:00  PM,7.381,,,,,
619,07/02/22 10:30:00  PM,7.079,,,,,
620,07/02/22 10:45:00  PM,6.877,,,,,
621,07/02/22 11:00:00  PM,6.573,,,,,
622,07/02/22 11:15:00  PM,6.978,,,,,
623,07/02/22 11:30:00  PM,6.978,,,,,
624,07/02/22 11:45:00  PM,6.674,,,,,
625,07/03/22 12:00:00  AM,6.674,,,,,
626,07/03/22 12:15:00  AM,6.674,,,,,
627,07/03/22 12:30:00  AM,6.674,,,,,
628,07/03/22 12:45:00  AM,5.552,,,,,
629,07/03/22 01:00:00  AM,5.347,,,,,
630,07/03/22 01:15:00  AM,5.757,,,,,
631,07/03/22 01:30:00  AM,5.860,,,,,
632,07/03/22 01:45:00  AM,6.370,,,,,
633,07/03/22 02:00:00  AM,6.674,,,,,
634,07/03/22 02:15:00  AM,5.962,,,,,
635,07/03/22 02:30:00  AM,5.244,,,,,
636,07/03/22 02:45:00  AM,4.727,,,,,
637,07/03/22 03:00:00  AM,4.727,,,,,
638,07/03/22 03:15:00  AM,4.623,,,,,
639,07/03/22 03:30:00  AM,4.415,,,,,
640,07/03/22 03:45:00  AM,4.311,,,,,
641,07/03/22 04:00:00  AM,4.415,,,,,
642,07/03/22 04:15:00  AM,4.831,,,,,
643,07/03/22 04:30:00  AM,4.623,,,,,
644,07/03/22 04:45:00  AM,4.207,,,,,
645,07/03/22 05:00:00  AM,3.893,,,,,
646,07/03/22 05:15:00  AM,3.893,,,,,
647,07/03/22 05:30:00  AM,3.998,,,,,
648,07/03/22 05:45:00  AM,4.519,,,,,
649,07/03/22 06:00:00  AM,5.037,,,,,
650,07/03/22 06:15:00  AM,4.831,,,,,
651,07/03/22 06:30:00  AM,5.347,,,,,
652,07/03/22 06:45:00  AM,6.268,,,,,
653,07/03/22 07:00:00  AM,7.481,,,,,
654,07/03/22 07:15:00  AM,8.382,,,,,
655,07/03/22 07:30:00  AM,9.373,,,,,
656,07/03/22 07:45:00  AM,9.571,,,,,
657,07/03/22 08:00:00  AM,8.581,,,,,
658,07/03/22 08:15:00  AM,8.182,,,,,
659,07/03/22 08:30:00  AM,8.779,,,,,
660,07/03/22 08:45:00  AM,8.879,,,,,
661,07/03/22 09:00:00  AM,9.176,,,,,
662,07/03/22 09:15:00  AM,8.382,,,,,
663,07/03/22 09:30:00  AM,7.983,,,,,
664,07/03/22 09:45:00  AM,7.983,,,,,
665,07/03/22 10:00:00  AM,8.082,,,,,
666,07/03/22 10:15:00  AM,8.978,,,,,
667,07/03/22 10:30:00  AM,9.768,,,,,
668,07/03/22 10:45:00  AM,10.161,,,,,
669,07/03/22 11:00:00  AM,10.063,,,,,
670,07/03/22 11:15:00  AM,10.259,,,,,
671,07/03/22 11:30:00  AM,9.866,,,,,
672,07/03/22 11:45:00  AM,9.768,,,,,
673,07/03/22 12:00:00  PM,9.571,,,,,
674,07/03/22 12:15:00  PM,9.472,,,,,
675,07/03/22 12:30:00  PM,9.373,,,,,
676,07/03/22 12:45:00  PM,9.275,,,,,
677,07/03/22 01:00:00  PM,9.077,,,,,
678,07/03/22 01:15:00  PM,8.581,,,,,
679,07/03/22 01:30:00  PM,7.782,,,,,
680,07/03/22 01:45:00  PM,7.582,,,,,
681,07/03/22 02:00:00  PM,7.682,,,,,
682,07/03/22 02:15:00  PM,8.082,,,,,
683,07/03/22 02:30:00  PM,7.582,,,,,
684,07/03/22 02:45:00  PM,7.582,,,,,
685,07/03/22 03:00:00  PM,8.182,,,,,
686,07/03/22 03:15:00  PM,8.382,,,,,
687,07/03/22 03:30:00  PM,8.382,,,,,
688,07/03/22 03:45:00  PM,7.179,,,,,
689,07/03/22 04:00:00  PM,7.280,,,,,
690,07/03/22 04:15:00  PM,7.481,,,,,
691,07/03/22 04:30:00  PM,6.877,,,,,
692,07/03/22 04:45:00  PM,6.775,,,,,
693,07/03/22 05:00:00  PM,7.079,,,,,
694,07/03/22 05:15:00  PM,7.280,,,,,
695,07/03/22 05:30:00  PM,6.978,,,,,
696,07/03/22 05:45:00  PM,6.978,,,,,
697,07/03/22 06:00:00  PM,6.674,,,,,
698,07/03/22 06:15:00  PM,5.962,,,,,
699,07/03/22 06:30:00  PM,5.962,,,,,
700,07/03/22 06:45:00  PM,6.573,,,,,
701,07/03/22 07:00:00  PM,6.674,,,,,
702,07/03/22 07:15:00  PM,6.471,,,,,
703,07/03/22 07:30:00  PM,6.166,,,,,
704,07/03/22 07:45:00  PM,5.757,,,,,
705,07/03/22 08:00:00  PM,5.347,,,,,
706,07/03/22 08:15:00  PM,5.141,,,,,
707,07/03/22 08:30:00  PM,5.244,,,,,
708,07/03/22 08:45:00  PM,5.141,,,,,
709,07/03/22 09:00:00  PM,5.141,,,,,
710,07/03/22 09:15:00  PM,4.934,,,,,
711,07/03/22 09:30:00  PM,4.415,,,,,
712,07/03/22 09:45:00  PM,4.311,,,,,
713,07/03/22 10:00:00  PM,3.893,,,,,
714,07/03/22 10:15:00  PM,3.893,,,,,
715,07/03/22 10:30:00  PM,3.472,,,,,
716,07/03/22 10:45:00  PM,3.155,,,,,
717,07/03/22 11:00:00  PM,3.261,,,,,
718,07/03/22 11:15:00  PM,3.367,,,,,
719,07/03/22 11:30:00  PM,3.472,,,,,
720,07/03/22 11:45:00  PM,3.683,,,,,
721,07/04/22 12:00:00  AM,3.683,,,,,
722,07/04/22 12:15:00  AM,3.788,,,,,
723,07/04/22 12:30:00  AM,3.893,,,,,
724,07/04/22 12:45:00  AM,3.893,,,,,
725,07/04/22 01:00:00  AM,4.102,,,,,
726,07/04/22 01:15:00  AM,4.207,,,,,
727,07/04/22 01:30:00  AM,3.998,,,,,
728,07/04/22 01:45:00  AM,3.788,,,,,
729,07/04/22 02:00:00  AM,4.311,,,,,
730,07/04/22 02:15:00  AM,4.727,,,,,
731,07/04/22 02:30:00  AM,4.831,,,,,
732,07/04/22 02:45:00  AM,5.037,,,,,
733,07/04/22 03:00:00  AM,5.450,,,,,
734,07/04/22 03:15:00  AM,5.037,,,,,
735,07/04/22 03:30:00  AM,5.347,,,,,
736,07/04/22 03:45:00  AM,5.655,,,,,
737,07/04/22 04:00:00  AM,5.450,,,,,
738,07/04/22 04:15:00  AM,5.450,,,,,
739,07/04/22 04:30:00  AM,5.860,,,,,
740,07/04/22 04:45:00  AM,6.166,,,,,
741,07/04/22 05:00:00  AM,6.471,,,,,
742,07/04/22 05:15:00  AM,6.370,,,,,
743,07/04/22 05:30:00  AM,6.674,,,,,
744,07/04/22 05:45:00  AM,6.674,,,,,
745,07/04/22 06:00:00  AM,6.877,,,,,
746,07/04/22 06:15:00  AM,7.079,,,,,
747,07/04/22 06:30:00  AM,7.381,,,,,
748,07/04/22 06:45:00  AM,7.983,,,,,
749,07/04/22 07:00:00  AM,8.581,,,,,
750,07/04/22 07:15:00  AM,9.077,,,,,
751,07/04/22 07:30:00  AM,9.768,,,,,
752,07/04/22 07:45:00  AM,10.846,,,,,
753,07/04/22 08:00:00  AM,11.139,,,,,
754,07/04/22 08:15:00  AM,11.625,,,,,
755,07/04/22 08:30:00  AM,12.401,,,,,
756,07/04/22 08:45:00  AM,13.076,,,,,
757,07/04/22 09:00:00  AM,13.269,,,,,
758,07/04/22 09:15:00  AM,13.846,,,,,
759,07/04/22 09:30:00  AM,14.613,,,,,
760,07/04/22 09:45:00  AM,14.804,,,,,
761,07/04/22 10:00:00  AM,15.091,,,,,
762,07/04/22 10:15:00  AM,15.187,,,,,
763,07/04/22 10:30:00  AM,17.284,,,,,
764,07/04/22 10:45:00  AM,17.570,,,,,
765,07/04/22 11:00:00  AM,17.284,,,,,
766,07/04/22 11:15:00  AM,18.236,,,,,
767,07/04/22 11:30:00  AM,18.236,,,,,
768,07/04/22 11:45:00  AM,17.950,,,,,
769,07/04/22 12:00:00  PM,16.332,,,,,
770,07/04/22 12:15:00  PM,15.951,,,,,
771,07/04/22 12:30:00  PM,15.282,,,,,
772,07/04/22 12:45:00  PM,16.808,,,,,
773,07/04/22 01:00:00  PM,18.045,,,,,
774,07/04/22 01:15:00  PM,18.711,,,,,
775,07/04/22 01:30:00  PM,19.377,,,,,
776,07/04/22 01:45:00  PM,19.187,,,,,
777,07/04/22 02:00:00  PM,20.329,,,,,
778,07/04/22 02:15:00  PM,19.567,,,,,
779,07/04/22 02:30:00  PM,18.806,,,,,
780,07/04/22 02:45:00  PM,18.996,,,,,
781,07/04/22 03:00:00  PM,19.472,,,,,
782,07/04/22 03:15:00  PM,20.043,,,,,
783,07/04/22 03:30:00  PM,20.615,,,,,
784,07/04/22 03:45:00  PM,21.091,,,,,
785,07/04/22 04:00:00  PM,21.187,,,,,
786,07/04/22 04:15:00  PM,20.901,,,,,
787,07/04/22 04:30:00  PM,21.091,,,,,
788,07/04/22 04:45:00  PM,21.282,,,,,
789,07/04/22 05:00:00  PM,20.805,,,,,
790,07/04/22 05:15:00  PM,21.378,,,,,
791,07/04/22 05:30:00  PM,20.615,,,,,
792,07/04/22 05:45:00  PM,19.472,,,,,
793,07/04/22 06:00:00  PM,19.853,,,,,
794,07/04/22 06:15:00  PM,19.662,,,,,
795,07/04/22 06:30:00  PM,18.996,,,,,
796,07/04/22 06:45:00  PM,18.426,,,,,
797,07/04/22 07:00:00  PM,18.521,,,,,
798,07/04/22 07:15:00  PM,18.045,,,,,
799,07/04/22 07:30:00  PM,15.569,,,,,
800,07/04/22 07:45:00  PM,13.750,,,,,
801,07/04/22 08:00:00  PM,11.236,,,,,
802,07/04/22 08:15:00  PM,8.978,,,,,
803,07/04/22 08:30:00  PM,10.651,,,,,
804,07/04/22 08:45:00  PM,13.076,,,,,
805,07/04/22 09:00:00  PM,12.787,,,,,
806,07/04/22 09:15:00  PM,11.334,,,,,
807,07/04/22 09:30:00  PM,11.236,,,,,
808,07/04/22 09:45:00  PM,10.357,,,,,
809,07/04/22 10:00:00  PM,10.357,,,,,
810,07/04/22 10:15:00  PM,11.236,,,,,
811,07/04/22 10:30:00  PM,10.161,,,,,
812,07/04/22 10:45:00  PM,9.965,,,,,
813,07/04/22 11:00:00  PM,10.651,,,,,
814,07/04/22 11:15:00  PM,11.236,,,,,
815,07/04/22 11:30:00  PM,10.846,,,,,
816,07/04/22 11:45:00  PM,11.819,,,,,
817,07/05/22 12:00:00  AM,12.401,,,,,
818,07/05/22 12:15:00  AM,11.722,,,,,
819,07/05/22 12:30:00  AM,11.819,,,,,
820,07/05/22 12:45:00  AM,11.334,,,,,
821,07/05/22 01:00:00  AM,11.041,,,,,
822,07/05/22 01:15:00  AM,10.161,,,,,
823,07/05/22 01:30:00  AM,9.669,,,,,
824,07/05/22 01:45:00  AM,9.275,,,,,
825,07/05/22 02:00:00  AM,9.176,,,,,
826,07/05/22 02:15:00  AM,10.161,,,,,
827,07/05/22 02:30:00  AM,10.455,,,,,
828,07/05/22 02:45:00  AM,10.944,,,,,
829,07/05/22 03:00:00  AM,11.236,,,,,
830,07/05/22 03:15:00  AM,12.497,,,,,
831,07/05/22 03:30:00  AM,12.980,,,,,
832,07/05/22 03:45:00  AM,12.594,,,,,
833,07/05/22 04:00:00  AM,12.690,,,,,
834,07/05/22 04:15:00  AM,13.461,,,,,
835,07/05/22 04:30:00  AM,12.207,,,,,
836,07/05/22 04:45:00  AM,11.139,,,,,
837,07/05/22 05:00:00  AM,11.041,,,,,
838,07/05/22 05:15:00  AM,12.304,,,,,
839,07/05/22 05:30:00  AM,13.654,,,,,
840,07/05/22 05:45:00  AM,14.038,,,,,
841,07/05/22 06:00:00  AM,16.332,,,,,
842,07/05/22 06:15:00  AM,17.189,,,,,
843,07/05/22 06:30:00  AM,17.094,,,,,
844,07/05/22 06:45:00  AM,17.475,,,,,
845,07/05/22 07:00:00  AM,18.045,,,,,
846,07/05/22 07:15:00  AM,18.140,,,,,
847,07/05/22 07:30:00  AM,18.616,,,,,
848,07/05/22 07:45:00  AM,19.377,,,,,
849,07/05/22 08:00:00  AM,19.567,,,,,
850,07/05/22 08:15:00  AM,19.853,,,,,
851,07/05/22 08:30:00  AM,20.519,,,,,
852,07/05/22 08:45:00  AM,20.234,,,,,
853,07/05/22 09:00:00  AM,20.805,,,,,
854,07/05/22 09:15:00  AM,21.473,,,,,
855,07/05/22 09:30:00  AM,22.333,,,,,
856,07/05/22 09:45:00  AM,22.908,,,,,
857,07/05/22 10:00:00  AM,23.196,,,,,
858,07/05/22 10:15:00  AM,22.812,,,,,
859,07/05/22 10:30:00  AM,21.664,,,,,
860,07/05/22 10:45:00  AM,22.429,,,,,
861,07/05/22 11:00:00  AM,22.333,,,,,
862,07/05/22 11:15:00  AM,22.333,,,,,
863,07/05/22 11:30:00  AM,21.091,,,,,
864,07/05/22 11:45:00  AM,20.615,,,,,
865,07/05/22 12:00:00  PM,18.331,,,,,
866,07/05/22 12:15:00  PM,18.045,,,,,
867,07/05/22 12:30:00  PM,19.472,,,,,
868,07/05/22 12:45:00  PM,20.805,,,,,
869,07/05/22 01:00:00  PM,21.091,,,,,
870,07/05/22 01:15:00  PM,21.473,,,,,
871,07/05/22 01:30:00  PM,21.378,,,,,
872,07/05/22 01:45:00  PM,21.855,,,,,
873,07/05/22 02:00:00  PM,20.996,,,,,
874,07/05/22 02:15:00  PM,21.473,,,,,
875,07/05/22 02:30:00  PM,22.908,,,,,
876,07/05/22 02:45:00  PM,23.966,,,,,
877,07/05/22 03:00:00  PM,21.569,,,,,
878,07/05/22 03:15:00  PM,21.855,,,,,
879,07/05/22 03:30:00  PM,23.004,,,,,
880,07/05/22 03:45:00  PM,20.043,,,,,
881,07/05/22 04:00:00  PM,17.189,,,,,
882,07/05/22 04:15:00  PM,16.999,,,,,
883,07/05/22 04:30:00  PM,16.332,,,,,
884,07/05/22 04:45:00  PM,19.377,,,,,
885,07/05/22 05:00:00  PM,18.045,,,,,
886,07/05/22 05:15:00  PM,16.332,,,,,
887,07/05/22 05:30:00  PM,14.134,,,,,
888,07/05/22 05:45:00  PM,14.134,,,,,
889,07/05/22 06:00:00  PM,14.038,,,,,
890,07/05/22 06:15:00  PM,13.558,,,,,
891,07/05/22 06:30:00  PM,12.787,,,,,
892,07/05/22 06:45:00  PM,11.625,,,,,
893,07/05/22 07:00:00  PM,10.748,,,,,
894,07/05/22 07:15:00  PM,10.259,,,,,
895,07/05/22 07:30:00  PM,8.879,,,,,
896,07/05/22 07:45:00  PM,7.782,,,,,
897,07/05/22 08:00:00  PM,7.582,,,,,
898,07/05/22 08:15:00  PM,7.782,,,,,
899,07/05/22 08:30:00  PM,7.582,,,,,
900,07/05/22 08:45:00  PM,7.079,,,,,
901,07/05/22 09:00:00  PM,6.775,,,,,
902,07/05/22 09:15:00  PM,6.877,,,,,
903,07/05/22 09:30:00  PM,6.775,,,,,
904,07/05/22 09:45:00  PM,6.978,,,,,
905,07/05/22 10:00:00  PM,6.268,,,,,
906,07/05/22 10:15:00  PM,5.860,,,,,
907,07/05/22 10:30:00  PM,5.757,,,,,
908,07/05/22 10:45:00  PM,5.655,,,,,
909,07/05/22 11:00:00  PM,6.370,,,,,
910,07/05/22 11:15:00  PM,6.877,,,,,
911,07/05/22 11:30:00  PM,5.860,,,,,
912,07/05/22 11:45:00  PM,5.860,,,,,
913,07/06/22 12:00:00  AM,5.860,,,,,
914,07/06/22 12:15:00  AM,6.064,,,,,
915,07/06/22 12:30:00  AM,5.655,,,,,
916,07/06/22 12:45:00  AM,5.655,,,,,
917,07/06/22 01:00:00  AM,5.962,,,,,
918,07/06/22 01:15:00  AM,6.471,,,,,
919,07/06/22 01:30:00  AM,6.877,,,,,
920,07/06/22 01:45:00  AM,7.079,,,,,
921,07/06/22 02:00:00  AM,7.179,,,,,
922,07/06/22 02:15:00  AM,7.481,,,,,
923,07/06/22 02:30:00  AM,7.079,,,,,
924,07/06/22 02:45:00  AM,7.280,,,,,
925,07/06/22 03:00:00  AM,7.280,,,,,
926,07/06/22 03:15:00  AM,7.682,,,,,
927,07/06/22 03:30:00  AM,7.882,,,,,
928,07/06/22 03:45:00  AM,7.882,,,,,
929,07/06/22 04:00:00  AM,7.280,,,,,
930,07/06/22 04:15:00  AM,7.882,,,,,
931,07/06/22 04:30:00  AM,7.882,,,,,
932,07/06/22 04:45:00  AM,7.682,,,,,
933,07/06/22 05:00:00  AM,8.182,,,,,
934,07/06/22 05:15:00  AM,8.879,,,,,
935,07/06/22 05:30:00  AM,8.282,,,,,
936,07/06/22 05:45:00  AM,7.280,,,,,
937,07/06/22 06:00:00  AM,6.573,,,,,
938,07/06/22 06:15:00  AM,5.962,,,,,
939,07/06/22 06:30:00  AM,5.347,,,,,
940,07/06/22 06:45:00  AM,4.727,,,,,
941,07/06/22 07:00:00  AM,4.727,,,,,
942,07/06/22 07:15:00  AM,4.831,,,,,
943,07/06/22 07:30:00  AM,4.831,,,,,
944,07/06/22 07:45:00  AM,5.141,,,,,
945,07/06/22 08:00:00  AM,5.860,,,,,
946,07/06/22 08:15:00  AM,6.978,,,,,
947,07/06/22 08:30:00  AM,8.282,,,,,
948,07/06/22 08:45:00  AM,8.082,,,,,
949,07/06/22 09:00:00  AM,7.582,,,,,
950,07/06/22 09:15:00  AM,7.481,,,,,
951,07/06/22 09:30:00  AM,8.282,,,,,
952,07/06/22 09:45:00  AM,9.275,,,,,
953,07/06/22 10:00:00  AM,9.866,,,,,
954,07/06/22 10:15:00  AM,9.472,,,,,
955,07/06/22 10:30:00  AM,9.472,,,,,
956,07/06/22 10:45:00  AM,9.965,,,,,
957,07/06/22 11:00:00  AM,9.768,,,,,
958,07/06/22 11:15:00  AM,10.161,,,,,
959,07/06/22 11:30:00  AM,10.455,,,,,
960,07/06/22 11:45:00  AM,10.651,,,,,
961,07/06/22 12:00:00  PM,11.139,,,,,
962,07/06/22 12:15:00  PM,11.528,,,,,
963,07/06/22 12:30:00  PM,10.944,,,,,
964,07/06/22 12:45:00  PM,10.357,,,,,
965,07/06/22 01:00:00  PM,9.866,,,,,
966,07/06/22 01:15:00  PM,9.472,,,,,
967,07/06/22 01:30:00  PM,9.373,,,,,
968,07/06/22 01:45:00  PM,9.571,,,,,
969,07/06/22 02:00:00  PM,9.768,,,,,
970,07/06/22 02:15:00  PM,10.455,,,,,
971,07/06/22 02:30:00  PM,10.846,,,,,
972,07/06/22 02:45:00  PM,10.748,,,,,
973,07/06/22 03:00:00  PM,11.334,,,,,
974,07/06/22 03:15:00  PM,12.110,,,,,
975,07/06/22 03:30:00  PM,12.883,,,,,
976,07/06/22 03:45:00  PM,12.594,,,,,
977,07/06/22 04:00:00  PM,11.819,,,,,
978,07/06/22 04:15:00  PM,11.625,,,,,
979,07/06/22 04:30:00  PM,11.431,,,,,
980,07/06/22 04:45:00  PM,11.139,,,,,
981,07/06/22 05:00:00  PM,10.846,,,,,
982,07/06/22 05:15:00  PM,10.651,,,,,
983,07/06/22 05:30:00  PM,10.455,,,,,
984,07/06/22 05:45:00  PM,10.357,,,,,
985,07/06/22 06:00:00  PM,10.357,,,,,
986,07/06/22 06:15:00  PM,10.161,,,,,
987,07/06/22 06:30:00  PM,10.161,,,,,
988,07/06/22 06:45:00  PM,9.965,,,,,
989,07/06/22 07:00:00  PM,10.161,,,,,
990,07/06/22 07:15:00  PM,10.161,,,,,
991,07/06/22 07:30:00  PM,10.357,,,,,
992,07/06/22 07:45:00  PM,10.063,,,,,
993,07/06/22 08:00:00  PM,9.669,,,,,
994,07/06/22 08:15:00  PM,9.669,,,,,
995,07/06/22 08:30:00  PM,9.965,,,,,
996,07/06/22 08:45:00  PM,9.571,,,,,
997,07/06/22 09:00:00  PM,8.581,,,,,
998,07/06/22 09:15:00  PM,7.882,,,,,
999,07/06/22 09:30:00  PM,7.782,,,,,
1000,07/06/22 09:45:00  PM,7.782,,,,,
1001,07/06/22 10:00:00  PM,7.280,,,,,
1002,07/06/22 10:15:00  PM,7.179,,,,,
1003,07/06/22 10:30:00  PM,6.978,,,,,
1004,07/06/22 10:45:00  PM,7.079,,,,,
1005,07/06/22 11:00:00  PM,7.079,,,,,
1006,07/06/22 11:15:00  PM,6.978,,,,,
1007,07/06/22 11:30:00  PM,6.775,,,,,
1008,07/06/22 11:45:00  PM,6.573,,,,,
1009,07/07/22 12:00:00  AM,6.471,,,,,
1010,07/07/22 12:15:00  AM,6.471,,,,,
1011,07/07/22 12:30:00  AM,6.370,,,,,
1012,07/07/22 12:45:00  AM,6.064,,,,,
1013,07/07/22 01:00:00  AM,5.860,,,,,
1014,07/07/22 01:15:00  AM,5.757,,,,,
1015,07/07/22 01:30:00  AM,6.166,,,,,
1016,07/07/22 01:45:00  AM,6.370,,,,,
1017,07/07/22 02:00:00  AM,6.573,,,,,
1018,07/07/22 02:15:00  AM,7.280,,,,,
1019,07/07/22 02:30:00  AM,7.882,,,,,
1020,07/07/22 02:45:00  AM,8.282,,,,,
1021,07/07/22 03:00:00  AM,9.669,,,,,
1022,07/07/22 03:15:00  AM,11.625,,,,,
1023,07/07/22 03:30:00  AM,12.401,,,,,
1024,07/07/22 03:45:00  AM,12.207,,,,,
1025,07/07/22 04:00:00  AM,11.819,,,,,
1026,07/07/22 04:15:00  AM,13.461,,,,,
1027,07/07/22 04:30:00  AM,14.325,,,,,
1028,07/07/22 04:45:00  AM,12.980,,,,,
1029,07/07/22 05:00:00  AM,13.846,,,,,
1030,07/07/22 05:15:00  AM,13.942,,,,,
1031,07/07/22 05:30:00  AM,14.996,,,,,
1032,07/07/22 05:45:00  AM,15.951,,,,,
1033,07/07/22 06:00:00  AM,16.618,,,,,
1034,07/07/22 06:15:00  AM,17.475,,,,,
1035,07/07/22 06:30:00  AM,17.665,,,,,
1036,07/07/22 06:45:00  AM,17.950,,,,,
1037,07/07/22 07:00:00  AM,18.331,,,,,
1038,07/07/22 07:15:00  AM,18.711,,,,,
1039,07/07/22 07:30:00  AM,19.377,,,,,
1040,07/07/22 07:45:00  AM,19.472,,,,,
1041,07/07/22 08:00:00  AM,19.758,,,,,
1042,07/07/22 08:15:00  AM,19.758,,,,,
1043,07/07/22 08:30:00  AM,20.138,,,,,
1044,07/07/22 08:45:00  AM,20.710,,,,,
1045,07/07/22 09:00:00  AM,20.805,,,,,
1046,07/07/22 09:15:00  AM,21.091,,,,,
1047,07/07/22 09:30:00  AM,21.473,,,,,
1048,07/07/22 09:45:00  AM,21.951,,,,,
1049,07/07/22 10:00:00  AM,21.855,,,,,
1050,07/07/22 10:15:00  AM,21.951,,,,,
1051,07/07/22 10:30:00  AM,22.142,,,,,
1052,07/07/22 10:45:00  AM,22.717,,,,,
1053,07/07/22 11:00:00  AM,23.100,,,,,
1054,07/07/22 11:15:00  AM,23.581,,,,,
