"Plot Title: HOBO_022 ALE Meadow 3C"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10923427, SEN S/N: 10923427, LBL: T_022)","RH, % (LGR S/N: 10923427, SEN S/N: 10923427, LBL: RH_022)","Coupler Detached (LGR S/N: 10923427)","Coupler Attached (LGR S/N: 10923427)","Host Connected (LGR S/N: 10923427)","Stopped (LGR S/N: 10923427)","End Of File (LGR S/N: 10923427)"
452,07/20/22 07:00:00  AM,5.128,76.857,,,,,
453,07/20/22 08:00:00  AM,6.382,76.121,,,,,
454,07/20/22 09:00:00  AM,5.821,76.978,,,,,
455,07/20/22 10:00:00  AM,7.469,71.721,,,,,
456,07/20/22 11:00:00  AM,7.368,71.562,,,,,
457,07/20/22 12:00:00  PM,6.914,73.328,,,,,
458,07/20/22 01:00:00  PM,7.268,72.708,,,,,
459,07/20/22 02:00:00  PM,5.693,74.150,,,,,
460,07/20/22 03:00:00  PM,5.308,58.443,,,,,
461,07/20/22 04:00:00  PM,5.591,62.963,,,,,
462,07/20/22 05:00:00  PM,5.334,69.691,,,,,
463,07/20/22 06:00:00  PM,4.921,42.160,,,,,
464,07/20/22 07:00:00  PM,5.282,48.242,,,,,
465,07/20/22 08:00:00  PM,4.895,48.733,,,,,
466,07/20/22 09:00:00  PM,4.298,53.538,,,,,
467,07/20/22 10:00:00  PM,4.063,53.591,,,,,
468,07/20/22 11:00:00  PM,3.142,47.355,,,,,
469,07/21/22 12:00:00  AM,2.877,28.581,,,,,
470,07/21/22 01:00:00  AM,2.717,35.900,,,,,
471,07/21/22 02:00:00  AM,3.512,41.133,,,,,
472,07/21/22 03:00:00  AM,3.906,49.438,,,,,
473,07/21/22 04:00:00  AM,4.636,60.992,,,,,
474,07/21/22 05:00:00  AM,4.844,57.961,,,,,
475,07/21/22 06:00:00  AM,5.179,69.466,,,,,
476,07/21/22 07:00:00  AM,5.411,68.085,,,,,
477,07/21/22 08:00:00  AM,7.393,76.825,,,,,
478,07/21/22 09:00:00  AM,6.382,77.044,,,,,
479,07/21/22 10:00:00  AM,12.678,60.342,,,,,
480,07/21/22 11:00:00  AM,11.053,58.659,,,,,
481,07/21/22 12:00:00  PM,8.270,71.517,,,,,
482,07/21/22 01:00:00  PM,6.763,75.000,,,,,
483,07/21/22 02:00:00  PM,5.642,76.940,,,,,
484,07/21/22 03:00:00  PM,6.535,75.663,,,,,
485,07/21/22 04:00:00  PM,5.334,77.117,,,,,
486,07/21/22 05:00:00  PM,4.895,77.319,,,,,
487,07/21/22 06:00:00  PM,4.973,77.066,,,,,
488,07/21/22 07:00:00  PM,6.331,75.620,,,,,
489,07/21/22 08:00:00  PM,6.509,74.263,,,,,
490,07/21/22 09:00:00  PM,5.898,76.751,,,,,
491,07/21/22 10:00:00  PM,4.350,73.082,,,,,
492,07/21/22 11:00:00  PM,5.050,65.456,,,,,
493,07/22/22 12:00:00  AM,4.298,38.996,,,,,
494,07/22/22 01:00:00  AM,4.350,23.331,,,,,
495,07/22/22 02:00:00  AM,4.844,25.775,,,,,
496,07/22/22 03:00:00  AM,5.308,29.556,,,,,
497,07/22/22 04:00:00  AM,4.947,31.699,,,,,
498,07/22/22 05:00:00  AM,5.231,35.623,,,,,
499,07/22/22 06:00:00  AM,6.306,39.934,,,,,
500,07/22/22 07:00:00  AM,6.509,42.285,,,,,
501,07/22/22 08:00:00  AM,7.217,42.678,,,,,
502,07/22/22 09:00:00  AM,5.437,39.090,,,,,
503,07/22/22 10:00:00  AM,5.282,39.540,,,,,
504,07/22/22 11:00:00  AM,6.102,34.541,,,,,
505,07/22/22 12:00:00  PM,6.026,36.176,,,,,
506,07/22/22 01:00:00  PM,6.737,37.666,,,,,
507,07/22/22 02:00:00  PM,6.763,28.778,,,,,
508,07/22/22 03:00:00  PM,7.318,29.470,,,,,
509,07/22/22 04:00:00  PM,8.817,27.386,,,,,
510,07/22/22 05:00:00  PM,9.163,23.340,,,,,
511,07/22/22 06:00:00  PM,7.970,29.461,,,,,
512,07/22/22 07:00:00  PM,5.462,32.001,,,,,
513,07/22/22 08:00:00  PM,5.102,29.539,,,,,
514,07/22/22 09:00:00  PM,5.462,29.248,,,,,
515,07/22/22 10:00:00  PM,4.220,31.887,,,,,
516,07/22/22 11:00:00  PM,3.775,34.753,,,,,
517,07/23/22 12:00:00  AM,3.221,37.076,,,,,
518,07/23/22 01:00:00  AM,4.272,40.418,,,,,
519,07/23/22 02:00:00  AM,4.558,42.609,,,,,
520,07/23/22 03:00:00  AM,4.272,45.202,,,,,
521,07/23/22 04:00:00  AM,5.205,47.567,,,,,
522,07/23/22 05:00:00  AM,5.949,47.695,,,,,
523,07/23/22 06:00:00  AM,5.821,48.435,,,,,
524,07/23/22 07:00:00  AM,5.385,47.772,,,,,
525,07/23/22 08:00:00  AM,5.821,45.641,,,,,
526,07/23/22 09:00:00  AM,6.408,42.921,,,,,
527,07/23/22 10:00:00  AM,8.195,40.301,,,,,
528,07/23/22 11:00:00  AM,8.817,35.317,,,,,
529,07/23/22 12:00:00  PM,8.469,36.235,,,,,
530,07/23/22 01:00:00  PM,7.820,29.190,,,,,
531,07/23/22 02:00:00  PM,7.720,30.537,,,,,
532,07/23/22 03:00:00  PM,8.070,28.919,,,,,
533,07/23/22 04:00:00  PM,9.460,27.438,,,,,
534,07/23/22 05:00:00  PM,7.268,27.913,,,,,
535,07/23/22 06:00:00  PM,7.393,27.468,,,,,
536,07/23/22 07:00:00  PM,6.306,28.578,,,,,
537,07/23/22 08:00:00  PM,6.102,28.529,,,,,
538,07/23/22 09:00:00  PM,5.949,30.446,,,,,
539,07/23/22 10:00:00  PM,5.565,33.918,,,,,
540,07/23/22 11:00:00  PM,5.539,44.537,,,,,
541,07/24/22 12:00:00  AM,3.985,33.765,,,,,
542,07/24/22 01:00:00  AM,4.063,35.033,,,,,
543,07/24/22 02:00:00  AM,3.722,33.267,,,,,
544,07/24/22 03:00:00  AM,3.089,33.175,,,,,
545,07/24/22 04:00:00  AM,2.717,36.493,,,,,
546,07/24/22 05:00:00  AM,2.770,35.030,,,,,
547,07/24/22 06:00:00  AM,2.744,32.858,,,,,
548,07/24/22 07:00:00  AM,2.343,36.299,,,,,
549,07/24/22 08:00:00  AM,3.617,37.336,,,,,
550,07/24/22 09:00:00  AM,4.506,32.676,,,,,
551,07/24/22 10:00:00  AM,4.973,40.653,,,,,
552,07/24/22 11:00:00  AM,7.368,55.003,,,,,
553,07/24/22 12:00:00  PM,6.990,77.119,,,,,
554,07/24/22 01:00:00  PM,10.980,66.817,,,,,
555,07/24/22 02:00:00  PM,8.444,77.293,,,,,
556,07/24/22 03:00:00  PM,7.594,76.458,,,,,
557,07/24/22 04:00:00  PM,6.357,78.416,,,,,
558,07/24/22 05:00:00  PM,7.142,78.344,,,,,
559,07/24/22 06:00:00  PM,9.608,76.389,,,,,
560,07/24/22 07:00:00  PM,7.167,77.429,,,,,
561,07/24/22 08:00:00  PM,6.331,77.033,,,,,
562,07/24/22 09:00:00  PM,7.217,71.810,,,,,
563,07/24/22 10:00:00  PM,12.171,71.661,,,,,
564,07/24/22 11:00:00  PM,9.558,77.147,,,,,
565,07/25/22 12:00:00  AM,7.995,78.799,,,,,
566,07/25/22 01:00:00  AM,8.220,77.980,,,,,
567,07/25/22 02:00:00  AM,6.889,78.019,,,,,
568,07/25/22 03:00:00  AM,7.142,73.484,,,,,
569,07/25/22 04:00:00  AM,7.368,70.335,,,,,
570,07/25/22 05:00:00  AM,8.519,75.502,,,,,
571,07/25/22 06:00:00  AM,9.114,76.505,,,,,
572,07/25/22 07:00:00  AM,11.467,69.794,,,,,
573,07/25/22 08:00:00  AM,9.903,71.022,,,,,
574,07/25/22 09:00:00  AM,11.783,65.750,,,,,
575,07/25/22 10:00:00  AM,11.953,64.271,,,,,
576,07/25/22 11:00:00  AM,11.734,62.101,,,,,
577,07/25/22 12:00:00  PM,12.437,57.657,,,,,
578,07/25/22 01:00:00  PM,13.353,56.088,,,,,
579,07/25/22 02:00:00  PM,12.195,57.201,,,,,
580,07/25/22 03:00:00  PM,11.977,56.748,,,,,
581,07/25/22 04:00:00  PM,11.637,57.562,,,,,
582,07/25/22 05:00:00  PM,12.122,57.697,,,,,
583,07/25/22 06:00:00  PM,6.940,76.837,,,,,
584,07/25/22 07:00:00  PM,7.192,76.999,,,,,
585,07/25/22 08:00:00  PM,11.175,62.855,,,,,
586,07/25/22 09:00:00  PM,10.785,66.062,,,,,
587,07/25/22 10:00:00  PM,11.102,65.975,,,,,
588,07/25/22 11:00:00  PM,11.443,65.661,,,,,
589,07/26/22 12:00:00  AM,9.312,69.555,,,,,
590,07/26/22 01:00:00  AM,8.965,73.604,,,,,
591,07/26/22 02:00:00  AM,7.970,76.620,,,,,
592,07/26/22 03:00:00  AM,7.393,77.504,,,,,
593,07/26/22 04:00:00  AM,7.619,77.199,,,,,
594,07/26/22 05:00:00  AM,6.585,77.466,,,,,
595,07/26/22 06:00:00  AM,7.820,74.229,,,,,
596,07/26/22 07:00:00  AM,8.469,70.155,,,,,
597,07/26/22 08:00:00  AM,9.952,65.625,,,,,
598,07/26/22 09:00:00  AM,10.320,62.359,,,,,
599,07/26/22 10:00:00  AM,11.540,58.380,,,,,
600,07/26/22 11:00:00  AM,12.195,57.350,,,,,
601,07/26/22 12:00:00  PM,12.485,53.663,,,,,
602,07/26/22 01:00:00  PM,13.305,53.417,,,,,
603,07/26/22 02:00:00  PM,12.871,51.190,,,,,
604,07/26/22 03:00:00  PM,13.040,48.168,,,,,
605,07/26/22 04:00:00  PM,12.413,51.218,,,,,
606,07/26/22 05:00:00  PM,13.209,49.209,,,,,
607,07/26/22 06:00:00  PM,12.630,50.054,,,,,
608,07/26/22 07:00:00  PM,13.882,49.885,,,,,
609,07/26/22 08:00:00  PM,14.218,48.694,,,,,
610,07/26/22 09:00:00  PM,13.281,50.818,,,,,
611,07/26/22 10:00:00  PM,9.213,66.524,,,,,
612,07/26/22 11:00:00  PM,7.368,73.696,,,,,
613,07/27/22 12:00:00  AM,6.611,75.406,,,,,
614,07/27/22 01:00:00  AM,7.015,75.709,,,,,
615,07/27/22 02:00:00  AM,6.204,76.355,,,,,
616,07/27/22 03:00:00  AM,6.484,76.197,,,,,
617,07/27/22 04:00:00  AM,7.720,75.473,,,,,
618,07/27/22 05:00:00  AM,5.591,62.074,,,,,
619,07/27/22 06:00:00  AM,5.745,75.606,,,,,
620,07/27/22 07:00:00  AM,9.015,70.850,,,,,
621,07/27/22 08:00:00  AM,10.296,65.456,,,,,
622,07/27/22 09:00:00  AM,11.783,58.834,,,,,
623,07/27/22 10:00:00  AM,12.485,56.107,,,,,
624,07/27/22 11:00:00  AM,13.834,52.701,,,,,
625,07/27/22 12:00:00  PM,13.834,49.601,,,,,
626,07/27/22 01:00:00  PM,13.786,50.642,,,,,
627,07/27/22 02:00:00  PM,10.761,59.322,,,,,
628,07/27/22 03:00:00  PM,12.316,53.214,,,,,
629,07/27/22 04:00:00  PM,13.064,50.144,,,,,
630,07/27/22 05:00:00  PM,10.834,61.540,,,,,
631,07/27/22 06:00:00  PM,10.001,66.982,,,,,
632,07/27/22 07:00:00  PM,10.369,66.935,,,,,
633,07/27/22 08:00:00  PM,10.590,66.372,,,,,
634,07/27/22 09:00:00  PM,9.608,70.233,,,,,
635,07/27/22 10:00:00  PM,9.312,71.020,,,,,
636,07/27/22 11:00:00  PM,8.170,71.832,,,,,
637,07/28/22 12:00:00  AM,6.914,76.397,,,,,
638,07/28/22 01:00:00  AM,6.737,75.268,,,,,
639,07/28/22 02:00:00  AM,5.924,74.389,,,,,
640,07/28/22 03:00:00  AM,6.458,74.472,,,,,
641,07/28/22 04:00:00  AM,6.255,75.004,,,,,
642,07/28/22 05:00:00  AM,6.458,75.374,,,,,
643,07/28/22 06:00:00  AM,7.268,74.446,,,,,
644,07/28/22 07:00:00  AM,7.945,74.778,,,,,
645,07/28/22 08:00:00  AM,10.001,69.063,,,,,
646,07/28/22 09:00:00  AM,9.756,67.993,,,,,
647,07/28/22 10:00:00  AM,9.952,65.970,,,,,
648,07/28/22 11:00:00  AM,10.443,63.050,,,,,
649,07/28/22 12:00:00  PM,9.805,65.484,,,,,
650,07/28/22 01:00:00  PM,10.247,64.293,,,,,
651,07/28/22 02:00:00  PM,12.074,56.733,,,,,
652,07/28/22 03:00:00  PM,11.321,55.630,,,,,
653,07/28/22 04:00:00  PM,9.805,57.602,,,,,
654,07/28/22 05:00:00  PM,9.608,58.517,,,,,
655,07/28/22 06:00:00  PM,9.534,61.497,,,,,
656,07/28/22 07:00:00  PM,10.712,61.226,,,,,
657,07/28/22 08:00:00  PM,10.932,60.852,,,,,
658,07/28/22 09:00:00  PM,8.145,70.289,,,,,
659,07/28/22 10:00:00  PM,7.167,73.820,,,,,
660,07/28/22 11:00:00  PM,5.282,76.187,,,,,
661,07/29/22 12:00:00  AM,4.662,74.347,,,,,
662,07/29/22 01:00:00  AM,0.605,50.051,,,,,
663,07/29/22 02:00:00  AM,2.637,34.013,,,,,
664,07/29/22 03:00:00  AM,3.380,62.408,,,,,
665,07/29/22 04:00:00  AM,4.376,66.011,,,,,
666,07/29/22 05:00:00  AM,4.246,71.333,,,,,
667,07/29/22 06:00:00  AM,5.179,68.964,,,,,
668,07/29/22 07:00:00  AM,6.331,74.965,,,,,
669,07/29/22 08:00:00  AM,6.839,74.028,,,,,
670,07/29/22 09:00:00  AM,7.343,75.887,,,,,
671,07/29/22 10:00:00  AM,9.089,71.481,,,,,
672,07/29/22 11:00:00  AM,8.095,72.207,,,,,
673,07/29/22 12:00:00  PM,8.469,68.321,,,,,
674,07/29/22 01:00:00  PM,8.866,66.689,,,,,
675,07/29/22 02:00:00  PM,8.543,68.137,,,,,
676,07/29/22 03:00:00  PM,9.262,63.629,,,,,
677,07/29/22 04:00:00  PM,8.469,67.499,,,,,
678,07/29/22 05:00:00  PM,7.820,70.086,,,,,
679,07/29/22 06:00:00  PM,7.569,71.908,,,,,
680,07/29/22 07:00:00  PM,7.041,73.602,,,,,
681,07/29/22 08:00:00  PM,6.153,75.692,,,,,
682,07/29/22 09:00:00  PM,5.102,75.471,,,,,
683,07/29/22 10:00:00  PM,4.480,72.616,,,,,
684,07/29/22 11:00:00  PM,3.775,68.752,,,,,
685,07/30/22 12:00:00  AM,3.433,63.893,,,,,
686,07/30/22 01:00:00  AM,3.063,61.983,,,,,
687,07/30/22 02:00:00  AM,4.037,62.779,,,,,
688,07/30/22 03:00:00  AM,4.584,57.395,,,,,
689,07/30/22 04:00:00  AM,5.282,43.678,,,,,
690,07/30/22 05:00:00  AM,5.282,59.715,,,,,
691,07/30/22 06:00:00  AM,4.714,58.492,,,,,
692,07/30/22 07:00:00  AM,8.070,75.381,,,,,
693,07/30/22 08:00:00  AM,7.795,73.617,,,,,
694,07/30/22 09:00:00  AM,8.519,73.042,,,,,
695,07/30/22 10:00:00  AM,8.990,71.182,,,,,
696,07/30/22 11:00:00  AM,10.100,67.515,,,,,
697,07/30/22 12:00:00  PM,10.001,68.693,,,,,
698,07/30/22 01:00:00  PM,9.608,69.102,,,,,
699,07/30/22 02:00:00  PM,8.070,73.949,,,,,
700,07/30/22 03:00:00  PM,11.346,58.675,,,,,
701,07/30/22 04:00:00  PM,11.589,56.599,,,,,
702,07/30/22 05:00:00  PM,8.394,71.206,,,,,
703,07/30/22 06:00:00  PM,6.687,75.913,,,,,
704,07/30/22 07:00:00  PM,7.393,74.966,,,,,
705,07/30/22 08:00:00  PM,4.402,64.179,,,,,
706,07/30/22 09:00:00  PM,5.231,60.487,,,,,
707,07/30/22 10:00:00  PM,1.967,49.648,,,,,
708,07/30/22 11:00:00  PM,0.770,33.486,,,,,
709,07/31/22 12:00:00  AM,-0.255,35.813,,,,,
710,07/31/22 01:00:00  AM,3.906,33.947,,,,,
711,07/31/22 02:00:00  AM,2.074,36.644,,,,,
712,07/31/22 03:00:00  AM,3.327,37.865,,,,,
713,07/31/22 04:00:00  AM,6.077,50.248,,,,,
714,07/31/22 05:00:00  AM,6.331,62.057,,,,,
715,07/31/22 06:00:00  AM,6.585,74.251,,,,,
716,07/31/22 07:00:00  AM,6.839,75.863,,,,,
717,07/31/22 08:00:00  AM,9.114,70.925,,,,,
718,07/31/22 09:00:00  AM,9.188,68.513,,,,,
719,07/31/22 10:00:00  AM,10.198,67.847,,,,,
720,07/31/22 11:00:00  AM,11.832,62.235,,,,,
721,07/31/22 12:00:00  PM,12.219,58.458,,,,,
722,07/31/22 01:00:00  PM,11.662,59.289,,,,,
723,07/31/22 02:00:00  PM,12.001,56.902,,,,,
724,07/31/22 03:00:00  PM,12.147,55.995,,,,,
725,07/31/22 04:00:00  PM,13.233,53.316,,,,,
726,07/31/22 05:00:00  PM,13.209,53.038,,,,,
727,07/31/22 06:00:00  PM,13.040,53.774,,,,,
728,07/31/22 07:00:00  PM,11.953,60.371,,,,,
729,07/31/22 08:00:00  PM,12.122,61.490,,,,,
730,07/31/22 09:00:00  PM,6.560,78.568,,,,,
731,07/31/22 10:00:00  PM,9.558,72.218,,,,,
732,07/31/22 11:00:00  PM,9.386,73.467,,,,,
733,08/01/22 12:00:00  AM,8.469,74.665,,,,,
734,08/01/22 01:00:00  AM,6.990,74.691,,,,,
735,08/01/22 02:00:00  AM,6.408,71.456,,,,,
736,08/01/22 03:00:00  AM,5.924,64.250,,,,,
737,08/01/22 04:00:00  AM,10.467,71.245,,,,,
738,08/01/22 05:00:00  AM,11.078,66.863,,,,,
739,08/01/22 06:00:00  AM,9.903,68.902,,,,,
740,08/01/22 07:00:00  AM,12.001,63.609,,,,,
741,08/01/22 08:00:00  AM,13.329,55.692,,,,,
742,08/01/22 09:00:00  AM,15.366,51.629,,,,,
743,08/01/22 10:00:00  AM,14.266,52.487,,,,,
744,08/01/22 11:00:00  AM,12.920,55.962,,,,,
745,08/01/22 12:00:00  PM,12.727,55.692,,,,,
746,08/01/22 01:00:00  PM,12.340,54.005,,,,,
747,08/01/22 02:00:00  PM,13.497,48.475,,,,,
748,08/01/22 03:00:00  PM,12.896,53.206,,,,,
749,08/01/22 04:00:00  PM,13.594,51.597,,,,,
750,08/01/22 05:00:00  PM,13.978,49.528,,,,,
751,08/01/22 06:00:00  PM,13.401,52.029,,,,,
752,08/01/22 07:00:00  PM,13.305,53.448,,,,,
753,08/01/22 08:00:00  PM,12.437,54.321,,,,,
754,08/01/22 09:00:00  PM,11.419,57.200,,,,,
755,08/01/22 10:00:00  PM,10.687,59.310,,,,,
756,08/01/22 11:00:00  PM,9.336,64.969,,,,,
757,08/02/22 12:00:00  AM,8.220,67.736,,,,,
758,08/02/22 01:00:00  AM,7.368,70.977,,,,,
759,08/02/22 02:00:00  AM,6.560,71.070,,,,,
760,08/02/22 03:00:00  AM,6.585,74.470,,,,,
761,08/02/22 04:00:00  AM,7.519,69.748,,,,,
762,08/02/22 05:00:00  AM,9.089,66.930,,,,,
763,08/02/22 06:00:00  AM,10.026,60.907,,,,,
764,08/02/22 07:00:00  AM,11.248,57.888,,,,,
765,08/02/22 08:00:00  AM,12.195,55.702,,,,,
766,08/02/22 09:00:00  AM,11.734,58.797,,,,,
767,08/02/22 10:00:00  AM,12.098,55.748,,,,,
768,08/02/22 11:00:00  AM,12.871,51.954,,,,,
769,08/02/22 12:00:00  PM,13.064,50.819,,,,,
770,08/02/22 01:00:00  PM,13.906,47.940,,,,,
771,08/02/22 02:00:00  PM,13.834,48.334,,,,,
772,08/02/22 03:00:00  PM,12.968,49.854,,,,,
773,08/02/22 04:00:00  PM,12.582,50.967,,,,,
774,08/02/22 05:00:00  PM,12.896,51.133,,,,,
775,08/02/22 06:00:00  PM,12.727,53.091,,,,,
776,08/02/22 07:00:00  PM,11.662,58.369,,,,,
777,08/02/22 08:00:00  PM,11.759,62.046,,,,,
778,08/02/22 09:00:00  PM,11.540,63.471,,,,,
779,08/02/22 10:00:00  PM,10.614,67.638,,,,,
780,08/02/22 11:00:00  PM,8.990,71.238,,,,,
781,08/03/22 12:00:00  AM,6.965,74.603,,,,,
782,08/03/22 01:00:00  AM,6.458,74.581,,,,,
783,08/03/22 02:00:00  AM,6.611,73.128,,,,,
784,08/03/22 03:00:00  AM,5.591,71.820,,,,,
785,08/03/22 04:00:00  AM,5.924,72.797,,,,,
786,08/03/22 05:00:00  AM,6.636,73.987,,,,,
787,08/03/22 06:00:00  AM,7.645,74.138,,,,,
788,08/03/22 07:00:00  AM,8.543,70.618,,,,,
789,08/03/22 08:00:00  AM,9.485,66.774,,,,,
790,08/03/22 09:00:00  AM,10.687,62.771,,,,,
791,08/03/22 10:00:00  AM,11.078,60.876,,,,,
792,08/03/22 11:00:00  AM,11.807,58.184,,,,,
793,08/03/22 12:00:00  PM,12.630,53.563,,,,,
794,08/03/22 01:00:00  PM,12.606,53.073,,,,,
795,08/03/22 02:00:00  PM,12.920,51.258,,,,,
796,08/03/22 03:00:00  PM,12.316,52.211,,,,,
797,08/03/22 04:00:00  PM,11.613,54.291,,,,,
798,08/03/22 05:00:00  PM,11.467,54.691,,,,,
799,08/03/22 06:00:00  PM,10.980,57.370,,,,,
800,08/03/22 07:00:00  PM,10.614,61.005,,,,,
801,08/03/22 08:00:00  PM,8.717,69.470,,,,,
802,08/03/22 09:00:00  PM,9.780,68.709,,,,,
803,08/03/22 10:00:00  PM,8.494,72.258,,,,,
804,08/03/22 11:00:00  PM,7.419,74.422,,,,,
805,08/04/22 12:00:00  AM,6.306,74.687,,,,,
806,08/04/22 01:00:00  AM,5.205,69.888,,,,,
807,08/04/22 02:00:00  AM,5.796,62.511,,,,,
808,08/04/22 03:00:00  AM,5.257,56.478,,,,,
809,08/04/22 04:00:00  AM,5.847,57.888,,,,,
810,08/04/22 05:00:00  AM,6.687,69.616,,,,,
811,08/04/22 06:00:00  AM,7.670,72.178,,,,,
812,08/04/22 07:00:00  AM,9.064,72.483,,,,,
813,08/04/22 08:00:00  AM,9.460,69.187,,,,,
814,08/04/22 09:00:00  AM,11.102,63.134,,,,,
815,08/04/22 10:00:00  AM,12.703,59.872,,,,,
816,08/04/22 11:00:00  AM,14.122,54.660,,,,,
817,08/04/22 12:00:00  PM,14.625,50.603,,,,,
818,08/04/22 01:00:00  PM,15.676,47.733,,,,,
819,08/04/22 02:00:00  PM,15.318,47.905,,,,,
820,08/04/22 03:00:00  PM,13.233,53.893,,,,,
821,08/04/22 04:00:00  PM,8.444,72.833,,,,,
822,08/04/22 05:00:00  PM,15.103,47.160,,,,,
823,08/04/22 06:00:00  PM,14.194,52.508,,,,,
824,08/04/22 07:00:00  PM,14.745,52.157,,,,,
825,08/04/22 08:00:00  PM,13.497,57.343,,,,,
826,08/04/22 09:00:00  PM,14.361,54.696,,,,,
827,08/04/22 10:00:00  PM,11.419,73.063,,,,,
828,08/04/22 11:00:00  PM,10.467,69.491,,,,,
829,08/05/22 12:00:00  AM,8.717,73.665,,,,,
830,08/05/22 01:00:00  AM,7.845,73.820,,,,,
831,08/05/22 02:00:00  AM,7.066,72.335,,,,,
832,08/05/22 03:00:00  AM,7.066,73.799,,,,,
833,08/05/22 04:00:00  AM,6.940,74.049,,,,,
834,08/05/22 05:00:00  AM,8.120,72.323,,,,,
835,08/05/22 06:00:00  AM,9.064,67.524,,,,,
836,08/05/22 07:00:00  AM,10.075,64.262,,,,,
837,08/05/22 08:00:00  AM,10.834,56.722,,,,,
838,08/05/22 09:00:00  AM,12.195,54.044,,,,,
839,08/05/22 10:00:00  AM,12.630,53.805,,,,,
840,08/05/22 11:00:00  AM,13.666,49.979,,,,,
841,08/05/22 12:00:00  PM,13.666,47.599,,,,,
842,08/05/22 01:00:00  PM,13.786,47.707,,,,,
843,08/05/22 02:00:00  PM,12.171,52.221,,,,,
844,08/05/22 03:00:00  PM,12.001,53.290,,,,,
845,08/05/22 04:00:00  PM,12.025,54.050,,,,,
846,08/05/22 05:00:00  PM,12.340,53.308,,,,,
847,08/05/22 06:00:00  PM,13.425,50.439,,,,,
848,08/05/22 07:00:00  PM,12.896,54.328,,,,,
849,08/05/22 08:00:00  PM,11.005,63.350,,,,,
850,08/05/22 09:00:00  PM,5.411,66.793,,,,,
851,08/05/22 10:00:00  PM,2.823,22.768,,,,,
852,08/05/22 11:00:00  PM,4.454,19.398,,,,,
853,08/06/22 12:00:00  AM,4.272,21.428,,,,,
854,08/06/22 01:00:00  AM,4.168,26.435,,,,,
855,08/06/22 02:00:00  AM,3.670,20.272,,,,,
856,08/06/22 03:00:00  AM,2.797,22.245,,,,,
857,08/06/22 04:00:00  AM,2.503,22.746,,,,,
858,08/06/22 05:00:00  AM,6.255,45.452,,,,,
859,08/06/22 06:00:00  AM,7.745,74.131,,,,,
860,08/06/22 07:00:00  AM,8.891,73.617,,,,,
861,08/06/22 08:00:00  AM,12.292,60.102,,,,,
862,08/06/22 09:00:00  AM,8.145,73.438,,,,,
863,08/06/22 10:00:00  AM,7.995,74.651,,,,,
864,08/06/22 11:00:00  AM,9.064,71.505,,,,,
865,08/06/22 12:00:00  PM,9.015,71.411,,,,,
866,08/06/22 01:00:00  PM,10.638,67.328,,,,,
867,08/06/22 02:00:00  PM,9.163,72.447,,,,,
868,08/06/22 03:00:00  PM,9.879,68.926,,,,,
869,08/06/22 04:00:00  PM,8.494,75.194,,,,,
870,08/06/22 05:00:00  PM,7.970,74.397,,,,,
871,08/06/22 06:00:00  PM,8.070,75.079,,,,,
872,08/06/22 07:00:00  PM,9.040,74.700,,,,,
873,08/06/22 08:00:00  PM,8.419,73.521,,,,,
874,08/06/22 09:00:00  PM,10.712,68.883,,,,,
875,08/06/22 10:00:00  PM,7.318,70.549,,,,,
876,08/06/22 11:00:00  PM,6.585,61.956,,,,,
877,08/07/22 12:00:00  AM,9.188,73.871,,,,,
878,08/07/22 01:00:00  AM,5.847,55.659,,,,,
879,08/07/22 02:00:00  AM,5.385,62.068,,,,,
880,08/07/22 03:00:00  AM,4.740,46.598,,,,,
881,08/07/22 04:00:00  AM,3.801,36.543,,,,,
882,08/07/22 05:00:00  AM,5.514,54.428,,,,,
883,08/07/22 06:00:00  AM,6.255,72.201,,,,,
884,08/07/22 07:00:00  AM,6.813,73.721,,,,,
885,08/07/22 08:00:00  AM,8.170,74.466,,,,,
886,08/07/22 09:00:00  AM,7.015,74.394,,,,,
887,08/07/22 10:00:00  AM,7.670,73.702,,,,,
888,08/07/22 11:00:00  AM,9.558,73.752,,,,,
889,08/07/22 12:00:00  PM,10.834,73.143,,,,,
890,08/07/22 01:00:00  PM,11.565,74.045,,,,,
891,08/07/22 02:00:00  PM,12.485,73.669,,,,,
892,08/07/22 03:00:00  PM,13.594,73.383,,,,,
893,08/07/22 03:37:40  PM,,,,Logged,,,
894,08/07/22 03:37:50  PM,,,,,Logged,,
895,08/07/22 03:37:58  PM,,,,,,Logged,Logged
