"Plot Title: Hobo_023_ALE_M_7T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10923428, SEN S/N: 10923428, LBL: T_023)","RH, % (LGR S/N: 10923428, SEN S/N: 10923428, LBL: RH_023)","Coupler Detached (LGR S/N: 10923428)","Coupler Attached (LGR S/N: 10923428)","Host Connected (LGR S/N: 10923428)","Stopped (LGR S/N: 10923428)","End Of File (LGR S/N: 10923428)"
453,07/20/22 08:00:00  AM,6.535,76.941,,,,,
454,07/20/22 09:00:00  AM,5.949,79.025,,,,,
455,07/20/22 10:00:00  AM,7.368,73.033,,,,,
456,07/20/22 11:00:00  AM,7.343,73.194,,,,,
457,07/20/22 12:00:00  PM,6.990,74.609,,,,,
458,07/20/22 01:00:00  PM,7.268,73.399,,,,,
459,07/20/22 02:00:00  PM,5.514,86.947,,,,,
460,07/20/22 03:00:00  PM,5.360,89.371,,,,,
461,07/20/22 04:00:00  PM,5.745,89.008,,,,,
462,07/20/22 05:00:00  PM,5.411,88.975,,,,,
463,07/20/22 06:00:00  PM,4.999,89.661,,,,,
464,07/20/22 07:00:00  PM,5.282,89.758,,,,,
465,07/20/22 08:00:00  PM,5.050,89.496,,,,,
466,07/20/22 09:00:00  PM,4.506,89.486,,,,,
467,07/20/22 10:00:00  PM,4.194,89.761,,,,,
468,07/20/22 11:00:00  PM,3.354,89.976,,,,,
469,07/21/22 12:00:00  AM,3.036,90.699,,,,,
470,07/21/22 01:00:00  AM,2.877,90.407,,,,,
471,07/21/22 02:00:00  AM,3.775,90.311,,,,,
472,07/21/22 03:00:00  AM,4.168,89.653,,,,,
473,07/21/22 04:00:00  AM,4.921,89.260,,,,,
474,07/21/22 05:00:00  AM,5.024,88.955,,,,,
475,07/21/22 06:00:00  AM,5.591,87.018,,,,,
476,07/21/22 07:00:00  AM,5.565,88.041,,,,,
477,07/21/22 08:00:00  AM,7.895,83.462,,,,,
478,07/21/22 09:00:00  AM,6.636,84.406,,,,,
479,07/21/22 10:00:00  AM,11.856,69.640,,,,,
480,07/21/22 11:00:00  AM,9.682,71.766,,,,,
481,07/21/22 12:00:00  PM,8.369,74.093,,,,,
482,07/21/22 01:00:00  PM,6.864,77.201,,,,,
483,07/21/22 02:00:00  PM,5.616,79.781,,,,,
484,07/21/22 03:00:00  PM,6.230,78.549,,,,,
485,07/21/22 04:00:00  PM,5.282,80.345,,,,,
486,07/21/22 05:00:00  PM,4.792,81.690,,,,,
487,07/21/22 06:00:00  PM,5.076,80.909,,,,,
488,07/21/22 07:00:00  PM,5.770,81.755,,,,,
489,07/21/22 08:00:00  PM,6.026,78.693,,,,,
490,07/21/22 09:00:00  PM,5.975,78.413,,,,,
491,07/21/22 10:00:00  PM,4.454,84.751,,,,,
492,07/21/22 11:00:00  PM,4.947,86.112,,,,,
493,07/22/22 12:00:00  AM,4.480,88.181,,,,,
494,07/22/22 01:00:00  AM,4.480,89.454,,,,,
495,07/22/22 02:00:00  AM,5.050,90.080,,,,,
496,07/22/22 03:00:00  AM,5.205,90.069,,,,,
497,07/22/22 04:00:00  AM,5.154,90.537,,,,,
498,07/22/22 05:00:00  AM,5.282,90.697,,,,,
499,07/22/22 06:00:00  AM,6.535,91.702,,,,,
500,07/22/22 07:00:00  AM,6.611,91.519,,,,,
501,07/22/22 08:00:00  AM,7.695,91.748,,,,,
502,07/22/22 09:00:00  AM,6.179,90.698,,,,,
503,07/22/22 10:00:00  AM,5.437,91.065,,,,,
504,07/22/22 11:00:00  AM,6.153,90.055,,,,,
505,07/22/22 12:00:00  PM,6.153,91.047,,,,,
506,07/22/22 01:00:00  PM,7.242,90.459,,,,,
507,07/22/22 02:00:00  PM,7.142,89.101,,,,,
508,07/22/22 03:00:00  PM,7.444,89.073,,,,,
509,07/22/22 04:00:00  PM,8.717,89.468,,,,,
510,07/22/22 05:00:00  PM,8.941,88.876,,,,,
511,07/22/22 06:00:00  PM,7.116,89.274,,,,,
512,07/22/22 07:00:00  PM,6.000,89.174,,,,,
513,07/22/22 08:00:00  PM,5.437,89.823,,,,,
514,07/22/22 09:00:00  PM,5.796,89.251,,,,,
515,07/22/22 10:00:00  PM,4.688,90.115,,,,,
516,07/22/22 11:00:00  PM,4.011,90.699,,,,,
517,07/23/22 12:00:00  AM,3.564,90.634,,,,,
518,07/23/22 01:00:00  AM,4.714,91.232,,,,,
519,07/23/22 02:00:00  AM,5.128,90.986,,,,,
520,07/23/22 03:00:00  AM,4.662,91.722,,,,,
521,07/23/22 04:00:00  AM,5.385,91.884,,,,,
522,07/23/22 05:00:00  AM,6.128,91.698,,,,,
523,07/23/22 06:00:00  AM,5.975,91.507,,,,,
524,07/23/22 07:00:00  AM,5.745,91.498,,,,,
525,07/23/22 08:00:00  AM,6.153,91.249,,,,,
526,07/23/22 09:00:00  AM,6.763,90.541,,,,,
527,07/23/22 10:00:00  AM,8.965,90.742,,,,,
528,07/23/22 11:00:00  AM,8.792,90.235,,,,,
529,07/23/22 12:00:00  PM,8.593,90.159,,,,,
530,07/23/22 01:00:00  PM,8.220,90.039,,,,,
531,07/23/22 02:00:00  PM,8.344,90.302,,,,,
532,07/23/22 03:00:00  PM,8.568,89.921,,,,,
533,07/23/22 04:00:00  PM,9.336,89.441,,,,,
534,07/23/22 05:00:00  PM,7.444,89.356,,,,,
535,07/23/22 06:00:00  PM,7.895,89.417,,,,,
536,07/23/22 07:00:00  PM,6.458,89.877,,,,,
537,07/23/22 08:00:00  PM,6.382,89.603,,,,,
538,07/23/22 09:00:00  PM,6.204,89.481,,,,,
539,07/23/22 10:00:00  PM,5.514,89.868,,,,,
540,07/23/22 11:00:00  PM,5.745,89.416,,,,,
541,07/24/22 12:00:00  AM,4.298,90.470,,,,,
542,07/24/22 01:00:00  AM,4.272,90.312,,,,,
543,07/24/22 02:00:00  AM,3.827,90.727,,,,,
544,07/24/22 03:00:00  AM,3.195,91.090,,,,,
545,07/24/22 04:00:00  AM,2.877,91.058,,,,,
546,07/24/22 05:00:00  AM,2.956,91.228,,,,,
547,07/24/22 06:00:00  AM,3.036,91.349,,,,,
548,07/24/22 07:00:00  AM,2.797,91.885,,,,,
549,07/24/22 08:00:00  AM,4.063,91.666,,,,,
550,07/24/22 09:00:00  AM,4.818,91.360,,,,,
551,07/24/22 10:00:00  AM,5.282,90.266,,,,,
552,07/24/22 11:00:00  AM,7.619,89.426,,,,,
553,07/24/22 12:00:00  PM,6.712,89.353,,,,,
554,07/24/22 01:00:00  PM,10.712,87.560,,,,,
555,07/24/22 02:00:00  PM,8.145,88.653,,,,,
556,07/24/22 03:00:00  PM,7.268,88.643,,,,,
557,07/24/22 04:00:00  PM,6.763,88.903,,,,,
558,07/24/22 05:00:00  PM,7.167,87.662,,,,,
559,07/24/22 06:00:00  PM,8.792,88.476,,,,,
560,07/24/22 07:00:00  PM,7.192,88.753,,,,,
561,07/24/22 08:00:00  PM,6.408,88.069,,,,,
562,07/24/22 09:00:00  PM,7.217,88.450,,,,,
563,07/24/22 10:00:00  PM,9.608,85.212,,,,,
564,07/24/22 11:00:00  PM,7.167,87.532,,,,,
565,07/25/22 12:00:00  AM,6.408,88.146,,,,,
566,07/25/22 01:00:00  AM,7.393,86.365,,,,,
567,07/25/22 02:00:00  AM,6.763,84.121,,,,,
568,07/25/22 03:00:00  AM,6.382,87.495,,,,,
569,07/25/22 04:00:00  AM,7.091,86.761,,,,,
570,07/25/22 05:00:00  AM,9.780,80.571,,,,,
571,07/25/22 06:00:00  AM,9.903,74.738,,,,,
572,07/25/22 07:00:00  AM,12.122,72.273,,,,,
573,07/25/22 08:00:00  AM,10.785,74.083,,,,,
574,07/25/22 09:00:00  AM,12.025,72.198,,,,,
575,07/25/22 10:00:00  AM,12.606,69.839,,,,,
576,07/25/22 11:00:00  AM,11.856,67.407,,,,,
577,07/25/22 12:00:00  PM,12.268,69.632,,,,,
578,07/25/22 01:00:00  PM,12.292,71.486,,,,,
579,07/25/22 02:00:00  PM,10.467,74.158,,,,,
580,07/25/22 03:00:00  PM,10.247,73.556,,,,,
581,07/25/22 04:00:00  PM,9.952,73.218,,,,,
582,07/25/22 05:00:00  PM,10.247,71.427,,,,,
583,07/25/22 06:00:00  PM,6.535,82.803,,,,,
584,07/25/22 07:00:00  PM,6.357,85.073,,,,,
585,07/25/22 08:00:00  PM,7.945,76.669,,,,,
586,07/25/22 09:00:00  PM,8.593,73.002,,,,,
587,07/25/22 10:00:00  PM,9.361,71.983,,,,,
588,07/25/22 11:00:00  PM,9.558,73.251,,,,,
589,07/26/22 12:00:00  AM,7.569,76.317,,,,,
590,07/26/22 01:00:00  AM,8.469,74.444,,,,,
591,07/26/22 02:00:00  AM,7.720,78.685,,,,,
592,07/26/22 03:00:00  AM,6.737,82.823,,,,,
593,07/26/22 04:00:00  AM,7.569,80.724,,,,,
594,07/26/22 05:00:00  AM,8.220,73.149,,,,,
595,07/26/22 06:00:00  AM,8.742,71.553,,,,,
596,07/26/22 07:00:00  AM,9.410,72.859,,,,,
597,07/26/22 08:00:00  AM,10.736,68.746,,,,,
598,07/26/22 09:00:00  AM,10.492,69.411,,,,,
599,07/26/22 10:00:00  AM,12.074,64.758,,,,,
600,07/26/22 11:00:00  AM,12.654,66.108,,,,,
601,07/26/22 12:00:00  PM,12.654,66.427,,,,,
602,07/26/22 01:00:00  PM,12.678,66.489,,,,,
603,07/26/22 02:00:00  PM,11.565,66.087,,,,,
604,07/26/22 03:00:00  PM,11.102,66.695,,,,,
605,07/26/22 04:00:00  PM,10.932,66.434,,,,,
606,07/26/22 05:00:00  PM,11.005,66.246,,,,,
607,07/26/22 06:00:00  PM,10.296,65.139,,,,,
608,07/26/22 07:00:00  PM,10.736,66.140,,,,,
609,07/26/22 08:00:00  PM,10.443,64.674,,,,,
610,07/26/22 09:00:00  PM,10.858,62.567,,,,,
611,07/26/22 10:00:00  PM,8.817,70.165,,,,,
612,07/26/22 11:00:00  PM,7.142,76.117,,,,,
613,07/27/22 12:00:00  AM,6.102,79.621,,,,,
614,07/27/22 01:00:00  AM,6.408,81.927,,,,,
615,07/27/22 02:00:00  AM,5.693,80.544,,,,,
616,07/27/22 03:00:00  AM,6.661,82.197,,,,,
617,07/27/22 04:00:00  AM,7.268,84.055,,,,,
618,07/27/22 05:00:00  AM,6.535,86.341,,,,,
619,07/27/22 06:00:00  AM,6.331,80.794,,,,,
620,07/27/22 07:00:00  AM,9.213,73.710,,,,,
621,07/27/22 08:00:00  AM,10.638,69.012,,,,,
622,07/27/22 09:00:00  AM,11.807,67.542,,,,,
623,07/27/22 10:00:00  AM,13.040,62.850,,,,,
624,07/27/22 11:00:00  AM,14.026,61.215,,,,,
625,07/27/22 12:00:00  PM,13.594,62.856,,,,,
626,07/27/22 01:00:00  PM,13.185,61.194,,,,,
627,07/27/22 02:00:00  PM,10.687,65.901,,,,,
628,07/27/22 03:00:00  PM,11.759,64.150,,,,,
629,07/27/22 04:00:00  PM,10.883,75.716,,,,,
630,07/27/22 05:00:00  PM,10.296,78.099,,,,,
631,07/27/22 06:00:00  PM,9.805,71.200,,,,,
632,07/27/22 07:00:00  PM,10.247,70.807,,,,,
633,07/27/22 08:00:00  PM,10.687,70.015,,,,,
634,07/27/22 09:00:00  PM,9.608,73.623,,,,,
635,07/27/22 10:00:00  PM,9.287,72.973,,,,,
636,07/27/22 11:00:00  PM,7.820,75.000,,,,,
637,07/28/22 12:00:00  AM,7.192,78.678,,,,,
638,07/28/22 01:00:00  AM,6.839,81.627,,,,,
639,07/28/22 02:00:00  AM,6.255,82.474,,,,,
640,07/28/22 03:00:00  AM,6.813,81.355,,,,,
641,07/28/22 04:00:00  AM,6.357,80.933,,,,,
642,07/28/22 05:00:00  AM,6.560,80.231,,,,,
643,07/28/22 06:00:00  AM,7.619,78.718,,,,,
644,07/28/22 07:00:00  AM,8.195,76.175,,,,,
645,07/28/22 08:00:00  AM,10.320,72.621,,,,,
646,07/28/22 09:00:00  AM,9.879,71.692,,,,,
647,07/28/22 10:00:00  AM,9.657,71.284,,,,,
648,07/28/22 11:00:00  AM,9.558,74.944,,,,,
649,07/28/22 12:00:00  PM,9.903,69.441,,,,,
650,07/28/22 01:00:00  PM,9.928,69.191,,,,,
651,07/28/22 02:00:00  PM,11.102,68.415,,,,,
652,07/28/22 03:00:00  PM,9.509,73.464,,,,,
653,07/28/22 04:00:00  PM,8.220,74.476,,,,,
654,07/28/22 05:00:00  PM,7.469,76.514,,,,,
655,07/28/22 06:00:00  PM,7.066,77.163,,,,,
656,07/28/22 07:00:00  PM,7.720,78.279,,,,,
657,07/28/22 08:00:00  PM,6.813,77.299,,,,,
658,07/28/22 09:00:00  PM,5.796,79.286,,,,,
659,07/28/22 10:00:00  PM,5.898,77.643,,,,,
660,07/28/22 11:00:00  PM,3.932,86.356,,,,,
661,07/29/22 12:00:00  AM,3.854,86.028,,,,,
662,07/29/22 01:00:00  AM,1.480,88.695,,,,,
663,07/29/22 02:00:00  AM,3.248,88.788,,,,,
664,07/29/22 03:00:00  AM,3.932,86.304,,,,,
665,07/29/22 04:00:00  AM,4.844,84.973,,,,,
666,07/29/22 05:00:00  AM,4.610,83.825,,,,,
667,07/29/22 06:00:00  AM,5.437,86.257,,,,,
668,07/29/22 07:00:00  AM,6.433,81.986,,,,,
669,07/29/22 08:00:00  AM,7.066,84.744,,,,,
670,07/29/22 09:00:00  AM,7.619,79.635,,,,,
671,07/29/22 10:00:00  AM,9.114,75.570,,,,,
672,07/29/22 11:00:00  AM,8.319,73.335,,,,,
673,07/29/22 12:00:00  PM,8.369,70.023,,,,,
674,07/29/22 01:00:00  PM,8.792,71.731,,,,,
675,07/29/22 02:00:00  PM,8.841,70.732,,,,,
676,07/29/22 03:00:00  PM,9.089,69.004,,,,,
677,07/29/22 04:00:00  PM,8.120,72.184,,,,,
678,07/29/22 05:00:00  PM,7.870,73.134,,,,,
679,07/29/22 06:00:00  PM,7.670,74.060,,,,,
680,07/29/22 07:00:00  PM,7.167,75.604,,,,,
681,07/29/22 08:00:00  PM,6.306,79.345,,,,,
682,07/29/22 09:00:00  PM,5.282,81.855,,,,,
683,07/29/22 10:00:00  PM,4.662,84.254,,,,,
684,07/29/22 11:00:00  PM,4.037,84.755,,,,,
685,07/30/22 12:00:00  AM,3.880,86.600,,,,,
686,07/30/22 01:00:00  AM,3.406,86.253,,,,,
687,07/30/22 02:00:00  AM,4.298,86.187,,,,,
688,07/30/22 03:00:00  AM,4.844,87.965,,,,,
689,07/30/22 04:00:00  AM,6.306,87.967,,,,,
690,07/30/22 05:00:00  AM,5.591,86.811,,,,,
691,07/30/22 06:00:00  AM,5.154,87.220,,,,,
692,07/30/22 07:00:00  AM,8.618,82.591,,,,,
693,07/30/22 08:00:00  AM,7.945,77.786,,,,,
694,07/30/22 09:00:00  AM,8.220,76.864,,,,,
695,07/30/22 10:00:00  AM,9.089,74.516,,,,,
696,07/30/22 11:00:00  AM,9.903,72.762,,,,,
697,07/30/22 12:00:00  PM,9.657,74.161,,,,,
698,07/30/22 01:00:00  PM,9.040,74.976,,,,,
699,07/30/22 02:00:00  PM,7.695,79.058,,,,,
700,07/30/22 03:00:00  PM,9.262,78.532,,,,,
701,07/30/22 04:00:00  PM,9.262,75.959,,,,,
702,07/30/22 05:00:00  PM,7.770,78.831,,,,,
703,07/30/22 06:00:00  PM,6.585,82.497,,,,,
704,07/30/22 07:00:00  PM,6.611,83.243,,,,,
705,07/30/22 08:00:00  PM,4.714,86.030,,,,,
706,07/30/22 09:00:00  PM,5.385,87.380,,,,,
707,07/30/22 10:00:00  PM,2.690,88.142,,,,,
708,07/30/22 11:00:00  PM,1.615,89.733,,,,,
709,07/31/22 12:00:00  AM,0.797,90.072,,,,,
710,07/31/22 01:00:00  AM,2.316,91.037,,,,,
711,07/31/22 02:00:00  AM,2.316,89.410,,,,,
712,07/31/22 03:00:00  AM,3.485,88.747,,,,,
713,07/31/22 04:00:00  AM,5.668,87.938,,,,,
714,07/31/22 05:00:00  AM,6.914,85.833,,,,,
715,07/31/22 06:00:00  AM,7.645,79.425,,,,,
716,07/31/22 07:00:00  AM,7.167,80.875,,,,,
717,07/31/22 08:00:00  AM,9.336,77.456,,,,,
718,07/31/22 09:00:00  AM,9.608,75.010,,,,,
719,07/31/22 10:00:00  AM,10.638,74.249,,,,,
720,07/31/22 11:00:00  AM,12.219,70.336,,,,,
721,07/31/22 12:00:00  PM,11.589,72.366,,,,,
722,07/31/22 01:00:00  PM,10.467,75.325,,,,,
723,07/31/22 02:00:00  PM,10.467,74.214,,,,,
724,07/31/22 03:00:00  PM,10.516,74.001,,,,,
725,07/31/22 04:00:00  PM,11.224,70.401,,,,,
726,07/31/22 05:00:00  PM,10.638,70.855,,,,,
727,07/31/22 06:00:00  PM,9.361,74.765,,,,,
728,07/31/22 07:00:00  PM,7.945,79.194,,,,,
729,07/31/22 08:00:00  PM,7.820,78.599,,,,,
730,07/31/22 09:00:00  PM,6.230,81.674,,,,,
731,07/31/22 10:00:00  PM,8.369,76.184,,,,,
732,07/31/22 11:00:00  PM,7.293,81.277,,,,,
733,08/01/22 12:00:00  AM,6.357,84.209,,,,,
734,08/01/22 01:00:00  AM,5.745,84.980,,,,,
735,08/01/22 02:00:00  AM,5.462,85.693,,,,,
736,08/01/22 03:00:00  AM,5.462,86.986,,,,,
737,08/01/22 04:00:00  AM,10.026,75.677,,,,,
738,08/01/22 05:00:00  AM,11.856,67.982,,,,,
739,08/01/22 06:00:00  AM,10.124,71.262,,,,,
740,08/01/22 07:00:00  AM,12.509,69.163,,,,,
741,08/01/22 08:00:00  AM,13.570,61.613,,,,,
742,08/01/22 09:00:00  AM,16.487,62.752,,,,,
743,08/01/22 10:00:00  AM,14.122,61.941,,,,,
744,08/01/22 11:00:00  AM,11.953,66.128,,,,,
745,08/01/22 12:00:00  PM,11.419,69.444,,,,,
746,08/01/22 01:00:00  PM,10.883,68.859,,,,,
747,08/01/22 02:00:00  PM,11.297,67.449,,,,,
748,08/01/22 03:00:00  PM,11.321,69.710,,,,,
749,08/01/22 04:00:00  PM,11.807,67.686,,,,,
750,08/01/22 05:00:00  PM,11.953,65.375,,,,,
751,08/01/22 06:00:00  PM,10.663,68.561,,,,,
752,08/01/22 07:00:00  PM,9.287,73.752,,,,,
753,08/01/22 08:00:00  PM,8.270,71.740,,,,,
754,08/01/22 09:00:00  PM,8.270,70.285,,,,,
755,08/01/22 10:00:00  PM,8.045,72.002,,,,,
756,08/01/22 11:00:00  PM,6.940,73.112,,,,,
757,08/02/22 12:00:00  AM,6.179,79.504,,,,,
758,08/02/22 01:00:00  AM,6.611,75.897,,,,,
759,08/02/22 02:00:00  AM,5.949,76.464,,,,,
760,08/02/22 03:00:00  AM,5.719,80.097,,,,,
761,08/02/22 04:00:00  AM,7.015,77.016,,,,,
762,08/02/22 05:00:00  AM,10.296,68.606,,,,,
763,08/02/22 06:00:00  AM,12.001,63.346,,,,,
764,08/02/22 07:00:00  AM,11.029,66.250,,,,,
765,08/02/22 08:00:00  AM,12.171,64.163,,,,,
766,08/02/22 09:00:00  AM,11.273,66.755,,,,,
767,08/02/22 10:00:00  AM,12.292,63.776,,,,,
768,08/02/22 11:00:00  AM,12.630,60.364,,,,,
769,08/02/22 12:00:00  PM,12.509,64.018,,,,,
770,08/02/22 01:00:00  PM,12.678,62.407,,,,,
771,08/02/22 02:00:00  PM,11.783,65.692,,,,,
772,08/02/22 03:00:00  PM,11.102,68.386,,,,,
773,08/02/22 04:00:00  PM,10.467,70.313,,,,,
774,08/02/22 05:00:00  PM,10.394,70.694,,,,,
775,08/02/22 06:00:00  PM,9.386,72.519,,,,,
776,08/02/22 07:00:00  PM,8.070,76.996,,,,,
777,08/02/22 08:00:00  PM,7.318,79.998,,,,,
778,08/02/22 09:00:00  PM,7.920,77.400,,,,,
779,08/02/22 10:00:00  PM,8.095,76.783,,,,,
780,08/02/22 11:00:00  PM,6.153,82.451,,,,,
781,08/03/22 12:00:00  AM,4.973,84.978,,,,,
782,08/03/22 01:00:00  AM,5.565,84.415,,,,,
783,08/03/22 02:00:00  AM,5.488,86.992,,,,,
784,08/03/22 03:00:00  AM,5.642,85.528,,,,,
785,08/03/22 04:00:00  AM,5.924,82.978,,,,,
786,08/03/22 05:00:00  AM,8.220,77.926,,,,,
787,08/03/22 06:00:00  AM,8.965,72.881,,,,,
788,08/03/22 07:00:00  AM,8.319,77.130,,,,,
789,08/03/22 08:00:00  AM,9.608,75.452,,,,,
790,08/03/22 09:00:00  AM,10.590,71.663,,,,,
791,08/03/22 10:00:00  AM,11.346,68.603,,,,,
792,08/03/22 11:00:00  AM,11.492,69.172,,,,,
793,08/03/22 12:00:00  PM,11.734,69.503,,,,,
794,08/03/22 01:00:00  PM,11.102,70.746,,,,,
795,08/03/22 02:00:00  PM,10.443,71.268,,,,,
796,08/03/22 03:00:00  PM,10.026,73.596,,,,,
797,08/03/22 04:00:00  PM,9.361,73.934,,,,,
798,08/03/22 05:00:00  PM,8.792,74.566,,,,,
799,08/03/22 06:00:00  PM,7.393,78.533,,,,,
800,08/03/22 07:00:00  PM,6.611,81.522,,,,,
801,08/03/22 08:00:00  PM,5.847,83.066,,,,,
802,08/03/22 09:00:00  PM,6.484,80.935,,,,,
803,08/03/22 10:00:00  PM,6.509,79.390,,,,,
804,08/03/22 11:00:00  PM,5.385,83.955,,,,,
805,08/04/22 12:00:00  AM,4.376,87.516,,,,,
806,08/04/22 01:00:00  AM,4.194,87.036,,,,,
807,08/04/22 02:00:00  AM,3.958,88.357,,,,,
808,08/04/22 03:00:00  AM,4.947,86.963,,,,,
809,08/04/22 04:00:00  AM,6.102,86.158,,,,,
810,08/04/22 05:00:00  AM,6.965,83.958,,,,,
811,08/04/22 06:00:00  AM,8.469,79.498,,,,,
812,08/04/22 07:00:00  AM,8.519,80.560,,,,,
813,08/04/22 08:00:00  AM,9.583,75.971,,,,,
814,08/04/22 09:00:00  AM,11.127,71.796,,,,,
815,08/04/22 10:00:00  AM,13.161,66.518,,,,,
816,08/04/22 11:00:00  AM,13.930,64.703,,,,,
817,08/04/22 12:00:00  PM,14.122,67.329,,,,,
818,08/04/22 01:00:00  PM,14.290,65.877,,,,,
819,08/04/22 02:00:00  PM,13.088,65.925,,,,,
820,08/04/22 03:00:00  PM,11.929,69.055,,,,,
821,08/04/22 04:00:00  PM,8.220,80.896,,,,,
822,08/04/22 05:00:00  PM,11.589,67.990,,,,,
823,08/04/22 06:00:00  PM,11.394,68.498,,,,,
824,08/04/22 07:00:00  PM,11.346,69.202,,,,,
825,08/04/22 08:00:00  PM,10.614,69.320,,,,,
826,08/04/22 09:00:00  PM,10.001,68.580,,,,,
827,08/04/22 10:00:00  PM,9.410,79.867,,,,,
828,08/04/22 11:00:00  PM,8.593,76.532,,,,,
829,08/05/22 12:00:00  AM,6.914,84.314,,,,,
830,08/05/22 01:00:00  AM,6.914,80.604,,,,,
831,08/05/22 02:00:00  AM,6.433,83.781,,,,,
832,08/05/22 03:00:00  AM,6.839,80.801,,,,,
833,08/05/22 04:00:00  AM,6.788,80.469,,,,,
834,08/05/22 05:00:00  AM,9.312,70.823,,,,,
835,08/05/22 06:00:00  AM,10.149,66.751,,,,,
836,08/05/22 07:00:00  AM,9.928,70.576,,,,,
837,08/05/22 08:00:00  AM,10.736,68.717,,,,,
838,08/05/22 09:00:00  AM,12.074,64.641,,,,,
839,08/05/22 10:00:00  AM,13.064,60.257,,,,,
840,08/05/22 11:00:00  AM,13.281,59.549,,,,,
841,08/05/22 12:00:00  PM,12.920,59.580,,,,,
842,08/05/22 01:00:00  PM,12.292,63.338,,,,,
843,08/05/22 02:00:00  PM,10.541,69.136,,,,,
844,08/05/22 03:00:00  PM,9.829,73.054,,,,,
845,08/05/22 04:00:00  PM,9.780,72.821,,,,,
846,08/05/22 05:00:00  PM,9.829,72.635,,,,,
847,08/05/22 06:00:00  PM,9.361,71.001,,,,,
848,08/05/22 07:00:00  PM,8.965,74.518,,,,,
849,08/05/22 08:00:00  PM,7.945,78.382,,,,,
850,08/05/22 09:00:00  PM,4.818,87.034,,,,,
851,08/05/22 10:00:00  PM,3.722,88.501,,,,,
852,08/05/22 11:00:00  PM,4.921,87.779,,,,,
853,08/06/22 12:00:00  AM,4.973,88.048,,,,,
854,08/06/22 01:00:00  AM,4.740,87.760,,,,,
855,08/06/22 02:00:00  AM,4.220,88.167,,,,,
856,08/06/22 03:00:00  AM,3.775,88.387,,,,,
857,08/06/22 04:00:00  AM,3.142,88.711,,,,,
858,08/06/22 05:00:00  AM,6.636,87.221,,,,,
859,08/06/22 06:00:00  AM,7.870,81.994,,,,,
860,08/06/22 07:00:00  AM,8.469,81.060,,,,,
861,08/06/22 08:00:00  AM,11.686,72.046,,,,,
862,08/06/22 09:00:00  AM,8.195,78.599,,,,,
863,08/06/22 10:00:00  AM,7.745,79.447,,,,,
864,08/06/22 11:00:00  AM,8.990,74.910,,,,,
865,08/06/22 12:00:00  PM,9.089,75.069,,,,,
866,08/06/22 01:00:00  PM,10.320,73.766,,,,,
867,08/06/22 02:00:00  PM,8.866,76.809,,,,,
868,08/06/22 03:00:00  PM,9.608,74.040,,,,,
869,08/06/22 04:00:00  PM,8.419,79.514,,,,,
870,08/06/22 05:00:00  PM,7.945,77.867,,,,,
871,08/06/22 06:00:00  PM,8.020,77.965,,,,,
872,08/06/22 07:00:00  PM,8.941,79.060,,,,,
873,08/06/22 08:00:00  PM,8.195,81.908,,,,,
874,08/06/22 09:00:00  PM,8.965,77.787,,,,,
875,08/06/22 10:00:00  PM,7.569,83.809,,,,,
876,08/06/22 11:00:00  PM,6.839,85.188,,,,,
877,08/07/22 12:00:00  AM,7.770,84.884,,,,,
878,08/07/22 01:00:00  AM,6.102,86.573,,,,,
879,08/07/22 02:00:00  AM,5.565,85.510,,,,,
880,08/07/22 03:00:00  AM,5.308,87.103,,,,,
881,08/07/22 04:00:00  AM,4.636,87.503,,,,,
882,08/07/22 05:00:00  AM,6.102,85.169,,,,,
883,08/07/22 06:00:00  AM,6.661,83.413,,,,,
884,08/07/22 07:00:00  AM,6.813,82.973,,,,,
885,08/07/22 08:00:00  AM,8.145,78.182,,,,,
886,08/07/22 09:00:00  AM,7.142,80.254,,,,,
887,08/07/22 10:00:00  AM,7.945,75.135,,,,,
888,08/07/22 11:00:00  AM,10.467,79.474,,,,,
889,08/07/22 12:00:00  PM,10.100,84.239,,,,,
890,08/07/22 01:00:00  PM,11.151,83.761,,,,,
891,08/07/22 02:00:00  PM,12.243,82.041,,,,,
892,08/07/22 03:00:00  PM,14.361,77.023,,,,,
893,08/07/22 03:40:29  PM,,,,Logged,,,
894,08/07/22 03:40:38  PM,,,,,Logged,,
895,08/07/22 03:40:43  PM,,,,,,Logged,Logged
